#{"t_start": 1785489481.2722473, "env_id": "Go2Locomotion-v0"}
r,l,t,episode_vx_rmse,episode_vy_rmse,episode_yaw_rmse,episode_mean_vx,episode_mean_vy,episode_mean_yaw_rate,episode_action_saturation,episode_torque_sq,termination_code
-81.691099,1000,9.263769,0.5017029344162378,0.02280996971394468,0.0903452763648741,-0.0009901570805743503,-0.00046150681997240197,-0.0015755549001095015,0.0,175.79149739722448,0.0
-71.535148,1000,11.719352,0.5010227763978123,0.021096155701533555,0.07542179676748705,-0.0004210041078855118,-0.0001253677731143275,-4.930152200788039e-05,0.0,157.20909643619345,0.0
-66.326629,1000,14.146026,0.499233149835282,0.019709184267298802,0.07534568158468877,0.001446962397136809,-0.00021877980129657746,4.008150098094181e-06,0.0,151.99584812484827,0.0
-65.473949,1000,16.618951,0.49761034123785947,0.021175698947802968,0.0756562836483509,0.0028286449421764098,-0.00048617960107776015,-0.0010632063213019097,0.0,149.90869640720607,0.0
-55.651784,1000,19.041886,0.49586319431359416,0.02079252534993461,0.06615808614613511,0.004555171275953008,-0.0008261519686827533,-0.0021944864950186383,0.0003333333333333333,152.10545128914842,0.0
-14.037631,337,19.863782,0.4707935319544506,0.017962217062531087,0.06230970776125497,0.031149363278329307,-9.104053611517939e-05,-0.005041044085666064,0.0014836795252225518,193.31681561858164,1.0
-13.216134,325,20.668597,0.4676948806344289,0.019034575518269564,0.06693148261418518,0.0345381116289358,-0.0007105178693111167,-0.009371518131598606,0.0012820512820512818,198.701913417939,1.0
-12.571204,313,21.445356,0.4690932952954965,0.014772153510241246,0.05755273466596232,0.03328840823802697,-0.0068937635401164965,-0.010462990435409254,0.004792332268370606,193.5041729288854,1.0
-10.932657,217,21.981177,0.45920150589138164,0.024078942320234307,0.06255102284875592,0.043167780248510396,-0.012335784134202882,-0.0033649058712675343,0.006144393241167435,195.4497092315645,1.0
-7.057141,175,22.400494,0.44648027321576533,0.016754252595446953,0.06671251753261223,0.057621685503165175,-0.002526546877147011,-0.006655975138801598,0.008095238095238093,210.41088029437537,1.0
-5.175621,133,22.728047,0.4306120679454284,0.020499078629729467,0.07022007375574554,0.07441355847809084,-0.0073929477739960265,-0.02485066396504093,0.015037593984962402,217.26672602365213,1.0
-7.762931,144,23.076211,0.44212466157914504,0.018603856675036987,0.059816401270497074,0.06258268948947557,-0.004486953253353451,-0.013176475201470882,0.015046296296296292,209.97451685377519,1.0
-11.597077,254,23.71527,0.46439262748706217,0.020222473289123133,0.06510943243379914,0.03854525261183829,0.004548718642459235,-0.01204106189527593,0.017716535433070866,199.62854084817656,1.0
-14.11976,255,24.342341,0.4668635380541673,0.0189331635518845,0.0721302603667128,0.03573151348956346,-0.009144465825030795,-0.018298741691795756,0.024183006535947692,200.0228426845646,1.0
-8.792647,147,24.709379,0.44397674495087486,0.027270921626340712,0.07229438939867762,0.06014550868118403,-0.01992567315823337,-0.015583677207344894,0.02947845804988664,205.49423892111727,1.0
-11.012959,160,25.117585,0.45273447001869127,0.01818919146890471,0.07034162382320668,0.05149247591250713,-0.009096951797077375,-0.01341527828967467,0.03125,206.91845901120752,1.0
-9.762538,135,25.452772,0.4452816241611555,0.019713799719621103,0.06612435408252304,0.059635751068014074,-0.006586249506044347,-0.015111264118529547,0.04382716049382715,210.64964296965545,1.0
-15.59669,243,26.052026,0.4669807348500169,0.019169858245628786,0.06809861654838381,0.035351605083775016,-0.013937375604912898,-0.012564829580509997,0.052469135802469175,209.51660153983394,1.0
-11.98193,140,26.406642,0.4484230497545435,0.022811511035992077,0.06398387999011125,0.056136328040947064,-0.00993530446217047,-0.003923173642451789,0.047619047619047616,215.75569943357,1.0
-7.014205,89,26.615906,0.40955095289709675,0.031053747678003518,0.09968895317667936,0.09909236893952601,-0.010915481692187918,-0.030787019125341552,0.05056179775280901,215.80582481577582,1.0
-7.844373,112,26.872025,0.42826169520247426,0.03591738938513497,0.06920978788657593,0.07753193431722719,-0.030475988298119816,-0.016726012987093104,0.05803571428571425,216.2100443287728,1.0
-8.481136,139,27.220582,0.4414347798308897,0.02301877223048887,0.06875674126510879,0.06428706433673285,-0.014379528605328018,-0.020037775698273492,0.06774580335731412,217.93464052340073,1.0
-8.900619,124,27.525717,0.43918982247766764,0.022273035953512897,0.06658633982566779,0.0660806698270187,-0.01712008195767954,-0.011308242269619356,0.07056451612903221,206.8979951902161,1.0
-8.331057,149,27.902467,0.44516811733531325,0.018462913573803124,0.07036829606671738,0.05997996915965764,-0.0037074870488834713,-0.019779084061421627,0.06096196868008946,209.20176346037263,1.0
-9.237521,127,28.230638,0.4415314676045897,0.018721918840941702,0.06306333855813694,0.06490839801036606,-0.01018884620694896,-0.014564983447928639,0.07480314960629925,214.90545748262275,1.0
-7.499778,96,28.462951,0.4199106278771062,0.02977756511641659,0.07959590468496912,0.0869567588914234,-0.01672721351261606,-0.04006919589290278,0.07638888888888888,210.07410166430304,1.0
-9.916437,104,28.70883,0.4315971415095925,0.02888390904728943,0.0820121436939264,0.07355328643591544,-0.022187055069898782,-0.026136222741960622,0.08413461538461535,207.37645414117026,1.0
-9.918997,124,29.029312,0.4432481769229837,0.02118034433496557,0.06393392292373865,0.06173758092659617,-0.013762316872178066,-0.013235325686722062,0.08669354838709677,201.7846540646572,1.0
-9.416786,121,29.329338,0.4395144889399122,0.025660055019769284,0.0683389972575635,0.06568489468803151,-0.018243049865244595,-0.02027438657579733,0.09090909090909094,206.8791681601514,1.0
-5.492425,98,29.588905,0.41659274379220856,0.027180817887712594,0.07660818441164205,0.0904461607685957,-0.01747954749142264,-0.028995086882522673,0.07908163265306117,211.31080211489788,1.0
-5.94212,68,29.762001,0.3884474760655611,0.029620062316791207,0.08165019065604136,0.12003419636387722,-0.021722182690348132,-0.04528786435842247,0.0943627450980392,199.30859951158504,1.0
-7.991256,104,30.025676,0.42893788199310895,0.028378523992349428,0.06015734491533587,0.0779826849708593,-0.011444929447553442,-0.016597226618763745,0.10737179487179484,212.70404979994132,1.0
-14.867192,204,30.565844,0.4624147372237269,0.020504683014379167,0.06607668863357292,0.04055563390496658,-0.015578575138201073,-0.012996588343768213,0.09803921568627443,205.13577879901152,1.0
-7.110039,72,30.754809,0.39818628711937565,0.028396033480819042,0.0914789026829121,0.11127270877575603,-0.00800169790911605,-0.03528124068770234,0.07754629629629631,204.93140730130315,1.0
-8.423274,135,31.130284,0.43955141741448195,0.03312085751167316,0.07223993623266614,0.0672150207204416,-0.019725292610852905,-0.026121619927055112,0.08765432098765437,216.208176897118,1.0
-6.89123,84,31.340592,0.40557888333626607,0.028301932088492705,0.09610231948244448,0.10277696041048898,-0.022258984967223894,-0.024546105590901514,0.09623015873015872,205.42953632410502,1.0
-7.66602,124,31.722499,0.4354168881018034,0.02793213167745427,0.05890329150801605,0.07023639507850009,-0.0160401568660142,-0.00318531465215987,0.07459677419354836,211.53259088680653,1.0
-5.555139,74,31.895218,0.38843150933384823,0.034059850169843156,0.09713566202460283,0.12050567617783245,-0.02638733408742438,-0.046196716585087186,0.08783783783783783,209.0761798260807,1.0
-5.007833,72,32.071034,0.3815583189982756,0.03631159489758867,0.10133522089857994,0.12688433644767816,-0.024772272015427674,-0.036943889225311756,0.0763888888888889,210.07082437865083,1.0
-7.827043,102,32.367846,0.42133925133715155,0.02094248966012219,0.08590477473896803,0.08518945248872105,-0.014575296683672512,-0.027176586404021402,0.09722222222222231,207.4347313012139,1.0
-5.27945,72,32.549381,0.3871667767860121,0.022454167337432534,0.09269862158389144,0.12143464324968686,-0.016596538180423035,-0.03331350093896486,0.08101851851851848,201.57972725223306,1.0
-9.630331,156,33.006741,0.44742638786519795,0.02262024674782784,0.06930465500337382,0.057344399220507304,-0.018595005276114195,-0.015793397655394385,0.10042735042735042,205.2764049091825,1.0
-6.0134,111,33.298208,0.4238474965262384,0.024589592566189346,0.06442879312909573,0.0819431175296323,-0.01854380550052449,-0.011048044544115475,0.08933933933933938,210.37617496819033,1.0
-7.4312,94,33.543307,0.4194093836580158,0.02739281233642984,0.07915949007121248,0.08756501733922707,-0.01999253547051789,-0.03240702167883612,0.09751773049645386,208.36852288664855,1.0
-2.81197,69,33.753745,0.3739412822389474,0.023633854113270666,0.08744833904738532,0.13494561376229022,-0.015420905947653938,-0.041172064825628886,0.08212560386473433,200.91928764406705,1.0
-5.122358,59,33.905152,0.36794691502173776,0.018763047634402483,0.07637824683037392,0.14232783793261095,-0.005975744853277463,-0.026807267686804526,0.08192090395480228,198.91369205897254,1.0
-5.51937,75,34.093478,0.3928454735454339,0.035522586700050277,0.080738104617388,0.11526128408258624,-0.024861890993796362,-0.012090239699154936,0.07111111111111112,203.08442855738545,1.0
-11.768356,139,34.471334,0.4437316299453762,0.02904486400180007,0.07770110559551686,0.06060740866447061,-0.01815215595339545,-0.017463101946874428,0.0827338129496403,220.94953032923772,1.0
-4.633886,74,34.652315,0.3860433446652896,0.028225349635688624,0.08402498064483108,0.12222633813256505,-0.013697775487277188,-0.015033085362607274,0.07094594594594596,207.71646496032187,1.0
-6.212543,48,34.774587,0.3428731112543393,0.03610693938002538,0.13339261353664536,0.16944919351166743,-0.02638661199770259,-0.05187270128159205,0.08333333333333333,188.69998565746405,1.0
-5.50883,64,34.927104,0.3742513620645129,0.043071173090680565,0.09562634446311002,0.13372991349981997,-0.03413500896192002,0.019317624657706988,0.08203124999999999,201.5142690493255,1.0
-5.055968,93,35.186459,0.407107142172411,0.029009847161438243,0.07172561229027578,0.09985248710116926,-0.017627055673522803,-0.01643304187219807,0.07078853046594981,216.05947881553462,1.0
-7.16219,104,35.451642,0.4225250640363857,0.022348152209965094,0.06465658124550085,0.08431653453781474,-0.004565726677027227,-0.012716426994310519,0.07932692307692306,211.25443726491116,1.0
-5.154395,75,35.667682,0.3888618218528374,0.0261639490240011,0.09597473228490146,0.12014143182652622,-0.010452270020896142,-0.03100120394345657,0.07555555555555556,211.3591163434143,1.0
-4.753286,67,35.833149,0.3767969929906075,0.028063192493243398,0.09140918016630348,0.13016394310303556,-0.01674765637279601,-0.021711289052269434,0.07338308457711443,196.92195621630438,1.0
-4.273548,71,36.013752,0.3821968913003428,0.03483350750014541,0.09453400301556417,0.12703929930960858,-0.017690029055392346,-0.03948777585652455,0.07863849765258216,205.42850733189528,1.0
-2.335442,55,36.153116,0.3440159633368055,0.02946838189166769,0.084188943270717,0.1658513388980773,-0.00875626663878272,-0.008480304113736986,0.07727272727272726,201.06687499235144,1.0
-5.047279,69,36.35692,0.38388885030041475,0.03325171208238848,0.06940042209638701,0.12489531371257073,-0.023977610407049647,-0.019706516572929107,0.07850241545893717,208.02423190358095,1.0
-6.893313,81,36.569834,0.3995191209689874,0.022711259646551386,0.10350609533597215,0.10889073980409736,-0.0021507404353967915,-0.03768060388567315,0.07201646090534977,208.1867677797872,1.0
-4.006879,64,36.72723,0.37035664089092835,0.02385507460540023,0.0826487800709395,0.13750040808881347,-0.009325514030950341,-0.024912582050993323,0.07942708333333334,200.81714033656093,1.0
-4.448218,51,36.890437,0.34468323296516756,0.028910072996984285,0.08361026702955851,0.1677071834768619,-0.014676805479917326,-0.02577532215545894,0.08496732026143794,200.2845090210686,1.0
-3.813538,71,37.162574,0.37990550078034785,0.018258856825786002,0.08827606496521476,0.1295825475057395,-0.004841997521958836,-0.04143368725564462,0.07863849765258217,204.28140636612733,1.0
-2.404971,61,37.316385,0.35177282445634317,0.026327375582313177,0.09562416134335086,0.1577107285893884,-0.012922894942512034,-0.022861556904697718,0.07513661202185791,202.174127715648,1.0
-2.176514,56,37.456483,0.3449504397410865,0.03308391853663254,0.07942978384127163,0.16505370063326755,-0.025266333164677267,-0.02360491541668387,0.08333333333333333,195.13758304387383,1.0
-5.733327,56,37.596575,0.35783548164660084,0.037116582100126166,0.10759094650006146,0.15247395111091103,-0.029935965148897594,-0.05271586795338189,0.0818452380952381,203.59685518376,1.0
-6.327518,81,37.916983,0.39927378379740824,0.03164664606511895,0.08352992396491138,0.10779915808208773,-0.020089821196794633,-0.00825532292457153,0.08950617283950614,207.4490841828538,1.0
-4.516296,90,38.140437,0.4015690831813361,0.03418655030932491,0.07765643366439615,0.10513157207449358,-0.02763600104744622,-0.02858481747229754,0.09259259259259257,204.8181519894623,1.0
-4.481634,49,38.268005,0.33320524279624325,0.03624778880557961,0.10279204864826832,0.17902767827876823,-0.02853285711612992,-0.05374700299164266,0.059523809523809514,197.5951608525254,1.0
-4.867127,53,38.401796,0.34465650764396055,0.04443625003980527,0.10449765909817502,0.1648923736139553,-0.032842756348824526,-0.04444391885667834,0.07075471698113209,197.09776406719672,1.0
-1.293736,60,38.581707,0.35128614367017175,0.026282240621982977,0.08239943350808178,0.15794268141574241,-0.016948308046041922,-0.047629196120509074,0.07500000000000001,195.91445552193224,1.0
-3.313387,62,38.733825,0.36214114065694536,0.03254786572423382,0.08200015467487144,0.14656538780466266,-0.023471099681484493,-0.028220100003081353,0.0806451612903226,195.62342871739983,1.0
-5.720516,63,38.889919,0.37412595506002216,0.03291652791945294,0.08516121034155437,0.13413033713456868,-0.02642892815982477,-0.03780023120924632,0.08465608465608465,197.94712168706639,1.0
-4.992372,63,39.054479,0.3686101865456312,0.047850802575519304,0.08988102785821472,0.14002127109927126,-0.03826788485801526,-0.031566531773784094,0.082010582010582,200.56391142199294,1.0
-5.02744,68,39.275821,0.3748476170335787,0.019476620201595785,0.11856206448696696,0.13372848829857717,-0.010424856184493084,-0.03434536163077734,0.0772058823529412,203.42668672959513,1.0
-3.220476,45,39.391798,0.32104119086806554,0.04078280439553424,0.10659917749652716,0.19366397987553705,-0.022373473445001985,-0.05742420473039703,0.08888888888888889,186.5705993314868,1.0
-5.347892,43,39.499233,0.31871019720188365,0.021606714701249124,0.13834584062092323,0.19674202279331077,-0.014623079100230975,-0.0396160026099698,0.07170542635658916,192.30299665588637,1.0
-1.990988,59,39.645224,0.34710440362601325,0.015737748903540943,0.10699983759712448,0.16224429885740124,0.0022453558609372487,-0.04941348929862445,0.07768361581920905,197.6064849450717,1.0
-3.389627,47,39.758248,0.3235154156614139,0.043312832880381145,0.13265002911691842,0.19089103755235592,-0.033065247649272,-0.04735566266338765,0.07978723404255322,193.2313736511341,1.0
-3.521763,55,39.923664,0.34569709081499006,0.04192057216845704,0.10474549415041236,0.16485115203930606,-0.032824138059764606,-0.06424257172031393,0.06363636363636364,197.2344281267217,1.0
-4.393409,61,40.077292,0.36356360893710676,0.0413490852563148,0.09578033447853583,0.14621421162260698,-0.02468907463213051,-0.03781237501969616,0.08606557377049179,206.51698609054705,1.0
-2.976226,51,40.210586,0.33348145194761775,0.04700940397191185,0.09268466753913276,0.1789269517632394,-0.02998467260093432,-0.03709376506180115,0.07843137254901962,197.18991301556005,1.0
-5.468362,57,40.356172,0.35612456307347234,0.024319421065816353,0.12632023481762217,0.15482574321762116,-0.01322696104454139,-0.06017289611336187,0.1213450292397661,195.28977185514015,1.0
-4.893664,61,40.510496,0.36580259089238587,0.0649789227896264,0.08229236526117706,0.14251114767814818,-0.05947084918576698,-0.028398895264629916,0.08469945355191257,204.65922640562664,1.0
-3.218724,53,40.668068,0.3445345873711443,0.042796913960362726,0.07434377510667703,0.16690551601636924,-0.033472160986830105,-0.03775078520272394,0.06289308176100629,198.79184043220187,1.0
-3.74252,49,40.78394,0.3328720023433211,0.015445514897483272,0.11456879257560086,0.17879750725431476,-0.00517671850062251,-0.0505482461166529,0.08333333333333333,190.33366487274745,1.0
-3.190164,49,40.905163,0.3309049211986208,0.05098872168880847,0.09292833815264687,0.1815209968357956,-0.041019819323738466,-0.05016691774641781,0.07482993197278912,196.2856994074807,1.0
-3.122387,59,41.042749,0.3468838997513925,0.06418436955482945,0.10442512996247039,0.16254633837064553,-0.05551094890644205,-0.0536375933547012,0.08333333333333334,202.3978071318991,1.0
-3.387686,45,41.148032,0.31906816780601377,0.015853255683533525,0.1197359860867543,0.1958260145484693,-0.00839112906957581,-0.07753278123364898,0.07962962962962965,187.00471924440058,1.0
-5.492946,40,41.28067,0.3207379354250304,0.04113234698401658,0.09162285399151972,0.19793646798341596,-0.029721633685160825,-0.05713915897583714,0.07708333333333334,184.6969267623713,1.0
-2.915442,49,41.399877,0.32182117413044015,0.047790726681432,0.10998278365577045,0.1923804179763061,-0.04211292036508698,-0.025651470250815493,0.10374149659863945,198.9030083580453,1.0
-3.236995,43,41.508056,0.30642713305295927,0.044324438265205386,0.12697974830243344,0.21211817561625093,-0.035253497347952426,-0.08123323183172038,0.10852713178294576,191.72518145883708,1.0
