#{"t_start": 1785251080.9055812, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-303.654529,166,1.21046
-374.395222,91,1.323082
-295.669591,108,1.457997
-82.459728,73,1.542068
-437.346268,125,1.697555
-370.471261,127,1.825872
-383.787514,84,1.908252
-366.471455,81,1.994932
-290.626314,103,2.127476
-64.395794,72,4.234756
-429.351649,129,4.412694
-197.288104,133,4.591656
-158.127892,111,4.742649
-55.687565,75,4.840776
-141.228817,120,5.005728
-65.398695,139,5.170802
-96.410685,75,5.26069
-148.203137,104,5.403248
-245.536112,132,5.58057
-417.867247,142,7.965309
-151.535103,132,8.148901
-90.694465,90,8.275101
-276.64059,105,8.413176
-71.547785,156,8.614457
-377.237115,203,8.883493
-88.259531,86,9.000545
-209.943024,183,11.244979
-68.934814,189,11.485306
34.734829,118,11.636186
-84.842514,76,11.733469
-101.521596,92,11.85377
-98.540025,184,12.092571
-62.777479,143,12.289677
-382.229132,153,14.661502
-67.455563,194,14.920939
-171.799575,142,15.113327
-108.288587,184,15.366362
-77.551391,162,15.590788
-104.563025,158,15.797811
11.958016,80,15.905956
-69.333316,82,16.0216
-18.77947,83,18.123621
-203.90237,150,18.323745
-80.112669,100,18.454808
-95.014547,87,18.572809
-75.679545,111,18.719554
-99.357602,93,18.846575
-348.95229,133,19.008734
-133.263482,108,19.161465
-64.929337,165,19.389235
-51.660438,91,21.699785
-32.694382,144,21.887238
-63.968771,106,22.029692
-218.828649,186,22.278295
-86.186946,194,22.539024
-50.3875,114,22.688174
-4.604485,96,22.819387
-140.979171,102,22.962181
-9.773398,127,25.147832
-25.568297,87,25.267152
-58.987122,115,25.418952
-4.209825,83,25.526236
-68.142807,94,25.651736
-26.215313,112,25.805709
-65.958678,130,25.975066
4.724866,1000,29.579507
-25.08651,172,29.813548
12.580928,92,29.941482
-20.237857,86,32.038738
-30.195223,99,32.179993
20.672,149,32.379372
-5.22187,114,32.533019
-32.772697,149,32.742676
27.100835,112,32.898039
-18.556567,119,33.06383
-10.44535,93,33.191884
-53.302295,150,35.645637
-18.662911,98,35.77779
17.521679,154,35.985598
0.298886,167,36.206453
11.681265,139,36.391126
6.862152,113,36.542516
-11.919582,73,36.63905
-25.647886,159,36.861024
-32.603784,95,36.997516
-25.790912,82,39.111993
-73.502945,94,39.238363
56.177943,155,39.455442
-19.913142,170,39.688412
41.990104,96,39.818736
-25.553008,128,40.000388
2.441854,99,40.14743
-18.813726,1000,44.038807
-27.39618,177,44.288232
48.509315,176,46.534976
37.907234,173,46.768382
1.047641,95,46.897528
-27.516359,119,47.05676
41.86522,1000,50.811903
18.024944,144,51.013196
42.741916,1000,54.370466
-61.054917,125,54.546712
-3.345077,162,54.777448
6.616574,168,57.475963
-32.52166,1000,60.839308
49.698904,1000,62.20813
27.237292,148,64.906939
44.187627,1000,68.295698
69.318027,1000,72.109672
19.850683,1000,75.446766
65.909438,1000,79.217109
73.788207,1000,82.556493
99.752386,1000,83.912641
84.246126,1000,87.741659
53.700772,158,89.98717
126.343681,1000,93.874473
97.31785,1000,97.232078
150.911008,1000,101.078392
-18.354649,220,101.363296
38.951719,192,101.627714
129.537836,1000,104.996188
78.88187,1000,108.774164
142.611325,1000,112.185591
23.458448,182,112.440018
123.087034,1000,116.524181
144.294454,937,119.827146
125.859328,1000,123.766692
64.075591,1000,127.105154
120.334379,1000,131.038373
116.755083,1000,134.427606
120.91892,1000,138.38974
129.898971,1000,141.902421
160.671263,1000,145.805263
106.083376,1000,149.14644
152.300904,1000,153.140744
142.458308,1000,156.533254
147.07295,1000,160.563864
180.611337,1000,163.935694
34.142486,250,164.2726
190.9765,1000,168.276157
128.651431,1000,171.658946
174.243393,1000,175.640819
156.005536,1000,178.991986
191.844796,1000,182.96751
176.223372,1000,186.336442
167.458778,1000,190.266593
163.978041,1000,193.723839
172.428257,1000,197.66521
143.362215,1000,201.01578
173.951271,1000,204.913244
164.896819,1000,208.333202
170.505382,1000,212.189343
137.100251,1000,215.556255
161.049454,1000,219.43882
168.530521,1000,222.772718
177.621227,1000,226.585537
48.068015,246,226.924712
150.993852,1000,230.25875
