#{"t_start": 1785158388.957567, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-99.161751,93,1.536464
-170.071928,94,1.701602
-193.83696,74,1.826091
-44.930844,94,1.986359
-372.139689,101,2.15622
-411.792918,90,2.315317
-313.137431,94,2.476082
-379.146621,97,2.645383
-232.680114,96,2.807797
-536.966756,137,3.027795
-155.89988,67,5.146625
-92.093925,96,5.309145
-49.066503,70,5.430134
-240.021191,120,5.632275
-60.03078,108,5.823616
-290.429332,130,6.044315
-96.736946,94,6.204565
-483.259589,100,6.374932
-41.404879,97,6.544671
-191.042179,134,6.779127
-94.580342,93,9.008466
-101.612158,107,9.178172
-174.355532,89,9.334638
-94.156309,140,9.589458
-95.834879,65,9.70228
-231.369234,99,9.87132
-154.991464,133,10.111191
-88.332836,118,10.320274
-57.064448,72,10.445004
-99.125487,86,10.588788
-49.510325,120,12.49508
-236.959431,804,13.8941
-315.361526,122,14.09596
-70.401588,96,16.276088
-163.264591,147,16.52604
-275.661369,138,16.771281
-91.638791,109,16.957193
-126.231386,98,17.130688
-84.151444,89,17.282828
-225.68236,96,17.446283
-49.199196,99,17.611509
-73.931542,81,17.756139
-79.790349,133,17.980331
-84.655177,74,19.778431
-29.813412,84,19.924704
-51.725787,145,20.163724
-28.908707,120,20.384286
-73.183262,106,20.561116
-170.236537,123,20.778519
-71.490066,121,20.991775
-69.193217,68,21.09501
-131.838762,130,21.316947
-49.598481,71,23.508697
-6.08761,146,23.757389
-8.412462,110,23.950421
-19.43644,94,24.116939
-95.836383,114,24.319916
-41.622405,151,24.586591
-121.137002,154,24.859107
-106.587431,99,25.032122
-55.326625,80,25.167324
-41.106016,72,26.919089
-50.285908,82,27.06128
-8.803849,78,27.19997
-39.379504,81,27.335805
0.97425,140,27.57865
2.354403,104,27.756169
-21.530072,126,27.979438
-47.012528,93,28.14522
-69.682141,122,28.365973
-19.070945,123,28.57764
-15.719377,1000,32.214521
-102.539753,183,34.38551
-18.875339,147,34.633334
-42.921672,171,34.911132
-12.648512,148,35.173213
-7.816242,166,35.461034
-40.714948,94,35.62478
-3.375258,135,35.860718
-173.922057,408,39.125948
-9.137989,113,39.331776
22.174162,111,39.519675
19.258371,109,39.715429
-13.868773,115,39.918235
-0.819664,146,40.173248
18.979524,117,42.016323
16.387053,126,42.232124
-37.916686,140,42.485174
-7.82952,137,42.72373
12.427146,140,42.970231
-38.654981,137,43.201855
-75.308845,1000,47.339736
-13.670266,110,47.535356
2.312916,83,47.685154
-21.177542,106,47.867172
-27.166875,128,49.947851
5.673666,133,50.176475
-194.340511,490,51.014423
0.860832,138,51.25897
0.421451,98,51.4361
-29.767026,183,54.927945
-38.243292,146,55.179132
-44.144834,118,55.388355
-23.928178,96,55.564307
30.237778,1000,59.038323
-29.609432,131,59.262936
6.696156,1000,63.78814
20.047164,178,64.099045
25.66983,153,64.36598
-7.187306,119,64.577013
-60.491081,359,67.065057
35.945267,1000,71.706023
-38.856195,116,71.912189
-16.356717,1000,75.533123
-245.956133,447,76.328114
18.277516,107,76.517202
-6.087293,301,79.540265
41.893443,1000,83.115623
-11.351565,1000,87.522138
28.386807,1000,91.132826
81.079389,1000,95.305176
98.851706,1000,98.812603
60.309458,1000,103.311354
80.339797,1000,106.916358
34.517036,143,107.163201
86.461209,1000,111.566906
145.354604,1000,115.061042
99.774701,1000,119.426458
115.792495,1000,122.904686
145.678778,1000,127.097972
89.392819,1000,130.677112
155.300973,1000,135.077271
-123.342617,370,135.714546
150.768698,1000,139.199309
152.064171,1000,143.568136
115.575167,1000,147.021742
7.067673,162,147.305167
127.029492,1000,151.463321
110.247869,1000,154.831925
61.865266,1000,158.977738
155.490248,1000,162.328351
132.231527,1000,166.511297
119.525349,1000,169.873448
171.595947,1000,174.232505
105.979478,1000,177.604702
127.85482,1000,181.966979
169.969807,1000,185.410035
98.94682,1000,189.730202
145.268369,1000,193.111063
74.407037,198,193.452927
122.952077,1000,197.907304
180.888034,1000,201.449033
120.624389,1000,205.716276
158.223269,1000,209.271339
127.423327,1000,213.559073
132.087617,1000,217.169933
165.432955,1000,221.454617
131.779145,1000,225.042966
115.937975,1000,229.489467
151.136044,1000,233.038065
139.466982,1000,237.475158
149.309904,1000,240.960562
125.23774,1000,245.399181
139.642442,1000,248.850218
