#{"t_start": 1785488349.665904, "env_id": "Go2Locomotion-v0"}
r,l,t,episode_vx_rmse,episode_vy_rmse,episode_yaw_rmse,episode_mean_vx,episode_mean_vy,episode_mean_yaw_rate,episode_action_saturation,episode_torque_sq,termination_code
-425.051013,1000,12.354411,0.500989152661566,0.02018179662029109,0.08295785446468523,-0.00032236226095926437,-0.00012834995006737895,0.0002611606324969923,0.0,165.46473816683275,0.0
-412.251279,1000,16.021416,0.5007204558287671,0.02330032155726957,0.07462661432410435,-0.00010879747254300301,0.0003348410434807654,0.0011695756448433698,0.0,155.97169461162883,0.0
-392.787179,1000,19.545745,0.49582732493385684,0.020163094184048058,0.07348053824134212,0.004702045937884728,-0.00023278523299665376,0.0002542663408172035,0.00016666666666666666,154.4531616461751,0.0
-161.699904,456,21.159252,0.47588840958998435,0.019614988212376137,0.06555629176285022,0.026324727631632544,-0.005421314957599323,-0.001771428323726317,0.0001827485380116959,178.62947391529556,1.0
-86.398888,258,22.091977,0.46147434610202304,0.02287992033300367,0.06469111073535304,0.04167242779071337,-0.011494884871778984,0.000800018129260365,0.0009689922480620155,197.10581857538543,1.0
-46.542425,152,22.624931,0.43138535485107465,0.033251628486918344,0.07848654725457742,0.07404682869034755,-0.02288943341488061,0.0004900614036655039,0.0010964912280701754,197.81874179493806,1.0
-41.06681,144,23.135338,0.4269807915455244,0.015938154949685788,0.06797437990040471,0.07913872702240773,-0.005128443172249792,-0.012416342741106963,0.0028935185185185184,189.04505911299267,1.0
-16.10836,82,23.419951,0.37561571409562505,0.02317951299662502,0.10101735704082068,0.13051325328577354,-0.004597560728149137,-0.012437929154372623,0.002032520325203252,206.15833924212458,1.0
-27.791133,97,23.773006,0.40112282821416967,0.03483261145249025,0.06996857965308415,0.10380387895885422,-0.028769469388954617,-0.014198164227623846,0.006013745704467353,203.023193641522,1.0
-29.547738,108,24.161936,0.4049189661571618,0.01725677920204504,0.08008575467195848,0.10163633269504013,-0.006509684314926388,-0.013757581997373845,0.006944444444444444,203.36314632778908,1.0
-19.237739,83,24.453124,0.37605416477812587,0.022575906759895344,0.09213144757098862,0.13149808632173252,0.002619677661008958,-0.03638840480393059,0.006024096385542168,193.79054123655428,1.0
-24.925257,105,24.834439,0.4044379959980147,0.018350938073647485,0.0755624359143979,0.10053465516370547,-0.008950683986642078,-0.020936538688368152,0.010317460317460317,197.78719993555274,1.0
-31.716893,110,25.227903,0.41160197610915417,0.03382563083326129,0.08191663664211557,0.09421890852597806,-0.027422473358107977,-0.02716897601028484,0.008333333333333333,198.31793704391043,1.0
-20.954642,83,25.537698,0.3836305079551752,0.02746789234186139,0.0865678744931088,0.12433303604686585,-0.013626998400841906,-0.03593077853216,0.01506024096385542,192.00660266812804,1.0
-21.424465,84,25.842349,0.384328884180946,0.03178195805361903,0.08516041819262966,0.12211492518584685,-0.027452903545443958,-0.018254890372378745,0.01587301587301587,203.24938592747318,1.0
-13.477288,60,26.049751,0.3365478791669598,0.046480978911595874,0.09000892262531579,0.172804549513207,-0.03886635946698498,-0.05034058582394617,0.01388888888888889,194.91797725000353,1.0
-19.145832,75,26.318758,0.36887549408579506,0.02739149059508947,0.11910824643005097,0.14040707918942827,-0.021474686133553085,-0.0545099504574535,0.03444444444444444,189.2292698332048,1.0
-15.913781,71,26.570294,0.3542960824292759,0.018829553997779885,0.08383928004623978,0.15431396150043042,-0.012988960296304808,-0.03634988571748496,0.0176056338028169,195.7705681869677,1.0
-26.013959,91,26.908641,0.3956441866150714,0.037723795639880264,0.08541158114192768,0.11100504850514462,-0.03211371073658769,-0.02481343832174678,0.021978021978021973,201.84913949423756,1.0
-17.270832,70,27.16378,0.3654992457672466,0.05966271663951351,0.09376986600222498,0.14089495666811203,-0.05158927087371811,-0.03209435100168837,0.02261904761904761,196.47816463552192,1.0
-16.088051,68,27.409331,0.35153969341391206,0.024441304576866243,0.10440260737364143,0.1592214582629343,-0.006986891297217011,-0.04549236724170266,0.01593137254901961,198.39220231597912,1.0
-18.948301,62,27.636691,0.3551357273819321,0.0811903058997188,0.09232627553941893,0.15221124946838668,-0.07183228895228692,-0.024423625221669274,0.03629032258064516,196.10024328887394,1.0
-13.686008,57,27.84886,0.3330273111349205,0.03854201234006095,0.09375411370748274,0.17751441886078664,-0.03382347402309264,-0.049239321786235975,0.027777777777777773,194.25115744981372,1.0
-16.971731,64,28.228106,0.3490267651080791,0.051567071709394896,0.10388683758778085,0.16009549338500736,-0.04164614228336201,-0.04718762391495621,0.027343749999999993,192.94992624739996,1.0
-11.260107,48,28.401846,0.2993611973818683,0.021939028697199416,0.10050904060052335,0.21990298774416014,-0.01799465208405376,-0.05418027828311928,0.03645833333333332,191.2087425065653,1.0
-12.943194,52,28.589113,0.3243832345613992,0.030368358991950378,0.08935312989646667,0.1861548325205596,-0.024500836570154297,-0.04425984371562056,0.041666666666666664,194.379939788989,1.0
