#{"t_start": 1785488350.5010598, "env_id": "Go2Locomotion-v0"}
r,l,t,episode_vx_rmse,episode_vy_rmse,episode_yaw_rmse,episode_mean_vx,episode_mean_vy,episode_mean_yaw_rate,episode_action_saturation,episode_torque_sq,termination_code
-415.046142,1000,11.518835,0.5010550313319927,0.022138504261979372,0.07462252521605583,-0.00027746802001302553,-0.0002487194998749054,0.0001427271166305231,0.0,168.71207332251072,0.0
-403.058674,1000,15.18758,0.4999459001119447,0.021452380017940496,0.07147236286123224,0.0005934443521187036,-0.0002597734383518863,-0.0004263715793248766,0.0,154.7984020223133,0.0
-391.981626,1000,18.71082,0.49691279659796705,0.019953107817130382,0.07276282645765787,0.0036375218362880144,0.0006068577443986182,-0.00034106105168717297,0.0,151.61778137773516,0.0
-135.589728,394,20.103587,0.4731227814177496,0.015939221376023112,0.06709403542760138,0.028852375706874094,-0.0012011971541453059,-0.001276544883806341,0.0,178.3175876871614,1.0
-88.298527,273,21.083638,0.46156815205823903,0.021893788510599792,0.06878484831852445,0.0413421566548473,0.003974890006169221,-0.001010783850773094,0.0021367521367521365,189.31030655944105,1.0
-67.919164,225,21.879868,0.4500500943107727,0.020860670900922185,0.06382988310480614,0.054556715214115384,-0.00027599989165978303,-0.009663873196404191,0.0033333333333333335,193.7532630209198,1.0
-33.378969,124,22.320348,0.4193590319741214,0.023497663525098775,0.084123487142238,0.08556387678846798,-0.009700078361436389,-0.021212001119316728,0.0033602150537634405,190.9964204690238,1.0
-23.329709,99,22.672807,0.39472860759326567,0.019487475714075973,0.07055700831489602,0.11221366263476087,-0.00819141542789317,-0.020470033690359716,0.0025252525252525255,202.53485613676673,1.0
-26.888749,105,23.047535,0.4017138681969996,0.027686766741676087,0.08552592655239642,0.10555168637372338,0.007538751860500036,-0.002958915512840835,0.0047619047619047615,198.34831197736185,1.0
-20.760929,92,23.379483,0.38569015672345147,0.019991824660597197,0.08450536163357857,0.12212479500950621,0.0022831269952936733,-0.029098193426290782,0.004528985507246376,204.41514111220093,1.0
-29.961682,107,23.759331,0.41266019229046635,0.039513622935259264,0.07442279276018884,0.09356155075213429,-0.028799623744613166,-0.0019399798186364922,0.010124610591900311,196.89154754562978,1.0
-18.93582,80,24.050794,0.3778890155676583,0.012653175915188077,0.08259492801042961,0.1277128781790587,0.0049703321041540145,-0.008307177136732442,0.007291666666666666,195.5399573940039,1.0
-32.44222,114,24.463042,0.41220539326459316,0.02005702840421025,0.08620742133893587,0.09392129888627478,-0.0007480635210913748,-0.022943396369164492,0.008771929824561403,198.4412524440259,1.0
-21.682222,74,24.733419,0.37028592329703697,0.04686595821901612,0.09296960278477677,0.13646973712370397,-0.035243794303054465,-0.02906033610955215,0.007882882882882882,198.70249795462104,1.0
-26.123723,94,25.071607,0.3941676445902529,0.04622934908219373,0.09739890698756658,0.11127623392985557,-0.036923689637422534,-0.03899567527050528,0.017730496453900704,198.37265132016353,1.0
-23.784911,81,25.353627,0.38337932013406323,0.06730249192215969,0.08810945532565699,0.12356607734616738,-0.049574300367542505,-0.02752518825440979,0.008230452674897118,203.85197699210323,1.0
-13.529248,53,25.543314,0.3248738140824692,0.028141951778142462,0.07790280084001908,0.18617372271982655,-0.01824025883953763,-0.033582108310696156,0.012578616352201257,196.00593396584915,1.0
-16.449771,67,25.786745,0.35475633805339296,0.032557278917554874,0.0886657187670223,0.1527683655620021,-0.027367510174434614,-0.035838601558663113,0.011194029850746268,197.80208617020278,1.0
-15.918007,54,25.990662,0.33319104613291256,0.08801766705177157,0.06916369268218664,0.17609074311715947,-0.07405036702421076,-0.004447851365639335,0.02932098765432098,194.7929677041662,1.0
-24.493865,81,26.275257,0.38984286747015723,0.06813983772850629,0.0870765451120811,0.11492750574021547,-0.06018866194681965,-0.020606458763894126,0.030864197530864192,196.0374226020639,1.0
-15.960422,66,26.52385,0.348134272385004,0.05554427369487855,0.11955848318461357,0.16010791618381104,-0.0448707247292578,-0.006996938608550659,0.0202020202020202,192.63656680378577,1.0
-14.281964,60,26.732705,0.33646893006784956,0.06920880903465497,0.1038882366775871,0.17452178719363282,-0.05686828655235151,-0.04529231664341694,0.026388888888888885,187.89209471951915,1.0
-10.904316,46,26.906406,0.29754083678218207,0.01633886791437374,0.1372717177770713,0.22044389969678643,-0.006531514565379532,-0.08604559902732778,0.034420289855072464,188.14786625428422,1.0
-16.936177,63,27.21867,0.3551424665420115,0.053000903445126174,0.08105028732338335,0.15135107264368566,-0.0418279983044015,-0.03338079332209269,0.03042328042328042,197.43840760162135,1.0
-13.182107,56,27.493215,0.33546076031794914,0.05722462576140222,0.08724019314869146,0.1739260759121329,-0.051727042108732336,-0.031260474535710465,0.026785714285714277,195.84338742613926,1.0
-18.225837,52,27.68296,0.33704175289470734,0.1196775146974228,0.11888316257223498,0.1722405478062497,-0.10102843734876735,-0.05757955730054538,0.02884615384615384,186.58324322384408,1.0
-13.741826,46,27.886482,0.31094087294040856,0.0703235138646056,0.11281774704672783,0.20352271473331687,-0.06341555147612152,-0.026237792391901875,0.025362318840579712,183.47879339407632,1.0
-12.476871,56,28.087779,0.32480164616226354,0.03555701051476116,0.0919010305906755,0.18719785494392419,-0.02636895304365572,-0.04408110500244844,0.032738095238095226,193.67671444697982,1.0
-17.740619,72,28.364003,0.36033631133263255,0.055863753533077716,0.0880275891834369,0.14897986328446397,-0.0359724175709849,-0.02280757340662147,0.03356481481481481,193.8384878523538,1.0
-13.444783,54,28.554663,0.32306904330075026,0.042276481533265804,0.10094713847907064,0.1888071677176221,-0.034556211292910526,-0.056636110257785095,0.029320987654320983,195.64193429324135,1.0
-14.563219,62,28.770408,0.34423182374248845,0.037382505939682426,0.10724626144026014,0.1672789231901873,-0.024398543338873136,-0.06115180071439059,0.047043010752688186,195.22075489930262,1.0
-15.070488,51,28.995421,0.32712003585784855,0.09156468295788393,0.11003187278353732,0.1837794710670755,-0.08126711432375709,-0.0383070710561326,0.03431372549019607,190.85818587675934,1.0
-11.157486,50,29.17027,0.31049875747254824,0.028608038496375214,0.09011584539175259,0.204354466822171,-0.025772796658501244,-0.057035547821924035,0.03666666666666665,191.21987090020838,1.0
-12.298022,55,29.386242,0.324287620184199,0.0477615041151453,0.09008725218359025,0.18791334188757264,-0.03662694177805298,-0.04073867698797834,0.031818181818181815,189.18647430598156,1.0
