#{"t_start": 1785204457.4617565, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-190.409901,84,0.871448
-86.784362,88,0.941304
-269.349894,108,1.038242
-297.648884,98,1.120591
-218.835891,125,1.211964
-119.889335,126,1.292334
-53.860594,67,1.342239
-15.033072,105,1.414097
-356.181897,106,1.48317
-138.268197,94,1.547614
-140.575282,122,1.632502
-285.304121,120,1.716543
-418.144623,90,5.231365
-363.564674,115,9.542448
-352.886187,100,13.195065
-435.889368,222,21.51362
-477.944,106,25.418835
-289.715638,89,28.699544
-123.539159,78,31.612615
-124.779573,102,35.430121
-137.147562,134,40.416919
-132.055532,237,50.028196
-2.670994,303,61.289258
-179.637641,135,66.287468
-157.924758,127,70.988772
-93.64968,193,78.035489
-159.850022,108,82.07759
-19.7576,212,89.975259
-131.055372,164,96.87394
-241.888092,157,102.730184
-43.803816,237,111.565232
-88.017455,231,120.184558
-91.385827,122,124.738891
-86.787255,259,134.43778
-153.143181,227,142.897572
-125.130609,69,146.383306
-103.999782,207,154.0536
-145.126496,643,178.17686
-86.141142,1000,218.45831
-81.798083,303,229.687974
-67.348891,191,236.808009
-122.542465,417,253.664018
186.313093,518,272.480314
-110.443619,279,282.879193
-57.381378,322,295.526831
-108.708181,201,302.562676
-179.912063,478,320.158923
-103.722936,387,335.785665
18.653296,326,348.065995
-118.544476,401,363.165523
-118.505671,424,379.061097
-85.783429,359,394.196157
-141.924925,378,408.400146
275.745784,606,431.088895
-83.573544,340,445.477847
-143.074034,615,467.571186
-97.994464,418,485.902487
-84.707879,1000,523.155869
-1.98751,1000,562.313851
-83.826378,1000,602.457977
-79.898561,1000,642.659141
-11.755313,1000,682.415896
-212.945236,945,717.712909
-212.625138,946,756.261339
-111.902508,1000,796.356524
-82.619523,1000,836.764599
-82.669209,1000,877.597565
-78.627827,1000,913.762868
-65.144031,1000,953.449031
-25.067696,1000,994.000588
-51.635144,1000,1034.810449
-73.413215,1000,1075.653275
-42.663726,1000,1112.224007
-81.25548,1000,1152.786945
-53.496084,1000,1192.456664
-77.27213,1000,1233.147213
-37.690102,1000,1273.895617
-63.167938,1000,1310.10574
-29.49751,1000,1351.049347
-69.104394,1000,1391.272684
-81.13327,1000,1431.543798
-31.112034,1000,1471.748181
-7.50541,1000,1509.228146
-64.55449,1000,1547.465586
-56.174371,1000,1587.801152
-118.445401,1000,1627.279629
-76.758978,1000,1667.956038
-46.736145,1000,1705.358182
-126.931401,1000,1744.962459
-60.845017,1000,1784.021832
-45.801187,1000,1822.815876
-42.575516,1000,1862.592105
-52.853958,1000,1899.068516
-78.022534,1000,1939.224678
-18.524435,1000,1979.625189
-65.506844,1000,2019.540822
-60.570559,1000,2059.114669
-15.501544,1000,2096.534338
-53.665783,1000,2137.348112
-102.596918,1000,2178.370016
-74.133473,1000,2219.340269
-27.133259,1000,2259.501604
-55.592969,1000,2297.026029
-4.221368,1000,2337.577469
-99.46799,1000,2378.381086
