#{"t_start": 1785196543.6246836, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-196.60795,152,1.097215
-127.405178,81,1.174627
-83.581543,133,1.306089
-362.616707,108,1.424589
-350.362512,96,1.529777
-376.126676,81,1.61527
-100.650658,75,1.687885
-311.806273,136,1.805977
-478.611994,92,1.878688
-283.136477,146,2.025226
-405.691558,83,2.10627
-199.652558,190,13.633909
-193.646381,625,70.40955
-500.443369,503,117.543171
-9.403658,1000,207.432883
-13.518961,1000,299.965703
-7.203538,1000,394.657349
229.412175,364,427.721802
-28.723383,1000,522.088949
-43.579089,1000,616.409335
5.760516,1000,710.024742
-18.183791,1000,800.558525
-16.687975,1000,894.450048
-13.004985,1000,988.90353
164.618072,736,1058.745726
195.226125,462,1100.063934
215.242645,467,1142.601701
-30.083249,1000,1235.242671
187.664146,686,1301.159364
-12.768928,1000,1391.762314
230.348275,386,1430.080893
12.546998,1000,1523.910893
180.712421,577,1576.466081
176.542083,440,1616.564821
242.171762,472,1662.373079
286.932468,280,1687.847847
-50.351419,1000,1780.928558
-1.644975,1000,1872.42762
261.621776,333,1902.343648
220.654559,332,1932.160153
239.341267,286,1958.138702
242.672259,234,1980.788759
263.711641,240,2002.603417
278.706053,239,2024.408369
228.696643,251,2046.951601
283.039587,413,2084.24985
241.640006,249,2108.046703
259.821411,239,2129.802797
240.596462,310,2158.016798
275.419202,291,2184.512597
226.667465,329,2216.766141
227.455115,232,2237.61846
255.824104,437,2277.357804
237.745484,310,2305.502091
286.048487,315,2335.221695
262.565114,258,2358.461805
253.671092,310,2386.554374
278.547201,267,2410.865074
254.962962,241,2432.769624
234.189725,235,2455.127003
281.938822,203,2473.422685
256.187302,280,2498.913307
267.110048,199,2517.03972
259.840982,243,2539.125825
255.299201,302,2567.114564
258.344217,193,2584.144796
286.096938,170,2599.646701
309.691916,245,2621.966683
305.7247,248,2644.526453
263.971643,213,2664.662693
265.739854,205,2683.306492
286.197799,238,2704.983448
305.764801,226,2725.58689
266.400647,208,2744.555517
259.60579,321,2773.782371
285.699236,267,2798.611454
294.686654,255,2821.66074
251.369562,206,2840.40493
274.163401,188,2857.481989
262.694463,212,2876.499379
286.397891,230,2897.997024
270.74441,240,2919.450995
281.483457,242,2941.451285
275.309459,242,2963.40762
236.367642,207,2982.24576
270.150777,251,3005.979634
252.479558,289,3032.217319
300.057859,265,3056.35691
270.105706,219,3076.172671
266.210002,228,3096.44177
266.482041,209,3115.055449
296.538207,222,3135.860493
280.75291,208,3154.786104
283.749432,193,3172.367485
242.18686,182,3188.715778
278.154277,215,3208.277944
268.160824,214,3227.762783
250.683356,183,3245.269731
286.888882,238,3266.904062
294.496782,232,3288.048551
280.724233,245,3310.367242
237.308378,328,3340.240344
293.393951,252,3364.05355
276.763715,366,3397.379728
251.269294,240,3419.214746
278.992332,193,3436.831998
271.224074,222,3457.019076
293.882608,201,3476.198974
290.20321,241,3498.141659
254.596339,206,3516.916988
272.747678,266,3541.172593
259.571057,216,3560.769976
277.916439,237,3583.074563
262.181923,198,3601.090739
246.721593,233,3622.30046
225.349598,395,3658.309422
272.772634,233,3679.525272
245.668606,245,3702.396802
282.691612,208,3721.331216
295.972343,243,3743.16814
242.642721,239,3764.660311
279.230009,212,3783.879051
265.952434,243,3806.716052
311.574912,246,3829.104815
313.550768,335,3859.629194
288.63384,229,3880.475941
246.843144,202,3898.881905
270.517861,176,3914.895208
252.942401,191,3933.113228
267.446002,191,3950.485054
289.263727,228,3971.252544
284.931319,239,3992.9877
286.360347,210,4012.013253
268.228087,218,4031.36305
290.250465,233,4053.347573
255.69044,756,4121.994745
274.196319,245,4144.090268
241.28244,184,4161.327901
293.699001,221,4181.464811
238.500938,180,4197.850188
282.566071,203,4216.185285
264.318889,184,4232.635368
241.745003,215,4252.201459
283.561572,212,4272.220235
286.314702,165,4287.165357
273.400157,220,4307.098475
290.058768,249,4329.766712
274.174175,206,4348.509552
279.734507,227,4369.136662
273.452539,235,4391.299392
272.286992,196,4408.817484
271.489702,165,4423.81879
309.736463,208,4442.724095
289.305949,237,4463.731907
246.494767,186,4480.575196
248.471257,178,4497.517812
274.295795,234,4518.850391
247.298251,172,4534.340493
306.337308,229,4554.46355
276.714558,215,4573.348987
277.478923,156,4587.375301
290.070895,171,4603.608175
248.379403,208,4622.528195
255.566523,357,4655.009826
256.580366,172,4670.638538
278.948881,207,4689.467073
275.578961,214,4708.953489
267.517965,201,4727.850927
315.353429,251,4750.718633
302.294097,218,4770.539638
259.264675,205,4789.186579
288.596343,236,4810.652365
285.669808,222,4831.853882
264.01941,207,4850.717821
262.070159,201,4869.017872
292.822836,242,4890.821187
288.449797,212,4909.578261
284.264402,178,4925.44672
275.488693,311,4953.969577
245.254517,168,4968.851559
274.030701,468,5011.319035
291.364667,223,5031.610473
240.967277,644,5090.810047
304.258345,209,5109.824729
306.786234,204,5128.338676
256.212399,198,5146.053501
280.692849,189,5162.993729
