#{"t_start": 1783924112.917629, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-267.889041,135,3.718306
-244.190945,127,3.821528
-140.076113,144,3.92387
-385.299591,87,4.012657
-252.293478,131,4.109295
-106.45765,154,4.200825
-337.208229,92,4.24965
-199.718675,150,7.298625
-165.512993,161,7.44862
-42.143053,85,7.55306
-349.999718,107,7.635097
-133.84858,106,7.771947
-217.961108,124,7.905823
-439.361419,88,7.968666
-343.787534,193,8.199471
-241.823845,98,8.306098
