#{"t_start": 1785336307.8783274, "env_id": "Go2Locomotion-v0"}
r,l,t
77.362126,1000,23.751429
255.240755,1000,30.154093
91.839197,1000,48.165864
670.628569,1000,54.300893
287.809167,417,64.963695
58.320435,69,65.384529
34.658919,340,67.478992
330.651704,1000,73.522951
142.690024,1000,90.46993
179.953193,203,91.656953
997.086249,1000,97.700168
233.476489,845,114.392627
128.857969,1000,120.217727
767.936648,1000,129.730184
399.706653,1000,135.415803
403.376971,1000,152.553787
1041.183258,1000,158.273523
7.685226,52,158.574375
153.359718,176,159.627498
331.974754,448,173.544761
141.698246,409,175.956302
571.567987,771,180.474584
199.667874,252,181.933999
363.853036,1000,199.594632
899.483828,1000,205.403189
348.326537,1000,222.662884
48.691282,165,223.600654
83.29246,241,224.95435
303.894111,565,228.254035
1066.815886,1000,245.70102
102.832566,290,247.373187
688.741376,1000,253.153586
415.626452,1000,270.176868
1228.797865,1000,275.942273
220.581026,1000,293.098598
188.21238,1000,298.842274
1288.850356,1000,316.029785
1063.757138,1000,321.452983
939.365249,1000,338.43623
1245.229119,1000,343.484367
284.208277,1000,359.905165
893.374936,1000,364.760833
1091.916771,1000,381.313978
321.438028,832,385.767486
413.462847,1000,403.031935
1031.978002,1000,408.24293
936.134102,1000,424.803857
425.841936,1000,429.70877
521.024338,1000,446.013811
585.724172,1000,450.941714
569.644811,1000,467.307091
476.925922,1000,471.996783
1066.93702,1000,488.484729
685.396912,1000,493.353669
989.987293,1000,509.732872
541.692923,1000,514.526286
443.205017,1000,519.292703
1150.509411,1000,535.796004
797.223151,1000,540.658849
466.26186,1000,557.114529
533.192172,1000,562.002352
321.035419,1000,578.418971
579.170463,1000,583.182608
635.602642,1000,599.650411
724.979739,1000,604.461859
1210.36253,1000,621.007795
349.277242,1000,625.915337
241.289041,1000,642.429303
1293.504348,1000,647.409459
752.56403,1000,663.966047
289.336689,1000,669.038588
531.603363,1000,685.595258
449.731128,1000,690.50616
523.08095,1000,707.089199
796.080324,1000,712.016742
1247.47,1000,728.549304
291.476231,1000,733.4488
718.098487,1000,749.576709
527.176654,1000,754.37918
1410.661693,1000,770.914422
432.358984,1000,775.906154
1348.712758,1000,792.353905
242.48498,1000,797.35388
408.938722,1000,813.773309
1005.523612,1000,818.702802
500.868492,1000,835.109896
1107.214735,1000,840.371935
1214.056341,1000,856.954593
1097.933843,1000,862.143907
1231.276906,1000,878.792876
497.737673,1000,883.775815
660.111779,1000,900.108946
706.509707,1000,905.30858
605.111276,1000,921.522845
241.981577,1000,926.322734
1178.244454,1000,942.737671
1382.155452,1000,947.813157
916.700719,1000,964.488162
677.770742,1000,969.884037
866.492707,1000,975.169244
392.952545,1000,991.90256
1125.888859,1000,996.777675
1099.744042,1000,1013.133439
342.850356,1000,1018.128213
1049.974956,1000,1034.56743
358.626437,1000,1039.609403
491.844928,1000,1056.216435
483.90957,1000,1061.135311
387.072935,1000,1077.803828
1106.206362,1000,1082.847714
439.322001,1000,1099.409626
304.122561,1000,1104.214518
1000.702846,1000,1120.892282
282.986364,1000,1125.943669
881.045107,1000,1142.390945
792.346037,1000,1147.499315
1082.193819,1000,1163.870185
264.706568,1000,1168.616871
576.054175,1000,1184.820326
1161.210965,1000,1189.557218
289.132778,1000,1205.913743
957.500437,1000,1210.829266
245.65199,1000,1227.106838
1176.619138,1000,1232.022602
332.889287,1000,1248.501815
773.450219,1000,1253.207632
530.228143,1000,1269.497864
1087.627248,1000,1274.205636
864.435617,1000,1290.3926
429.928324,1000,1295.175466
517.896675,1000,1311.651606
630.262082,1000,1317.044385
989.31485,1000,1334.049191
