#{"t_start": 1784554391.3222635, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-63.80239,159,1.38625
-280.577519,106,1.471795
-157.186473,79,1.528584
-97.143394,93,1.595482
23.799389,1000,9.40011
-215.564715,733,36.280929
-52.122282,80,39.210252
-156.075106,552,60.61218
-253.592418,219,68.676956
-117.447199,363,81.909231
137.497688,836,113.370985
-31.188505,1000,151.802161
-82.235429,1000,188.527847
248.865784,458,206.195102
288.421083,314,217.718988
-86.059893,208,225.29677
256.360985,387,240.656446
-117.179676,569,261.574116
219.698276,460,278.290713
-34.264704,142,285.008941
217.424233,554,305.461303
267.337226,260,314.576232
231.228068,471,333.753365
223.004632,518,352.820084
-175.981857,300,363.589169
283.17809,237,372.182196
264.667924,174,379.457296
231.982296,438,395.488343
244.494178,165,401.398686
256.215933,214,408.680965
289.571132,395,421.841945
279.797852,242,431.959797
277.308536,208,439.690465
279.648083,214,447.573608
30.331902,116,451.835429
308.085424,189,458.743983
189.177034,512,478.148922
261.935814,187,485.024193
301.917005,205,492.551554
307.988091,208,500.302772
215.040254,225,508.177077
83.013877,939,543.521145
182.29302,367,556.399237
274.483887,201,565.116883
277.785683,158,570.980458
314.52732,192,578.060115
310.193304,211,585.80075
263.128413,159,591.597921
275.286878,226,599.835944
187.052741,283,610.904394
5.60147,119,615.202919
-5.764852,80,618.170729
250.079472,166,624.202232
248.733049,198,631.427038
279.906879,152,637.036312
247.85508,177,643.577224
305.418027,218,651.542876
286.746521,281,662.636948
287.862681,216,670.655675
279.384976,211,678.460495
284.374406,206,686.008628
295.751111,337,698.116644
242.1239,310,709.857706
197.300638,550,730.034301
277.69143,150,735.571812
302.588584,283,745.958493
298.881481,268,755.636544
295.763547,221,763.27766
290.774642,158,768.795408
278.265519,190,775.753682
258.97068,162,781.216884
304.801642,188,787.81055
289.6058,161,794.272154
291.776065,193,801.421685
274.323506,201,808.763443
266.092201,211,816.580698
269.984861,149,822.026908
288.405,182,828.689926
281.581425,217,836.656747
309.123016,196,844.628241
314.768576,225,852.969849
296.305464,162,858.800551
282.490662,192,865.842473
266.150412,181,872.426847
264.746052,171,878.702068
263.218109,175,885.166615
248.257188,158,891.655775
290.362786,162,897.555518
280.859073,197,904.881439
307.004855,194,911.930865
285.436724,173,918.345003
276.570028,155,924.032697
252.676675,162,929.709805
