#{"t_start": 1785251838.7744768, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-228.491012,140,1.94679
-188.813517,126,2.128744
-285.652639,93,2.251182
-165.313999,146,2.445511
-505.476137,96,2.561929
-64.082196,128,2.721143
-92.483643,81,2.831961
-77.120375,74,2.943742
-160.29952,103,3.106746
-352.397873,91,5.238417
-10.849891,1000,8.956862
-337.353354,148,9.22204
-94.788114,93,9.378608
-49.924668,110,9.574898
-215.731582,130,9.809285
-92.270734,77,9.938715
-29.522488,88,10.100327
-15.304945,131,10.335149
-20.647009,111,10.533455
-132.399464,108,12.616612
-96.831553,145,12.882929
-94.549903,104,13.073271
-183.919185,132,13.305469
-236.802074,204,13.666039
-111.006817,145,13.932992
-95.9279,80,14.08144
-187.077446,205,14.450104
-94.304498,142,16.934303
-82.331792,78,17.080883
-1.362552,85,17.220063
-123.181878,76,17.353479
-36.135861,87,17.50794
-126.794205,171,17.806201
-156.570976,151,18.077787
-57.544028,87,18.216962
-285.972888,134,18.446613
-18.982286,161,20.628025
-53.68198,145,20.891655
-53.802071,87,21.048359
-46.749153,121,21.258496
25.767328,155,21.529413
-109.921531,177,21.836224
-67.716753,131,22.061002
-80.523578,146,24.500436
-100.362641,109,24.699209
-119.714322,126,24.931465
-43.808639,93,25.109359
-9.216912,135,25.357991
-88.785548,119,25.569867
-78.98832,200,25.932066
-22.124025,146,26.199649
-56.44,138,28.324345
-4.656618,83,28.473984
-9.030393,160,28.754355
-1.203445,119,28.977507
-16.513088,169,29.299179
-36.799742,139,29.539975
-32.765695,108,29.727277
-120.278033,112,29.93662
-26.905601,132,32.428388
-6.645252,145,32.687482
-9.511573,122,32.897254
-67.183532,111,33.10688
-51.202067,115,33.308283
-28.479974,122,33.535154
-48.225528,75,33.682357
1.135806,90,33.849841
-76.271055,156,36.03279
9.181178,99,36.210906
-32.766711,140,36.461207
15.305784,102,36.644925
-16.359955,86,36.803206
-61.271471,118,37.001689
0.269423,158,37.291302
-28.529956,105,37.481153
-91.242119,130,37.725241
-46.561577,117,40.172787
-4.812878,169,40.481839
10.71733,128,40.710006
36.707613,1000,44.457207
15.323511,105,44.648581
-4.664337,139,44.892814
-20.307587,116,45.097425
-42.178104,122,45.306709
9.47099,149,45.586007
9.991243,94,48.333545
0.177916,134,48.57041
23.338896,181,48.899209
-10.212557,1000,52.664459
-3.885289,149,52.920007
35.307164,189,53.262529
9.033112,140,53.514397
-157.820318,297,56.8756
-12.076335,153,57.153568
2.088633,101,57.33939
36.597634,1000,61.023807
21.509792,158,61.319667
-16.532634,97,61.468775
-24.877824,124,61.683646
-9.145695,113,61.87938
6.017453,130,62.098181
-0.522484,146,65.042263
-294.4999,786,66.489292
34.503578,1000,70.204144
33.563797,207,70.583359
30.883225,146,73.574799
61.432171,153,73.855373
-10.883927,132,74.100982
78.297029,1000,77.787774
-2.481328,144,78.048841
-1.166759,1000,82.424131
-17.455258,1000,86.119938
44.433142,181,86.434989
2.407327,189,86.782341
40.458881,1000,91.270996
62.803775,1000,95.023807
43.791004,200,95.381975
110.969009,1000,99.8355
66.532228,1000,103.525182
14.27398,1000,108.029824
133.92035,1000,111.739035
146.616191,1000,116.236426
103.655843,1000,119.977207
105.254417,1000,124.650964
100.606032,1000,128.391971
121.941432,1000,132.821335
112.625742,1000,136.486804
157.149504,1000,141.23841
156.620527,1000,144.933874
129.899621,1000,149.528609
117.306999,1000,153.201988
122.675568,1000,157.693778
150.725519,1000,161.392262
145.03119,1000,165.937089
124.941327,1000,169.646375
131.331296,1000,174.203807
150.877574,1000,177.762827
176.302817,1000,182.100917
161.787258,1000,185.700334
110.070666,1000,190.081923
137.262406,1000,193.647328
128.59893,1000,198.281922
107.612925,1000,201.776876
130.067109,1000,206.164417
146.171472,1000,209.660972
135.556048,1000,214.06429
103.658018,1000,217.47547
137.248454,1000,222.15831
160.941649,1000,225.678062
114.235862,1000,230.16935
135.001781,1000,233.559434
138.656045,1000,238.182418
141.597829,1000,241.584405
174.859063,1000,245.937339
97.364002,1000,249.482739
129.131132,1000,253.88884
152.457257,1000,257.271314
