#{"t_start": 1785246430.1818776, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-74.589584,78,1.089347
-153.795975,121,1.10363
-381.952337,81,1.113519
-355.506109,139,1.129635
-99.069042,90,1.141385
-293.926658,108,1.154206
-284.257877,96,1.165543
-170.949863,62,1.173191
-414.495691,143,1.190545
-403.379374,139,1.206712
-327.930358,147,1.223592
4.292581,69,1.231844
-62.229479,71,1.240968
-319.830027,85,1.250911
-100.990187,106,1.263298
-301.539899,93,1.274211
-378.876818,153,1.292316
-148.212846,109,1.305036
-219.352363,141,1.321244
-105.841282,144,1.338147
-269.627791,99,1.35001
-507.405239,132,1.365523
-141.017616,106,1.377819
-272.816688,96,1.389268
-348.475242,105,1.401835
-135.274658,111,1.414901
-261.201195,76,1.4238
-71.672244,69,1.432223
-138.038035,108,1.445345
-451.781045,92,1.4562
-124.233945,126,1.470887
-124.551336,112,1.484408
-318.589846,88,1.495194
-438.582809,139,1.511356
-249.525794,82,1.521145
-110.078143,140,1.537361
-173.365935,135,1.553252
-101.686304,152,1.571213
41.891038,1000,1.693678
-113.465607,135,1.709531
-183.58223,130,1.725298
-125.552212,91,1.736016
-347.899487,134,1.751931
-384.86114,94,1.763083
-288.999173,129,1.77873
-96.699527,136,1.794628
-191.712223,123,1.809107
-205.50225,130,1.824551
-384.385822,143,1.841457
-149.942689,85,1.851533
-110.831014,101,1.863314
-110.350296,102,1.875504
-399.682244,95,1.886861
-33.844643,89,1.897289
-100.418926,86,1.907677
-305.282381,94,1.918827
-99.756813,103,1.931345
-328.688257,90,1.941832
-52.145484,80,1.951399
-109.556387,166,1.970758
-326.606543,92,1.982064
-339.728455,109,1.994959
-188.79506,79,2.004284
-216.275231,159,2.022609
-60.143627,83,2.032836
-297.341573,100,2.044704
-340.660338,159,2.063079
-387.121473,85,2.07306
-66.050765,75,2.082854
-224.68265,96,2.094074
-98.364648,90,2.104691
-99.952793,69,2.112801
-58.768508,94,2.124295
-308.341251,76,2.133545
-136.774704,101,2.145322
38.647291,97,2.156784
-106.448331,128,2.172079
-98.95041,118,2.186041
-129.264691,124,2.200374
-378.756248,92,2.211038
-78.238885,143,2.228408
-121.239285,116,2.242388
-104.390545,94,2.253493
-119.549377,93,2.264427
-186.130811,86,2.921807
-27.80346,90,3.359032
-90.047188,97,3.82957
-122.832777,120,4.412459
-203.558568,117,4.97791
-296.592061,163,5.762694
-64.599024,201,6.73348
-63.907576,142,7.415226
39.395112,1000,12.203569
14.017491,1000,16.850461
1.205124,1000,20.991021
-28.057539,423,22.743778
197.061504,738,25.810469
