#{"t_start": 1785159734.0385582, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-357.066355,105,1.395265
-457.976849,182,1.703776
-391.554516,101,1.869824
-38.853006,83,2.005528
-388.54796,80,2.131652
-385.253704,93,2.285238
-418.318487,93,2.439591
-270.98106,82,2.582016
-64.672082,74,2.710763
-105.25918,89,2.85863
-30.47377,75,4.955199
-103.591713,91,5.124585
-173.247003,106,5.320421
-31.297707,90,5.482428
-49.727259,79,5.621038
-41.491645,69,5.74342
-98.926597,93,5.9064
-296.448524,99,6.075479
-59.159809,85,6.228599
-55.961931,95,6.389841
-157.247485,110,6.581362
-192.497714,128,8.82337
-466.168129,122,9.035264
-91.404435,75,9.169198
-220.096226,141,9.40802
-313.09402,97,9.570171
-248.450778,93,9.738214
-67.096845,77,9.87132
-144.598656,103,10.04656
-56.107918,115,10.248658
-216.581278,210,12.353324
-255.499484,183,12.667618
-90.204569,154,12.938293
-227.450117,142,13.176507
-91.8468,145,13.420199
-242.153358,181,13.738918
-32.313904,124,13.957001
-84.033773,114,16.101196
-81.99734,99,16.278014
-33.102189,112,16.473639
-53.590293,83,16.614091
-135.175304,111,16.8065
13.266044,100,16.982892
-95.893557,144,17.225682
-224.456278,132,17.459355
-118.989768,82,17.600385
-45.24209,79,17.736301
-69.89697,85,19.51637
-111.623792,76,19.652877
-120.647131,159,19.929939
-98.348783,98,20.098405
-114.093975,93,20.266158
-67.162816,70,20.385031
-222.003264,140,20.62744
-26.986932,88,20.789828
-79.416746,126,21.004348
-163.794006,233,23.414035
-37.963135,92,23.579581
-46.836977,143,23.82741
-49.597277,137,24.063788
0.932475,119,24.269811
-25.785054,122,24.479411
-53.050214,113,24.683234
-18.784595,98,24.859493
-162.837928,158,27.004019
-41.8715,121,27.206229
-17.135914,91,27.361851
-44.719647,113,27.560449
-41.007965,129,27.776259
-8.791431,162,28.048397
-48.386212,143,28.295149
-165.4671,180,30.841342
-94.699341,120,31.047128
-60.284026,129,31.287617
-120.358393,153,31.553157
-60.539238,93,31.708657
22.093505,129,31.934833
-26.837495,79,32.074517
-27.746847,146,32.329529
-65.061182,136,32.557734
-4.672596,163,34.694706
-62.671683,138,34.935771
0.119268,148,35.199802
-48.349578,100,35.373816
-25.652855,109,35.558733
-69.374972,166,35.860382
-41.027291,145,36.108543
-65.284682,89,38.267126
0.684805,172,38.559874
8.735779,122,38.764162
-28.418864,144,39.006541
-33.024339,88,39.163653
-3.210834,106,39.350791
-50.30326,124,39.572715
-29.951231,146,39.834755
-15.998469,156,41.750468
-39.722743,173,42.048645
7.532416,109,42.243559
-18.496663,158,42.523738
40.558193,106,42.712335
26.705146,129,42.930845
-33.887413,123,43.137044
-26.982809,163,43.421973
42.723376,180,46.066454
23.018391,165,46.348634
-15.178792,127,46.558331
-7.60582,1000,50.137439
33.631213,1000,54.653443
41.565145,134,54.874667
17.569563,110,55.055292
21.893041,172,55.3517
29.426747,1000,58.911263
10.701308,152,59.167483
79.443722,1000,63.555304
40.628209,1000,67.178258
-26.119463,162,70.053404
40.131785,201,70.409801
-12.098042,125,70.622424
55.808528,109,70.808263
32.549029,183,71.124307
44.667146,155,71.398677
35.795889,131,71.636451
-15.257711,152,73.717629
35.352934,1000,78.005641
18.739882,1000,81.623508
72.226785,1000,86.008276
61.688657,1000,87.782502
110.368456,1000,91.266246
97.471238,1000,95.61246
100.549522,1000,99.175858
27.185876,178,101.923657
98.338746,1000,105.360685
25.276779,190,105.697693
143.193148,1000,110.104793
98.417637,1000,113.503011
86.910878,1000,117.965685
76.049351,1000,121.307101
133.919063,1000,125.565776
82.460336,1000,128.926627
11.143216,221,129.306028
141.301678,1000,133.836448
77.132364,1000,137.423655
115.003571,1000,141.882579
132.277063,1000,145.220314
132.018834,1000,149.692875
129.363185,1000,153.281363
147.917076,1000,157.528522
121.351523,1000,161.123738
154.514758,1000,165.561316
149.779942,1000,169.150499
160.849412,1000,173.58487
152.0998,1000,177.1953
167.003724,1000,181.659839
157.915688,1000,183.382437
121.369919,1000,186.997635
163.176031,1000,191.547851
122.978013,1000,194.895809
139.847822,1000,199.385446
133.113385,1000,202.944076
149.822248,1000,207.266499
130.66706,1000,210.63896
181.936915,1000,214.954911
106.905009,1000,218.30572
125.515578,1000,222.632358
139.151142,1000,226.109484
152.977283,1000,230.522698
127.077157,1000,233.866382
116.568207,1000,238.185499
124.728207,1000,241.807078
146.849024,1000,246.205351
117.536622,1000,249.78032
