#{"t_start": 1785209311.742551, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-364.717576,89,0.61677
-346.254372,127,0.728606
-181.853922,126,0.8227
-139.86144,78,0.873709
-81.331455,90,0.935111
-253.267737,104,1.003816
-127.283155,81,1.053605
-71.53969,136,1.14458
-123.867893,121,1.224274
-95.641148,85,1.289943
-265.269459,82,1.345524
-68.120752,126,1.42847
-279.093441,163,58.096148
-43.940359,108,96.743735
-64.869416,209,171.558719
-182.845416,599,385.89235
-156.959098,289,490.853925
-184.565545,295,596.303014
-132.219477,169,656.842185
-143.714211,163,715.246278
-167.771012,194,784.758882
-80.254222,1000,1145.562396
-78.229684,1000,1506.288308
-9.967409,1000,1866.86515
-50.035067,1000,2225.098347
-188.181689,438,2384.72023
-253.426413,873,2697.344114
-3.508903,1000,3059.294624
-9.524047,1000,3421.382174
-30.349593,1000,3782.73299
-22.692929,1000,4144.551851
13.638121,1000,4502.801886
-28.553495,1000,4864.501917
-5.272502,1000,5226.075933
10.931646,1000,5588.075132
-12.85503,1000,5949.940943
31.351321,1000,6308.179408
-12.155024,1000,6669.461503
-37.776777,1000,7031.134711
-23.689092,1000,7392.681795
-29.080522,1000,7754.374348
-13.693558,1000,8112.346576
3.643625,1000,8474.159717
9.790404,1000,8836.14621
-27.066183,1000,9198.421777
8.836437,1000,9560.122322
-16.547992,1000,9918.376917
8.047326,1000,10279.949053
22.734109,1000,10641.977249
34.036336,1000,11003.621833
-24.307454,1000,11364.854474
-21.885918,1000,11722.625971
-11.403603,1000,12084.131898
