#{"t_start": 1784556665.05756, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-219.51425,163,1.153148
-119.154162,103,1.28955
-341.977515,98,1.417906
-501.260904,102,1.54535
-250.557647,102,1.679098
-46.833276,101,1.798562
-124.231662,77,1.884191
-18.297907,95,2.003948
-90.574903,105,2.146685
-360.792165,127,4.050012
-115.275357,86,4.17013
-327.259728,142,4.368459
-100.929622,82,4.480079
-326.637377,106,4.627316
-63.57503,135,4.810486
-76.184749,135,4.994392
-309.015086,103,5.129976
-183.644708,152,5.33617
-144.991133,128,8.999232
-98.40527,182,9.252047
-65.640226,74,9.354116
-151.0882,200,9.624761
-182.994126,126,9.796211
-151.178363,99,9.933246
-317.620751,136,10.114628
-283.921192,113,10.270558
-93.520179,163,12.880858
-61.927373,115,13.037118
-309.529794,96,13.170274
-446.826673,152,13.374392
-321.320178,169,13.605432
-342.404511,98,13.741014
-13.955444,80,13.8513
-104.196174,100,13.981237
-142.51119,98,15.907345
-90.481532,153,16.124468
-254.158968,112,16.278688
-67.42154,83,16.393186
-73.730168,84,16.511348
-155.298454,90,16.629186
-315.920314,121,16.801516
-49.805614,91,16.924326
-429.041212,166,17.151429
-29.48637,143,19.367462
-113.524903,95,19.498525
24.449719,99,19.630664
-57.341829,164,19.851334
-104.737066,79,19.961713
-34.857212,77,20.064363
-143.799499,153,20.281295
-8.791731,1000,25.923253
-177.473843,110,26.0742
-121.713722,130,26.251291
-19.531045,124,30.680739
-45.822216,148,30.884503
-61.918632,93,31.011603
-165.089985,134,31.194842
-60.034463,168,31.431067
-21.368816,103,31.578188
-101.438889,171,31.80866
-51.662122,85,31.925096
-114.652534,87,34.083227
-92.702749,137,34.266665
-104.448308,109,34.418469
-95.316943,165,34.647371
-132.372955,167,34.869777
-76.696488,94,34.994018
-34.101578,110,35.141006
-37.073785,79,35.25308
-24.684211,131,35.43247
-63.432116,129,39.420019
-77.198331,87,39.540673
-45.94955,131,39.718942
-49.641221,92,39.838665
-36.704546,96,39.971504
-38.786448,87,40.087648
-38.778408,120,40.258102
-30.802837,128,40.433712
-68.019163,123,40.595706
-64.372753,150,42.780279
-41.806936,150,42.991098
20.103099,162,43.213806
-32.763951,108,43.367166
-27.683654,118,43.530905
-34.704172,84,43.638237
3.711857,144,43.835428
-36.106939,163,48.325872
-19.82861,103,48.467096
-27.412965,118,48.633996
-27.229145,110,48.782034
3.724565,96,48.906482
-14.003275,114,49.058169
-42.740262,67,49.152162
-4.455066,177,49.402603
-17.191518,87,49.519436
-49.289499,105,49.656742
28.432275,97,54.328322
-175.300414,298,54.736244
-4.296757,140,54.915199
-46.778352,98,55.043346
-31.443218,81,55.153512
-20.463994,118,55.311391
-5.714922,89,55.433406
-16.869408,148,59.887211
-26.603467,142,60.087758
13.041737,95,60.214904
-155.347576,767,61.235224
-26.99324,138,66.264257
50.99669,148,66.472878
44.44545,147,66.67031
-44.257852,183,66.928121
51.542795,143,67.11782
60.593084,200,67.386603
-4.473002,180,71.881611
4.990199,109,72.030859
-3.553501,143,72.229865
41.224606,1000,78.605793
11.839327,104,78.750688
-28.344325,147,78.948089
4.579961,155,79.15416
-33.18559,188,79.407162
60.248941,171,83.959476
37.147229,136,84.152355
-34.493365,151,84.360964
1.627353,165,84.587486
72.112186,1000,90.581921
58.655444,1000,94.677657
60.175028,1000,100.715068
118.444893,1000,103.780019
96.457028,1000,108.498274
50.322862,1000,111.607312
83.674617,1000,116.868347
104.814022,1000,122.373713
112.884165,1000,128.429289
127.861456,1000,134.098486
5.809613,1000,138.482565
122.504135,1000,144.092669
104.957601,1000,150.336231
73.191505,1000,154.311856
147.116607,1000,160.393192
106.714894,1000,166.014329
107.32063,1000,172.16929
1.247468,255,172.51528
128.929595,1000,178.129919
96.976888,1000,181.843176
124.272447,1000,187.486436
99.421415,1000,191.161064
47.488478,271,191.526076
131.233537,1000,194.55739
125.553116,1000,198.146491
-1.32479,226,198.451601
147.058262,1000,204.022646
122.036803,1000,209.887496
104.124892,1000,215.554361
159.835559,1000,220.807438
178.267815,1000,226.442817
180.058112,1000,230.071323
159.920823,1000,235.730839
115.122575,1000,240.257495
43.287041,228,240.568957
159.664544,1000,246.086548
132.257723,1000,249.821394
154.313582,1000,255.505224
131.820723,1000,261.694286
4.22719,217,261.988632
150.552335,1000,267.561345
168.468427,1000,272.873209
160.533205,1000,276.019353
112.229932,1000,282.202422
162.089157,1000,285.604688
164.550212,1000,291.621285
175.70039,1000,297.263565
190.480965,1000,302.230948
131.114004,1000,306.526859
180.243797,1000,312.27946
140.62759,1000,317.018586
