#{"t_start": 1785403730.9264274, "env_id": "Go2Locomotion-v0"}
r,l,t
-200.546288,897,20.763211
-17.985446,91,21.326293
-12.783284,74,21.781575
-2.027953,66,22.189866
-1.916446,88,22.742531
13.717509,85,23.28236
-19.058688,78,23.754864
-4.225114,87,24.279137
-7.70469,68,24.686618
-12.434181,50,25.002145
8.166128,53,25.340314
-88.845878,70,25.785294
-4.591911,38,26.041512
-6.141716,96,26.687289
-1.301046,53,27.024026
-5.211836,38,27.277632
-68.311802,74,27.706553
-51.749845,66,28.637659
11.305993,48,28.945643
-14.394899,61,29.315638
13.409911,65,29.730042
-129.117888,118,30.437112
11.074677,58,30.814247
-54.014405,83,31.36458
-103.440856,98,31.968916
0.589942,51,32.303888
-30.3413,75,32.775098
-14.682166,56,33.131891
-2.589002,53,33.470352
-12.754472,44,33.754017
-13.209831,94,34.326721
-1.293018,56,34.684105
-2.355476,113,35.378395
-16.969678,79,35.862025
-7.344416,55,36.203414
13.785069,62,36.568765
-45.133886,105,37.206061
-0.949221,54,37.534833
-6.009165,58,37.90184
-0.754491,79,38.38588
-4.081345,65,38.807382
20.776048,92,39.40927
10.872784,64,39.809626
-6.887417,81,40.299678
0.935274,57,40.661172
-15.350728,45,40.982916
-12.784301,82,44.830778
14.791858,55,45.179984
-1.270628,55,45.526557
2.183649,76,45.992316
-33.622129,115,46.720362
-18.847518,96,47.312733
-9.20241,106,47.98315
11.274509,63,48.355447
-15.732819,60,48.743063
12.815837,55,49.08514
29.262266,65,49.475449
7.401342,54,49.779472
-17.274065,39,50.019356
9.830193,66,50.429627
14.570002,77,50.863618
-7.700934,72,51.285202
23.5164,73,51.735558
-38.352199,69,52.176497
-17.292206,45,52.435811
-32.147642,88,52.979237
-14.208877,58,53.34959
2.322653,64,53.732031
21.011077,65,54.152601
-22.764012,48,54.42707
15.169509,57,54.791538
48.061413,165,55.810102
-19.419175,189,56.971471
-32.954884,76,60.545199
-9.940485,59,60.915267
-11.603203,70,61.335373
9.23822,94,61.909474
-26.781379,91,62.454353
7.837408,119,63.18074
-20.455731,64,63.566323
-25.27788,57,63.936694
-18.555536,93,64.490159
7.084126,127,65.300831
62.949118,222,66.671651
-63.399142,479,69.589238
18.868737,78,70.058107
26.868188,159,71.038443
-5.730686,154,72.002961
-28.231589,72,72.423807
-26.386294,88,79.695229
-28.061931,58,80.056778
27.601918,206,81.320147
3.768664,117,82.030493
-46.112608,96,82.614571
72.834248,207,83.87234
2.574131,156,84.823871
15.001974,130,85.60377
40.569588,176,86.676804
43.406315,207,87.896962
24.996439,172,88.892345
-3.081293,392,91.35508
65.867078,301,98.808447
27.666879,176,99.839482
38.326757,280,101.508967
18.713403,340,103.494393
33.337479,198,104.676587
36.099432,205,105.940927
-18.586092,93,106.454437
72.510796,363,108.603721
58.054445,364,117.688714
91.760844,387,119.930099
40.520026,387,122.108598
97.196302,1000,127.608881
20.974247,247,137.973499
8.74213,374,140.051073
37.227284,384,142.163631
121.366915,588,145.240499
95.342137,1000,159.317336
14.919275,444,161.638762
35.366819,229,162.847253
16.764902,123,163.474748
-13.183144,425,165.668667
32.847459,188,166.608531
28.43307,76,166.98001
88.586102,1000,182.100674
77.403025,1000,187.183284
78.264395,904,201.574114
-9.349084,99,202.050629
-32.025638,89,202.519437
76.963551,691,205.971481
19.958109,86,206.447547
26.240609,198,207.405855
16.217266,114,208.000283
61.950012,762,220.919179
51.093189,507,223.421205
43.58122,348,225.156568
55.64639,618,235.031634
26.924168,156,235.908201
26.810489,615,239.420913
32.960254,381,241.481965
-38.752198,70,241.862095
41.240734,465,244.234924
10.022422,344,253.564044
17.371034,159,254.418494
163.67288,770,258.387917
15.19403,243,259.597424
130.408748,1000,274.025908
34.84697,253,275.384761
24.574824,129,276.05597
-7.403356,139,276.773674
72.624542,478,279.356616
96.269136,917,294.148702
104.306114,1000,299.277518
52.944129,582,302.183797
21.212741,69,302.542406
41.280577,298,313.883565
23.15614,145,314.66181
52.831062,400,316.719007
12.337583,97,317.228799
47.598494,416,319.430661
56.840017,494,322.117682
104.589984,1000,335.078484
22.263025,615,338.14324
52.343586,294,339.6705
90.058148,1000,353.897887
-75.395519,487,356.438106
21.989137,149,357.195886
44.113159,422,359.360744
55.414841,470,361.794226
54.700994,214,370.532403
108.063816,1000,375.609305
34.544763,273,376.97544
91.251223,1000,392.565706
97.591895,1000,397.586604
49.503036,1000,411.790506
93.143874,334,413.466547
105.884231,1000,418.504882
13.463001,93,418.976032
132.474046,1000,433.422828
102.419106,1000,438.56938
108.892753,1000,451.779433
27.951686,168,452.650135
51.554812,382,454.575027
-68.37766,447,456.905268
58.084931,341,458.654445
95.971463,1000,471.822245
22.264457,92,472.268327
77.998488,1000,477.239009
103.110593,1000,491.803501
65.066575,1000,496.729414
-43.936896,177,504.867616
8.767693,62,505.198914
43.966627,1000,510.250779
96.315503,1000,525.29355
81.009769,1000,530.273118
40.53304,426,532.38525
65.418543,590,545.373857
-9.875674,480,547.809826
2.165269,469,550.265201
-45.177465,1000,555.267591
22.146892,310,565.265724
21.966064,145,565.99461
103.914784,1000,571.272558
0.588268,268,572.744817
25.845073,306,574.352055
42.149849,282,584.75746
31.127633,254,586.053514
3.768608,58,586.390095
119.772642,1000,591.515286
49.141135,182,592.408188
99.657352,1000,608.303015
-47.295045,209,609.422534
30.597628,154,610.254716
-23.722207,460,612.651561
4.163833,52,612.907233
-30.087896,263,614.299977
41.482533,335,625.988708
75.153962,783,630.249585
132.244191,1000,635.488839
-100.975018,312,645.58754
-27.040149,1000,650.815222
107.917355,1000,664.230839
113.765453,1000,669.467919
95.320731,1000,684.386144
42.294089,378,686.356758
30.555472,332,688.085208
49.343251,446,690.320453
104.648496,1000,704.086603
28.64,143,704.799046
96.041542,1000,710.014109
-17.386321,120,710.621188
87.14353,1000,723.74632
-34.804678,1000,728.932028
73.577686,282,730.389081
69.353551,1000,743.824873
95.816224,1000,749.007227
92.165997,1000,764.03403
106.120587,1000,769.28556
22.050071,155,770.066938
-7.767192,37,770.245428
90.03253,1000,783.092946
34.693317,225,784.189491
16.200276,68,784.518285
111.634623,1000,789.497113
58.188259,651,802.080532
119.638932,1000,807.232744
-54.240691,1000,821.885055
45.565473,1000,826.989134
88.61969,1000,841.012201
104.068147,1000,846.14806
37.73611,300,847.680725
