#{"t_start": 1785403730.9256155, "env_id": "Go2Locomotion-v0"}
r,l,t
-166.450173,834,20.364924
1.271768,81,20.867548
-10.558601,90,21.424855
-66.676789,48,21.735333
-10.92032,59,22.101224
-17.04514,116,22.840878
-8.924477,60,23.211011
-4.354587,47,23.475115
0.501206,55,23.815785
-26.68599,42,24.092648
3.823639,57,24.433625
-26.052186,65,24.841694
-16.214316,50,25.153413
-13.461283,72,25.609377
0.664527,46,25.874745
-9.412522,42,26.152331
-10.303717,45,26.503637
-8.5905,60,26.890315
11.15642,53,27.226666
-90.616398,65,27.599759
-44.771986,64,28.514607
-7.33508,69,28.947286
-11.246117,53,29.241423
-31.497054,84,29.787961
-1.970518,50,30.117491
28.546295,92,30.680622
-31.530578,43,30.976284
-11.044705,43,31.218868
-84.861945,52,31.539818
13.530779,66,31.97032
-16.148523,54,32.323167
-55.848111,64,32.724826
-15.777892,96,33.358123
10.249484,80,33.842092
15.008043,69,34.273061
13.614696,97,34.859689
26.549014,56,35.210301
-6.425551,69,35.616826
-16.163777,91,36.206158
-12.430361,62,36.571265
-5.024479,55,36.923051
4.263834,43,37.170879
-90.528722,68,37.578258
1.806555,48,37.887215
6.891885,119,38.645868
-20.001868,47,38.956963
-17.981081,55,39.273162
7.824908,79,39.793277
-6.86087,57,40.149337
3.980776,79,40.635465
9.267001,55,41.017203
-61.686799,156,45.313568
17.987327,95,45.927361
23.164312,79,46.425393
29.668711,93,46.990567
2.263733,68,47.414898
-13.854816,74,47.898495
-7.267886,75,48.340466
-17.568682,60,48.72839
24.818183,81,49.213936
9.680789,60,49.581881
7.879676,62,49.946996
8.765047,57,50.308387
3.947412,67,50.689943
-2.266211,60,51.034367
40.439576,97,51.604319
-19.682059,72,52.039557
27.869114,88,52.60576
20.917304,126,53.386329
-71.432321,142,54.26197
4.592773,76,54.741607
15.228449,64,55.137758
-18.481194,74,55.585562
-24.449277,69,55.992048
3.113149,41,56.234811
-20.523531,124,57.017849
23.333146,107,60.798923
27.020941,196,61.997835
25.849303,134,62.805503
-0.209782,135,63.612057
8.146256,93,64.190384
-36.46277,85,64.716675
12.202738,111,65.413554
3.440647,43,65.674182
29.808388,238,67.173535
72.551862,242,68.635547
-11.314436,165,69.625004
-32.547106,95,70.211519
22.598612,115,70.890614
4.212079,215,72.251025
-10.634286,56,72.584754
87.36911,345,81.415642
-14.82145,74,81.872337
60.771344,209,83.141502
1.883515,124,83.896507
12.201303,271,85.543375
22.938842,288,87.266095
66.311268,334,89.243303
63.204226,343,91.397263
35.85529,214,98.349862
11.387501,180,99.406131
-110.109847,380,101.658293
8.67762,116,102.352659
-2.473777,57,102.664281
3.583458,83,103.146698
28.286819,208,104.380392
22.750736,233,105.822014
-88.250202,143,106.634447
88.427671,302,108.424365
27.952128,292,117.052259
62.075786,488,119.91188
109.33905,795,124.364936
59.272113,553,127.368869
12.932084,112,127.990049
-97.206734,289,138.580795
22.570022,290,140.204949
40.474902,244,141.553541
30.859795,150,142.35887
73.060083,752,146.338631
103.445837,1000,160.365426
76.311395,743,164.259718
25.864331,946,179.101776
98.361757,1000,184.158888
36.250878,343,185.91047
11.34801,93,186.378176
64.738615,621,199.291058
26.611575,210,200.380607
-19.645816,61,200.690883
86.261177,1000,205.734257
74.564227,767,218.712655
-67.625323,283,220.130164
61.644505,1000,225.08458
110.080566,1000,237.284425
-109.005136,896,242.068512
-33.132284,540,244.817821
-34.209011,58,245.122868
128.08555,929,257.507484
86.343886,784,261.488398
105.572898,621,273.986162
27.287166,95,274.518161
68.48397,710,278.269918
89.41404,711,281.945309
102.327719,1000,297.23686
92.217894,1000,302.232891
101.6001,1000,317.235437
34.157228,287,318.739865
-164.9807,362,320.715749
3.090737,52,321.016252
74.693796,1000,334.026834
51.625657,1000,339.069531
67.943181,576,342.045434
100.477118,1000,356.242553
68.573384,769,360.20882
73.614662,756,371.811443
39.794824,397,373.825035
83.170887,922,378.392401
56.620706,435,391.123447
105.349609,1000,396.171812
239.998002,783,400.236293
72.646708,455,411.597744
-18.279324,392,413.570663
62.01003,368,415.401385
28.901873,303,416.96489
13.283434,94,417.433348
-4.041639,262,418.737451
31.289193,206,419.78043
43.812181,374,430.998449
12.119105,90,431.482116
32.949347,310,433.078042
104.720849,1000,438.235451
39.676106,436,440.458461
25.333453,141,449.222978
2.097823,432,451.500916
0.866054,190,452.461368
81.518388,556,455.293095
99.374195,1000,468.573944
8.033757,135,469.255375
65.866627,697,472.686794
22.530536,94,473.14356
88.519583,1000,487.702863
19.13218,110,488.256893
99.02146,1000,493.234254
61.310784,136,493.913353
96.462148,1000,506.157525
67.32361,1000,511.169899
23.717242,147,511.892761
83.505412,1000,527.01969
23.831888,186,527.927668
42.610913,450,530.145024
-9.41547,213,531.223049
46.787722,422,533.282721
12.767338,97,533.772338
101.821118,1000,548.934601
68.302334,302,550.4737
32.704043,314,552.086758
116.136203,1000,565.512522
23.751626,230,566.734348
10.396038,245,568.011498
58.030631,246,569.274432
24.760444,117,569.88699
94.343406,1000,584.159106
1.842007,105,584.711185
12.256705,146,585.458865
108.517385,1000,590.628575
115.176061,1000,606.476315
22.66005,211,607.554533
-61.839153,415,609.715581
37.310872,268,611.188153
108.973386,1000,626.32417
75.706571,297,627.972655
89.66756,1000,633.278645
95.459502,1000,646.959058
53.338501,309,648.583301
17.598824,146,649.333522
62.611977,435,651.608469
119.318021,1000,665.047635
-26.962397,69,665.416521
13.267389,102,665.944475
26.0569,232,667.178838
55.647499,329,668.893401
-62.534407,250,670.158598
107.279786,1000,685.112709
31.519308,320,686.803473
28.966734,296,688.278862
76.375145,1000,693.316888
5.243585,194,694.290627
98.181425,1000,708.196927
-5.424311,71,708.559112
-57.196153,116,709.146609
106.488512,1000,722.245846
71.828351,1000,727.417685
37.164584,230,728.615495
-27.089774,53,728.920362
33.452038,227,730.101994
10.181199,95,730.56834
86.330807,1000,744.027277
89.842732,1000,749.1836
83.314881,1000,764.236294
-68.128172,195,765.28244
31.276976,257,766.648087
19.575114,207,767.726887
115.876387,1000,780.568693
43.543203,266,781.929457
17.028879,1000,786.85231
0.933711,46,787.079027
97.354687,1000,801.393694
25.232457,263,802.810037
41.84969,207,803.860601
11.750836,103,804.385629
103.816007,1000,809.47578
86.297051,1000,824.132274
-3.016901,66,824.462544
20.659434,287,825.949301
39.298907,330,827.638135
55.376537,351,829.456848
77.621636,339,840.057675
103.290754,1000,845.219009
54.593542,453,847.524714
19.481981,105,848.071087
112.405295,1000,861.410367
96.666628,1000,866.841569
78.668528,323,878.08484
76.769231,1000,883.360523
28.489106,115,883.96218
92.257412,1000,899.087042
39.390289,123,899.740011
110.374438,1000,905.165846
33.735971,333,906.949193
93.690785,1000,921.927673
113.006654,395,924.0316
76.325663,362,925.942312
18.16383,128,926.661274
14.320253,130,927.320869
130.190834,384,929.324789
107.02822,1000,943.833648
9.607119,78,944.273579
102.460781,653,947.727939
20.492165,1000,963.294151
90.199421,652,966.664493
66.079955,1000,977.246537
45.112087,357,979.090364
103.035204,1000,984.188479
57.445345,301,985.820987
60.385998,341,997.33917
65.786789,409,999.467123
78.710802,322,1001.171652
93.445327,1000,1006.538895
16.937814,86,1006.993736
75.147398,387,1018.082139
101.260841,1000,1023.415447
38.221459,181,1024.352706
-33.784559,1000,1039.322387
93.376486,1000,1044.584626
64.666137,1000,1057.72095
76.125408,1000,1063.129594
29.188359,223,1064.298517
141.78204,582,1076.002609
52.350568,619,1079.197906
-70.262313,531,1081.978779
36.30726,197,1083.009421
41.8282,223,1084.149644
92.619856,1000,1098.342005
30.466034,164,1099.16278
7.166317,80,1099.571721
5.235673,76,1099.977173
52.460599,1000,1104.981104
87.224378,1000,1118.791185
58.230605,566,1121.803161
107.473682,1000,1136.933566
57.911674,273,1138.403757
41.10657,1000,1143.785573
63.504806,302,1145.379425
78.612818,273,1155.989631
39.666419,234,1157.220321
97.73477,1000,1162.518829
83.96499,247,1163.825139
96.193101,1000,1177.951502
8.637282,57,1178.258376
72.353889,258,1179.625188
74.881671,1000,1185.023392
26.798701,265,1195.878435
63.556637,724,1199.775697
88.790272,1000,1205.05547
13.674536,97,1205.563099
56.798348,333,1217.125149
28.68485,212,1218.211717
-4.788221,50,1218.447559
49.401481,309,1220.02857
11.857601,77,1220.410992
40.893806,304,1221.984194
71.143177,336,1223.688094
49.047049,316,1225.307063
-34.623501,327,1235.559611
46.747864,226,1236.759555
71.747325,774,1240.73448
100.445968,338,1242.574541
89.079378,1000,1255.3605
66.0346,226,1256.610565
50.538761,245,1257.880326
54.613419,266,1259.240479
13.707551,260,1260.586726
26.854096,73,1260.94271
32.83162,179,1261.848394
94.462087,1000,1276.920728
43.581487,301,1278.564759
87.873688,1000,1283.812652
65.030353,281,1296.746137
67.429035,240,1298.052991
89.218655,1000,1303.439649
-45.534516,86,1303.935258
55.314566,237,1305.224304
38.890564,262,1306.576685
74.192931,307,1316.810422
53.083236,379,1318.755521
95.493976,593,1321.874326
29.642331,175,1322.786163
69.553043,364,1324.689872
90.617909,1000,1339.316128
3.130913,265,1340.671755
26.664098,292,1342.26025
31.572844,390,1344.336363
54.521161,344,1354.989979
95.591823,1000,1360.327477
88.035996,1000,1365.875025
81.971603,1000,1381.023729
26.465079,107,1381.664109
53.137734,434,1383.981613
17.738908,108,1384.557719
54.489989,586,1396.487347
57.137605,277,1398.019222
15.341273,119,1398.662029
66.533165,563,1401.64004
75.153263,516,1404.365955
22.765981,110,1404.939039
36.058462,343,1415.71339
12.911433,720,1419.612859
99.502848,1000,1424.926827
100.900671,1000,1437.336702
88.39748,295,1438.96768
-83.927415,324,1440.714684
11.447061,99,1441.253183
49.949177,1000,1454.577338
52.070196,369,1456.584116
81.278386,1000,1461.930553
-18.364914,52,1462.186263
97.269753,1000,1477.82018
69.426402,1000,1483.548249
91.203785,380,1496.042333
47.359525,309,1497.80519
99.884667,1000,1503.141511
55.570854,302,1504.74902
41.919066,521,1517.800941
66.8758,836,1522.279645
12.206175,87,1522.750215
70.346451,375,1524.809456
49.726889,782,1536.314413
-41.833974,462,1538.782535
64.421497,414,1541.013595
12.696672,79,1541.414142
-54.622665,268,1542.850184
32.081254,203,1543.981251
102.797004,295,1545.560878
51.436184,650,1559.150388
73.039409,736,1563.23211
-85.93402,257,1564.69257
