#{"t_start": 1785403728.096347, "env_id": "Go2Locomotion-v0"}
r,l,t
-200.641531,692,22.33031
-61.96915,66,22.724434
-25.028216,98,23.320329
-21.286768,93,23.886776
-37.050899,142,24.81424
-3.01581,52,25.101915
-14.859597,53,25.460526
-37.573466,81,25.937344
-1.454228,49,26.250444
10.345611,73,26.694516
-1.091637,52,27.027849
7.790658,54,27.347644
-26.979416,69,27.777486
8.694867,62,28.164555
5.157116,55,28.525297
-6.84949,49,28.844856
11.059694,65,29.296288
-12.492919,52,29.647909
-4.382941,58,29.967337
-14.953267,52,30.299236
-1.637322,46,30.577862
-3.331832,39,31.347878
-1.987665,48,31.622148
-1.992569,57,31.97927
13.836485,55,32.315491
-9.284453,50,32.643563
12.824283,105,33.282587
-28.242364,57,33.655114
-3.519667,67,34.080112
3.482451,49,34.387173
-8.028545,47,34.703903
-3.038084,52,35.051395
-6.038472,45,35.302495
16.215083,55,35.659066
-19.969552,44,35.949939
-15.861448,73,36.399394
-9.47872,45,36.691972
-19.646925,51,37.0197
-45.12591,106,37.657245
31.909078,81,38.175297
-68.673979,79,38.655682
-11.570585,67,39.067248
8.703692,59,39.416619
-4.548439,61,39.803874
22.820574,65,40.195891
52.693314,89,40.737923
12.574437,50,41.053974
-25.841625,46,41.35829
-27.361003,116,42.07164
-1.642593,88,42.643364
-14.158061,59,43.009634
1.013377,65,43.419001
-31.241538,54,43.790065
-2.904332,128,47.927517
-15.411385,78,48.412624
-43.083188,83,48.929499
-57.172237,106,49.598638
22.291329,121,50.354705
-14.325872,50,50.640821
25.872776,169,51.70617
2.477222,55,52.041839
-3.815898,55,52.379252
-23.623102,54,52.700071
13.632578,90,53.248707
15.040386,71,53.65084
9.866351,74,54.081192
14.317547,80,54.572123
11.218189,77,55.061739
-62.986697,77,55.518634
-15.638687,121,56.273179
9.086192,91,56.816964
-12.927272,69,57.251852
3.867198,67,57.67107
26.004882,66,58.085393
25.576982,100,58.697235
35.695775,164,59.71505
-84.715362,91,63.375833
-58.90055,135,64.198335
1.048197,83,64.708662
137.608844,1000,70.870296
21.340239,107,71.509545
32.716185,252,73.045199
14.677466,158,73.999577
22.695591,134,74.848208
55.79287,575,85.072119
24.538602,141,85.940393
45.705949,321,87.881291
-0.256434,105,88.518144
-60.03938,156,89.452583
-0.266573,177,90.514462
10.910873,65,90.896178
6.420344,152,91.818657
-0.772438,143,92.704837
18.612234,507,101.466256
100.399331,431,103.999625
81.843213,495,106.876278
-23.110252,108,107.547392
5.410058,333,109.542915
39.146831,254,111.032109
93.475059,562,121.286325
55.3367,388,123.505244
55.968108,625,127.021789
53.040471,598,130.253632
-118.458421,279,140.803412
14.70203,201,141.92292
115.075495,328,143.754403
7.450139,92,144.249994
66.651263,289,145.799752
72.800536,552,148.69656
5.686487,148,149.490218
-0.096232,157,150.296216
36.150368,196,160.106615
93.084873,1000,165.383654
27.719128,193,166.394315
58.803969,673,169.800907
61.667385,402,181.903389
125.497456,1000,186.958663
94.071631,1000,201.796215
18.042208,254,203.112217
-13.634643,1000,208.14988
26.290319,186,209.099134
-35.158214,258,210.385292
22.241529,125,211.029421
85.041423,1000,225.124301
45.399931,572,227.97385
61.815221,607,237.775153
37.425985,325,239.742631
27.909464,519,242.556652
27.815032,351,244.463749
6.835034,105,245.016207
5.438629,82,245.427824
-2.557007,195,246.42592
105.657199,871,258.545497
28.086713,413,260.635648
32.34665,363,262.466699
-26.518369,143,263.188588
19.674235,137,263.90752
74.809522,442,266.203183
71.342945,552,278.364349
36.230138,804,282.615887
40.673254,341,284.348671
17.54839,171,285.226521
50.636134,357,297.172064
157.648002,1000,302.278259
67.247893,565,305.11581
43.325694,193,306.135915
8.861168,86,306.616733
90.71901,398,318.470455
33.25384,346,320.235112
20.078001,171,321.142244
12.42642,124,321.8008
27.421946,212,322.928413
91.258654,1000,336.036199
103.504051,1000,341.058182
-10.856044,126,341.71199
35.157616,471,344.161005
95.035318,859,357.630015
95.132224,1000,362.80444
29.311784,214,363.907927
59.662498,583,374.597835
30.79222,309,376.180321
36.447918,240,377.376325
100.589179,1000,382.312291
2.027547,553,395.722951
120.634078,1000,400.744262
94.386049,1000,414.949612
16.843677,168,415.78733
91.314486,556,418.564911
80.007957,383,420.52422
38.296744,325,422.162672
70.548804,539,434.223285
36.369754,310,435.833359
101.861438,408,437.935257
14.962181,142,438.682372
81.125004,791,442.704604
104.424351,1000,455.914582
31.723145,205,456.964947
-69.951792,373,458.901125
12.668625,883,471.557134
50.309569,1000,476.478503
95.459909,1000,491.058643
39.879577,347,492.795153
101.006018,1000,497.760853
24.990637,177,498.629711
15.565364,110,499.17221
99.870482,1000,511.540262
82.580048,911,516.037304
86.173614,1000,531.113118
0.267038,149,531.855064
39.365219,556,534.615937
41.219087,789,548.582906
28.694162,227,549.719131
43.776952,485,552.247436
39.50338,313,553.881222
108.417712,1000,567.288287
100.977834,1000,572.477922
136.297796,1000,586.722306
27.461436,412,588.862451
38.819498,183,589.872062
116.410797,1000,594.927558
12.77319,104,595.449871
33.127353,250,596.74832
29.204555,242,608.747061
34.544468,284,610.201452
26.911032,1000,615.461082
100.162167,1000,630.736876
21.464702,99,631.247494
46.813467,286,632.7937
32.634143,278,634.277236
13.819522,315,635.924997
15.109975,135,636.640661
42.795416,306,638.229234
50.237576,188,639.228601
16.800894,252,648.993897
103.60222,1000,654.193412
41.188831,386,656.247306
