#{"t_start": 1785403727.057805, "env_id": "Go2Locomotion-v0"}
r,l,t
-91.916304,223,20.453943
-297.45778,564,23.942119
0.989656,71,24.371004
15.099891,166,25.402893
-59.789473,144,26.330031
-47.425355,60,26.70784
-7.873739,58,27.067775
5.206088,54,27.369416
-93.241623,57,27.720726
-7.023759,45,28.011556
-61.440915,55,28.345246
-15.575495,48,28.657484
-4.475371,58,29.014026
-144.348259,102,29.642328
2.262381,45,29.939944
-15.290923,83,30.511183
-1.681492,53,30.849521
3.842755,73,31.294269
3.232863,56,31.626866
2.079364,38,32.39207
-69.442449,50,32.676327
3.921593,53,33.012669
-11.567646,36,33.244171
-6.655057,56,33.609749
2.21069,64,34.012671
-7.682957,81,34.514734
-4.055384,41,34.79532
-5.153736,53,35.096114
0.956864,39,35.347057
-10.264448,56,35.71239
-20.875061,53,36.06866
-0.799008,47,36.328521
18.45776,65,36.743253
4.952833,44,37.034591
12.05992,73,37.479651
11.607357,76,37.957895
-17.390251,64,38.359708
-47.605825,106,39.02238
1.884398,56,39.362535
-33.826591,93,39.935751
-28.244249,62,40.310402
-6.90616,60,40.666393
-11.537034,63,41.063898
6.705994,50,41.371688
21.10544,93,41.962784
-1.004796,68,42.397117
-48.214157,71,42.852996
12.788501,51,43.181054
21.746871,56,43.4958
11.873982,51,43.826251
-21.264109,69,44.246425
-15.742033,41,44.520634
-28.944675,67,44.969852
-12.35428,58,48.676047
-28.191036,69,49.103346
2.219068,83,49.611833
-5.819927,56,49.973412
5.335639,63,50.367893
1.835402,63,50.76057
7.060716,70,51.196735
25.310211,70,51.622837
-24.814369,112,52.315925
18.427965,142,53.195755
-22.523386,62,53.570393
-43.285043,103,54.206805
42.036046,82,54.673912
-3.908345,49,54.960652
-53.353157,105,55.575037
-9.736527,75,56.07068
-34.474977,63,56.450519
45.217048,128,57.240412
9.517636,49,57.519806
-4.505103,197,58.749481
-55.016483,232,60.170185
-17.097496,57,60.537017
4.41373,46,60.82358
11.178665,74,64.383409
-7.370313,68,64.80843
13.983397,100,65.422956
-14.794761,116,66.111736
3.116985,77,66.594331
7.550478,78,67.054308
-24.918249,55,67.389773
-22.47013,78,67.877886
30.478245,87,68.399727
31.145307,113,69.130896
0.896325,81,69.610278
-0.866307,109,70.286078
37.377011,184,71.445006
-4.709554,135,72.254388
25.598487,209,73.515983
31.63476,134,74.31952
73.349482,366,76.579186
22.736187,144,84.18262
36.720491,108,84.860663
11.014291,163,85.849178
13.657357,188,86.995262
-51.836491,169,88.045889
-30.901942,89,88.557943
32.50846,260,90.110087
-44.296741,92,90.691697
20.119477,112,91.36493
-28.13159,122,92.07327
56.980852,163,93.041936
23.774781,216,94.431225
-46.578528,131,95.219176
-66.751903,255,102.423163
17.630082,143,103.252904
77.859658,284,104.932376
77.303814,305,106.717505
43.800729,288,108.410267
-50.318472,116,109.106462
12.938045,380,111.389984
25.746,416,120.751997
18.885132,185,121.864085
36.622937,367,123.967753
-351.511917,1000,129.552401
41.758318,414,131.784244
55.253954,474,143.424867
18.170423,155,144.269501
36.691312,292,145.90115
27.426122,207,146.98567
61.368693,717,150.760632
19.847849,610,162.777211
22.124367,114,163.373479
30.29094,512,166.055629
53.031681,509,168.69904
16.46795,100,169.204861
86.140228,916,183.90051
11.076532,98,184.391128
97.960063,1000,189.456228
-45.410795,183,190.373609
115.907945,1000,205.247481
100.654576,763,209.071519
13.245315,88,209.519211
77.343454,885,223.076662
49.479361,427,225.205542
23.866725,204,226.214138
81.291579,1000,231.254743
41.905767,261,239.342499
38.927694,428,241.888285
35.664028,251,243.211607
35.423991,405,245.411087
38.38664,507,248.021544
7.947098,151,248.780243
143.026997,1000,261.537995
79.056456,696,265.069873
31.739483,269,266.472946
17.554235,96,266.971055
-10.550311,856,280.728951
19.516584,129,281.418474
49.887271,449,283.804568
42.317017,177,284.695558
87.212232,304,286.247135
43.625019,225,297.509256
84.654665,847,301.897276
39.687119,640,305.095892
26.622013,485,307.611849
44.441333,487,319.919897
204.6918,1000,325.253029
107.597294,1000,338.248649
20.809524,191,339.209572
6.780084,63,339.527719
33.516267,221,340.628469
104.586772,1000,345.739313
106.139428,882,359.348705
14.434952,395,361.42818
-153.118977,518,364.04669
44.903338,569,374.654724
24.482417,125,375.312604
25.262439,103,375.868075
45.061331,160,376.689724
59.24068,701,380.160502
202.660623,1000,395.7335
100.171305,929,400.407287
79.468439,704,404.038461
48.797929,419,415.243255
53.058218,663,418.555513
142.120785,1000,423.617269
47.19058,263,434.220174
40.750869,325,435.961924
39.215997,322,437.625997
101.046187,1000,442.746995
23.948877,102,443.250375
-84.542381,427,453.54636
115.667066,1000,458.673002
97.82701,668,462.123626
-30.104661,579,473.198237
133.354879,1000,478.118633
86.40456,894,492.168006
100.166995,1000,497.143456
50.214493,712,500.677119
107.312689,1000,513.032511
122.931484,1000,517.979871
-11.576888,1000,533.041521
94.944555,1000,537.986968
16.073193,80,538.377016
20.579067,495,550.941497
127.004527,1000,556.100436
17.143916,309,557.628568
75.738955,1000,571.167732
115.978707,1000,576.46426
19.947028,117,577.102756
107.229545,1000,591.281834
10.694957,84,591.719234
97.844033,1000,596.727132
43.237731,254,598.062535
-19.842477,156,609.597743
130.281831,1000,614.868991
100.401763,1000,630.016951
32.269847,257,631.470301
48.975786,325,633.185367
20.669618,239,634.471915
102.04423,700,638.167942
80.390137,498,649.194338
38.139513,1000,654.435346
102.663109,1000,667.846887
122.040602,1000,673.096434
-17.928812,382,675.110769
18.006091,116,675.717705
-1.734303,205,676.734241
22.393282,60,677.042174
99.16394,1000,691.97499
29.13185,180,692.882895
94.078689,1000,697.899238
42.058267,214,707.712719
7.962636,99,708.209368
34.98806,271,709.59283
35.7307,290,711.140874
29.419948,260,712.483767
71.492887,1000,717.575185
12.798694,202,726.635342
39.277196,1000,731.787637
80.124874,1000,745.241081
19.554017,1000,750.485115
39.603373,250,751.743019
28.134281,294,753.250548
89.967177,1000,768.317277
87.963055,1000,773.522095
-0.791602,50,773.781567
31.262332,220,774.85199
100.780858,1000,787.707086
22.010026,110,788.238019
98.716754,1000,793.200085
114.637291,1000,807.610706
92.924832,1000,812.686709
50.658217,386,824.253876
42.119478,307,825.826423
68.266637,383,827.755322
108.714668,1000,832.892396
79.860891,1000,846.905117
-3.284478,649,850.22623
40.833998,259,851.558861
96.267385,309,861.187197
20.556755,124,861.857674
130.353679,1000,867.164098
59.324585,276,868.749734
57.29516,318,870.477474
64.141142,337,881.787122
66.513054,354,883.689322
17.894591,145,884.462448
18.667785,58,884.757187
52.539285,330,886.470867
73.38705,367,888.363923
41.422894,354,890.214321
19.044922,72,890.584637
-71.079794,312,892.182967
65.007558,335,903.915784
-139.042456,361,905.877297
-119.44763,442,908.296256
94.697095,1000,923.262056
-7.912548,285,924.811429
3.856036,355,926.660275
24.281006,240,927.954109
75.584004,371,929.90642
61.238486,1000,944.558729
43.318112,479,947.003097
119.622517,569,949.931902
45.951077,384,952.02072
47.566882,1000,967.597646
84.255315,516,970.237761
38.277084,286,971.705253
16.733601,341,973.435914
8.740576,133,974.164566
70.679803,1000,984.698251
87.233083,331,986.347224
53.414684,399,988.475516
76.639168,1000,1003.454705
6.327291,65,1003.789115
-55.413174,149,1004.604647
104.055895,427,1006.904459
98.661033,1000,1021.227437
91.20547,443,1023.724586
84.332582,1000,1028.93721
18.204558,127,1029.604024
102.698367,1000,1044.510564
58.059644,367,1046.388982
130.255976,681,1050.006416
87.720945,1000,1063.321034
15.943771,208,1064.399711
107.954875,647,1067.849787
13.69901,500,1070.493351
-8.462876,628,1082.386509
128.768593,732,1086.199345
-3.164794,125,1086.856181
123.452405,709,1099.497759
90.110497,1000,1104.672902
97.217647,1000,1118.321131
55.826765,426,1120.53589
-43.216015,100,1121.055763
19.502071,109,1121.634212
54.5548,1000,1126.812131
105.409505,1000,1142.038916
6.328448,530,1144.881053
13.043306,67,1145.251138
41.481734,287,1146.808467
80.435628,967,1161.086523
37.486753,202,1162.175246
90.501514,1000,1167.468749
-21.025728,66,1167.818975
60.959071,383,1178.682422
88.185401,1000,1183.951528
83.167322,1000,1198.819991
27.304405,225,1199.97716
38.996486,244,1201.306881
72.976576,488,1203.92641
-1.450326,54,1204.228292
2.092302,48,1204.474777
11.243757,113,1205.090181
61.810692,233,1206.388644
-45.902418,71,1206.763144
91.200668,1000,1221.737625
-11.661509,246,1222.978142
72.970096,1000,1228.083629
91.713329,1000,1241.884626
43.389167,240,1243.087379
94.480765,1000,1248.310392
101.335372,458,1258.322787
48.950921,507,1261.00466
43.280153,298,1262.562075
90.2262,1000,1277.509065
53.279989,296,1279.080808
131.7407,417,1281.282434
95.260754,357,1283.225199
62.378903,287,1284.738507
71.506141,1000,1301.412232
84.390512,1000,1306.819247
58.489732,605,1310.092854
57.562013,243,1319.925101
52.248732,325,1321.667196
7.470067,114,1322.237309
124.941716,1000,1327.493679
61.038637,283,1328.964265
30.566496,251,1339.697761
65.099511,1000,1344.901224
18.209762,120,1345.546875
16.069235,85,1346.015734
78.12106,307,1347.655026
147.41007,360,1349.524183
18.070179,405,1360.578899
33.866849,1000,1365.960782
12.698326,1000,1381.210059
20.346045,222,1382.397922
68.48391,280,1383.914564
33.577879,212,1385.088918
41.503287,246,1386.459768
101.378361,1000,1400.548673
-78.713429,178,1401.569351
90.417045,1000,1406.86395
31.956595,225,1408.046871
13.366287,108,1408.642348
37.729604,311,1410.389665
19.743066,197,1420.329199
73.962095,873,1425.003209
98.971675,1000,1430.238132
103.979172,1000,1442.780282
22.699245,854,1447.329948
67.643496,316,1457.027023
89.204084,1000,1462.416312
68.546824,538,1465.25883
85.073932,1000,1480.829653
55.658598,430,1483.331411
22.149865,127,1484.065128
67.129934,692,1487.936808
86.763932,1000,1503.88921
9.555418,117,1504.510338
73.949022,256,1505.909992
124.84319,406,1508.022686
101.132164,838,1522.820863
92.343671,1000,1528.209157
67.999925,285,1529.695585
43.748693,1000,1542.381316
94.285224,1000,1547.751755
51.012546,311,1549.443657
34.672107,252,1560.829259
58.058086,650,1564.390437
65.83082,519,1567.309624
16.57209,110,1567.921264
36.332886,268,1569.456245
48.631914,245,1570.898671
64.367165,439,1582.851496
27.133487,78,1583.292158
67.925142,396,1585.624318
111.785551,457,1588.266523
36.103354,262,1589.731493
-74.869633,230,1591.096879
-83.458003,248,1592.493008
43.851775,270,1601.851915
65.267373,703,1605.953619
-64.133121,74,1606.439418
-113.538148,239,1607.805231
26.222967,220,1609.10599
112.914088,1000,1624.10448
23.088974,173,1625.109706
69.557313,556,1628.279378
75.520603,603,1631.739361
38.313425,178,1632.788935
35.141075,262,1642.770772
29.081014,74,1643.197826
