#{"t_start": 1785251080.512761, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-412.686062,105,1.519352
-395.853888,136,1.696017
-389.630365,127,1.854559
-179.702284,110,1.995364
-62.716725,115,2.120442
-269.656665,83,2.2046
-204.441226,160,2.366215
-371.545594,166,2.577458
-427.754241,149,4.79564
-79.351827,64,4.879422
-417.076878,173,5.111437
-150.410044,108,5.258359
-21.472093,87,5.377838
-206.835343,97,5.493996
-25.902943,138,5.662393
-264.594974,145,5.859368
-254.16644,109,8.194395
-141.434164,108,8.344032
-9.496743,81,8.455625
-205.913356,107,8.609069
-82.688933,96,8.738164
-142.952852,134,8.913298
-122.129587,88,9.026537
-102.61749,161,9.236606
-359.052823,142,9.431291
-116.668432,127,11.600123
-77.170086,87,11.713869
-199.353695,98,11.838434
-66.135586,140,12.013809
-114.693809,95,12.135677
-151.705119,211,12.413515
-218.755366,99,12.543335
-150.326728,123,12.710919
-59.761547,148,15.077904
-94.738436,71,15.170858
-331.37336,111,15.320827
-85.197472,93,15.446659
-290.148514,158,15.660441
-48.135027,162,15.888121
-24.093331,157,16.101935
-216.86937,171,16.325412
-39.713889,89,18.440352
-64.840878,70,18.535254
-4.657211,225,18.83392
-84.993254,124,19.00081
-60.99922,152,19.202106
-71.861803,126,19.363271
-45.359839,115,19.514876
-127.219799,129,19.6962
-84.493192,81,21.993533
-95.077524,69,22.088159
-41.609607,186,22.333713
-154.666271,197,22.598443
-69.737022,141,22.785974
-131.968214,149,22.979329
-57.451983,124,23.146606
-73.20146,102,23.291267
-37.347228,131,25.483609
-1.551286,93,25.608645
-31.895588,151,25.81163
-32.919968,137,25.989095
-39.202626,102,26.126707
-46.327561,118,26.286881
-67.792986,124,26.447764
-4.960255,106,26.592372
-4.097702,151,29.039212
20.866447,109,29.190713
-20.884325,167,29.424832
-19.921894,101,29.566612
-31.082749,128,29.739381
-67.089841,163,29.952883
-51.136738,184,30.204899
-50.144874,124,30.373912
-14.500111,105,32.501894
-60.796927,115,32.662181
-52.496347,112,32.813317
11.974068,164,33.037409
-25.745231,104,33.183792
18.280167,110,33.335303
25.467873,142,33.532598
-57.271254,83,33.647678
-23.000094,146,36.094458
-37.090458,102,36.234789
2.062074,142,36.422559
-13.817791,133,36.598045
-49.114464,147,36.793413
-37.70702,92,36.917044
-6.319696,113,37.067779
-46.393592,127,37.246559
-99.857277,97,37.384492
35.928072,97,39.517197
13.514166,158,39.72954
-11.600338,116,39.900909
63.792303,1000,43.806534
-34.352504,147,43.999896
12.774391,144,44.202487
-25.36017,157,44.419012
5.455771,141,44.618287
32.475354,142,46.824391
33.337902,1000,50.552272
58.201752,1000,51.942816
38.284819,185,54.190082
-33.805979,107,54.333673
64.09087,161,54.548464
10.662336,112,54.703236
-25.026209,147,54.911433
-31.830833,157,55.12789
11.795054,174,57.841624
30.109467,137,58.028623
73.170835,1000,61.392668
40.698875,180,61.645833
88.197424,1000,65.507515
78.353471,1000,68.893685
2.248181,177,69.134471
-55.556282,428,69.713777
1.31359,160,69.931448
96.381862,1000,73.760489
85.232191,1000,77.006884
3.138975,156,79.703277
117.572056,1000,83.041828
100.79728,1000,86.851468
114.914494,1000,90.256979
2.631572,182,90.514481
127.291673,1000,94.387744
115.252186,1000,97.752811
6.291911,188,98.004135
106.344511,1000,101.837965
121.999609,1000,105.204339
121.815476,1000,109.000884
136.098483,1000,112.398875
124.783329,1000,116.483852
145.537505,1000,119.866243
133.877465,1000,123.830952
127.846731,1000,127.151722
25.984111,245,127.488323
152.084906,1000,131.423522
14.318522,809,134.547989
117.130124,1000,138.515593
106.612107,1000,142.013539
67.615666,1000,145.928277
129.658381,1000,149.267755
130.247005,1000,153.260919
131.021165,1000,156.662807
164.062856,1000,158.0417
169.927219,1000,162.048759
121.367692,1000,165.427317
161.660921,1000,169.432954
117.46108,1000,172.807462
164.358157,1000,176.799875
137.704271,1000,180.141486
134.939561,1000,184.113561
117.864771,1000,187.481125
36.848341,212,190.334628
143.452101,1000,191.714512
108.160865,1000,195.162637
137.567507,1000,199.068261
176.93841,1000,202.446633
130.535801,1000,206.367436
159.224076,1000,209.770285
113.300032,1000,213.598432
163.760599,1000,216.983893
168.089883,1000,220.846054
155.7359,1000,224.181891
109.68605,1000,228.008832
151.897607,1000,231.337358
