#{"t_start": 1785251839.2986023, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-393.052056,90,1.35442
-85.524996,119,1.524793
-385.007384,134,1.708058
-57.897351,67,1.796653
-376.547195,88,1.911872
-327.470523,151,2.095882
-114.023537,121,2.25377
-163.195174,129,2.44088
-469.601293,154,4.668824
-52.715454,74,4.80163
-92.397237,90,4.952636
-284.508962,116,5.145859
-103.355694,121,5.335444
-308.555322,98,5.481772
-34.752891,76,5.584553
-247.538851,109,5.767955
-247.210895,199,6.115496
-346.526447,121,8.394083
-81.894205,74,8.529232
-98.288996,77,8.668175
-73.536893,100,8.832238
-60.592995,103,9.021007
-317.623409,134,9.263425
-227.431823,146,9.515111
-65.850652,88,9.671829
-36.920677,165,9.968578
-56.282326,66,10.085093
-131.756911,111,12.183613
-274.662748,141,12.435127
-92.895324,153,12.713401
-75.622045,113,12.910013
-214.978385,159,13.19542
-165.521206,124,13.423041
-73.381606,123,13.649728
-69.873933,105,13.837932
-192.198952,104,16.245982
-241.27729,127,16.481024
-108.541489,93,16.643656
-117.159997,94,16.804413
-98.250296,128,17.037403
-113.09632,152,17.299474
-75.095544,123,17.517712
-110.397404,111,17.701107
-116.12496,141,17.943011
-105.044613,121,20.049248
-83.98301,78,20.191264
-29.415571,81,20.343756
-68.775989,131,20.582633
-41.694238,70,20.701818
-27.175049,152,20.960701
-45.432593,158,21.240159
-105.855711,227,21.63625
-30.387855,138,24.057469
-119.432569,111,24.261657
-123.659118,125,24.496764
-29.100611,105,24.692828
-88.449083,86,24.847759
-44.845025,119,25.061593
-150.862558,121,25.280762
-57.968144,88,25.442928
-150.063423,166,27.615961
-41.782702,123,27.843139
-35.688221,123,28.062172
-79.754286,156,28.336622
-54.118145,151,28.628399
-19.325381,142,28.890328
67.341177,1000,32.933859
-59.073437,100,33.123637
-100.680024,156,33.417228
-23.458636,101,35.495994
-117.389848,177,35.81451
-89.720022,162,36.105229
-87.380133,181,36.424206
-66.706743,114,36.622659
1.644491,95,36.802873
-51.695532,111,37.003455
-18.681107,188,39.586944
-16.840606,146,39.854812
-42.059449,88,40.011836
17.067063,154,40.295878
-61.518921,167,40.614849
-2.561523,139,40.869196
-106.611451,619,43.901157
22.77764,148,44.169696
5.925905,173,44.479891
-23.790819,145,44.723435
-35.728818,133,44.977309
1.779236,143,47.809508
14.00401,139,48.054804
13.874266,164,48.352962
11.224929,1000,52.117827
17.90483,1000,56.737079
20.807447,133,56.975958
34.722191,176,57.293794
10.282195,165,57.59666
48.445433,1000,61.252611
-3.274807,166,61.53712
7.865546,122,64.432986
60.938409,109,64.635947
-20.966252,87,64.799744
18.840209,129,65.038261
3.348991,147,65.301796
-60.570368,1000,69.043146
19.003372,138,69.278593
46.235945,1000,73.830698
5.429962,146,74.107757
47.835394,110,74.319921
57.079347,1000,77.972013
84.257963,1000,82.368704
-1.424548,154,82.647649
26.548682,166,84.834881
116.594119,1000,89.307586
81.499298,1000,93.01576
13.32249,1000,94.86073
19.484343,1000,99.313474
88.268782,1000,103.002658
30.133185,1000,107.508253
101.105385,1000,111.217037
120.007476,1000,115.714122
125.280349,1000,119.455131
135.884281,1000,124.129473
95.992226,1000,127.87055
142.547976,1000,132.298811
109.623159,1000,135.964276
146.880343,1000,140.715983
155.610145,1000,144.41153
88.602426,1000,149.007021
127.857437,1000,152.679947
130.330227,1000,157.17144
62.461303,1000,160.870754
121.126815,1000,165.414757
171.230024,1000,169.124993
118.372033,1000,173.6826
130.78362,1000,177.241113
20.232894,237,177.654147
127.034433,1000,182.005678
119.73918,1000,185.583546
144.823784,1000,189.967152
143.063967,1000,193.524817
159.07424,1000,198.177952
148.054136,1000,201.660753
124.84788,1000,206.033994
141.855335,1000,209.528505
135.801072,1000,213.925598
159.610797,1000,217.368619
114.578057,1000,222.041334
132.164605,1000,225.571925
134.921358,1000,230.043947
174.589634,1000,233.452572
149.600589,1000,238.071289
156.620405,1000,241.488297
105.716087,1000,245.842062
144.268217,1000,249.382349
162.793814,1000,253.760695
116.560099,1000,257.175685
