#{"t_start": 1785251080.4993238, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-204.272433,96,1.522825
-337.437021,121,1.675901
-290.721917,97,1.801761
-300.624315,126,1.951611
-140.985784,87,2.064328
-227.224104,142,2.210724
-420.210855,115,2.32464
-59.838333,85,2.417115
-365.269184,127,2.582705
-405.225511,96,4.724512
-149.555331,115,4.883007
-36.58356,81,4.992007
-203.294708,98,5.121808
-31.314816,89,5.242812
-278.758611,90,5.365818
-69.373804,73,5.461501
-107.273751,69,5.543018
-497.454564,111,5.675656
-287.938827,130,5.855369
-118.91216,145,8.236257
-56.997865,88,8.358773
-36.976119,67,8.449753
-314.866678,141,8.649705
-114.03404,92,8.774096
-130.172667,125,8.936816
-78.550487,84,9.044414
-172.423715,106,9.176984
-83.585226,112,9.33378
-223.950725,131,9.511647
-194.72562,96,11.637744
-83.263125,111,11.783216
-61.383782,83,11.885069
-108.943687,159,12.087646
-134.079458,136,12.265201
-91.40799,88,12.379386
-283.67298,111,12.52374
-168.746721,113,12.678044
-86.566844,120,12.841026
-95.555958,148,15.207814
-150.76096,133,15.384635
-192.286584,98,15.518015
-46.00037,80,15.624423
-150.084093,93,15.755374
-31.174438,91,15.88181
-108.790888,87,16.002795
-303.559076,154,16.203869
-147.486083,116,16.36213
-118.639582,129,18.529805
-95.307897,79,18.631674
-182.569271,156,18.842821
-59.893169,99,18.974718
-63.957399,125,19.140765
-35.870573,161,19.351586
-193.180514,129,19.517243
-166.296381,118,19.682969
-206.232614,112,22.026746
-36.440038,91,22.145944
-75.64816,71,22.244787
-51.456148,147,22.435897
-10.345961,177,22.673349
-92.579936,159,22.887946
-89.65368,146,23.08072
-44.321238,82,23.188607
66.188168,1000,26.545432
-51.16272,92,26.673846
-13.025589,121,29.076525
-115.567644,169,29.3185
-47.790407,158,29.536038
-73.203046,111,29.687809
-37.658925,177,29.922269
-31.985156,128,30.098781
-9.531386,150,30.302706
-39.307904,146,32.479739
-23.794563,124,32.654988
-21.5441,116,32.812319
-47.257453,151,33.014535
-37.659123,108,33.169111
-72.532323,135,33.356072
-55.693139,111,33.507876
-38.793518,120,33.673808
37.318335,113,36.078505
-28.053937,112,36.229872
11.932454,115,36.38365
-64.712393,1000,39.738648
16.018576,125,39.92324
58.562346,1000,43.827857
-39.333163,136,44.006765
-8.777703,154,44.223258
-41.035572,109,44.378135
-7.503506,116,44.53357
35.140016,103,44.679554
14.163701,137,46.878863
-40.902816,93,46.998728
4.315669,114,47.153939
-32.177697,110,47.303679
-3.225316,101,47.438788
17.720179,101,47.573247
-38.317828,125,47.744661
36.170171,145,47.944892
-13.704966,137,48.135983
-36.127434,139,50.700249
-28.344987,135,50.886807
5.688417,132,51.072108
-50.215421,149,51.279578
-4.605603,161,51.50329
17.774459,114,51.656388
-46.40715,127,51.830851
-23.846922,156,54.041812
-36.898268,138,54.234311
-1.731355,170,54.457673
-36.566173,129,54.637296
13.559141,1000,58.48497
-59.386646,378,59.007489
-37.07515,146,59.207825
-4.719047,137,61.387194
38.270067,133,61.57621
99.641835,1000,65.437967
16.681833,159,65.655231
108.279233,1000,69.040518
30.863537,1000,72.853884
8.138254,157,73.064078
93.25677,1000,76.374461
37.288373,123,76.529958
107.590109,1000,80.32208
58.117158,145,80.507129
20.322098,116,80.657276
40.008991,183,80.901118
80.787168,1000,84.274471
-41.722674,1000,88.106718
148.154377,1000,91.510721
28.310984,154,94.230675
94.412483,1000,97.593967
-26.914175,162,97.816349
-4.340811,1000,101.653801
57.821521,1000,105.011174
141.360188,1000,108.8177
125.974059,1000,112.208334
184.291606,713,113.186534
8.385176,225,116.203313
132.117097,1000,117.580527
3.388428,1000,120.960287
127.911514,1000,124.89475
140.096773,1000,128.254394
168.116563,1000,132.187792
139.966366,1000,135.530479
151.516349,1000,139.55088
152.404708,1000,143.023657
129.021388,1000,146.922923
152.91796,1000,150.257051
163.41291,1000,154.285139
127.273738,1000,157.683824
147.799573,1000,161.698576
115.795879,1000,165.064224
166.127756,1000,169.077668
143.619332,1000,172.460826
124.187008,1000,176.437474
157.8295,1000,179.790784
171.972506,1000,183.760366
173.46274,1000,187.1234
136.568746,1000,191.059403
181.579823,1000,194.523308
147.203525,1000,198.458466
112.173917,1000,201.805016
178.869613,1000,205.713881
118.768557,1000,209.113708
178.829426,1000,212.980754
137.567461,1000,216.348803
140.850508,1000,220.229622
133.804487,1000,223.562737
137.175145,1000,227.385444
164.076664,1000,230.716951
