#{"t_start": 1784557656.7436597, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-319.060007,148,1.054932
-221.001753,101,1.067485
-282.313985,116,1.081253
-50.889101,93,1.09251
-226.209692,121,1.107686
-127.46359,83,1.117782
-331.295642,98,1.129594
-201.936655,118,1.143998
-112.213124,96,1.155952
-154.817678,116,1.170063
-114.25577,129,1.185583
-93.550869,86,1.195963
-269.226719,126,1.211477
-382.078957,108,1.224301
-450.472241,80,1.233855
-3.860097,119,1.248593
-443.254358,108,1.262627
-74.112941,78,1.272624
-290.369547,117,1.287127
-309.470091,133,1.3032
-365.546581,111,1.317033
-92.645221,99,1.32882
-180.528809,135,1.345146
-76.363231,84,1.355435
-190.496356,128,1.37198
33.354023,139,1.389282
-109.484942,145,1.406653
-279.870266,80,1.416499
-291.831176,157,1.435906
-456.953253,168,1.456855
-292.305638,91,1.468287
-159.689668,122,1.482954
-152.869613,63,1.491288
-398.790014,171,1.511575
-219.312322,127,1.526707
-82.198868,89,1.537414
-226.317798,120,1.552491
-281.082131,121,1.56689
-357.311197,90,1.577699
-134.224661,96,1.589373
-39.311762,75,1.59897
-235.536105,99,1.610738
-315.335642,128,1.62593
-6.348231,111,1.639303
-336.264891,101,1.652262
-136.191531,119,1.666428
-147.717911,77,1.675813
-359.01082,105,1.688559
-127.632372,137,1.705278
-380.134233,103,1.717375
-109.929187,74,1.72632
-114.597835,71,1.734858
-206.887398,151,1.753924
-449.068987,114,1.768612
-132.439415,142,1.786454
-68.835654,81,1.796216
-271.593571,101,1.808591
-138.512397,123,1.82322
-58.937597,72,1.831925
-236.950801,95,1.843326
-175.357545,174,1.864584
-186.922922,92,1.876125
-120.926808,119,1.890357
-72.708664,66,1.898382
-251.706648,113,1.912335
-60.015601,82,1.92219
-153.463443,167,1.941756
-274.488871,90,1.952571
-438.792407,106,1.965733
-276.429002,129,1.981797
-46.634403,108,1.99492
-272.584616,108,2.007674
-160.740622,110,2.021044
-360.021973,110,2.034161
-330.785604,95,2.045637
