#{"t_start": 1785490142.7283463, "env_id": "Go2Locomotion-v0"}
r,l,t,episode_vx_rmse,episode_vy_rmse,episode_yaw_rmse,episode_mean_vx,episode_mean_vy,episode_mean_yaw_rate,episode_action_saturation,episode_torque_sq,termination_code
-77.645935,1000,8.500914,0.5020261659168537,0.023550975355912256,0.0785831430260435,-0.0013519113767169032,6.822605927327835e-06,0.001012491445994444,8.333333333333333e-05,170.94514248329045,0.0
-77.207063,1000,11.06285,0.5013515035162301,0.02344066355416887,0.08314140868560378,-0.0006650306327886151,0.0008706691757530221,0.00016108211087902225,0.0,165.32873989891104,0.0
-69.225852,1000,13.551946,0.4993396173837734,0.02039797616166802,0.07786614472413844,0.0012697764629676725,0.0005025290035581872,0.00030569278282167406,8.333333333333333e-05,153.1098022744756,0.0
-67.537106,1000,16.095371,0.4978857292807302,0.019425126399200337,0.07328907531714955,0.0026391553949494263,0.0014558674072658716,-0.00249538022040696,8.333333333333333e-05,151.1221998852947,0.0
-48.646025,951,18.505792,0.48851252689350017,0.01752427770409936,0.06523423843666441,0.012579752498008594,0.0019144782821895199,0.0031756702918877594,0.00035050823694356814,174.16595302822333,1.0
-17.596454,331,19.33908,0.46791267370648654,0.023509027532935482,0.06620646054592884,0.034429826978667005,0.009326339904512529,0.0022065954105028045,0.0007552870090634441,207.24158793277985,1.0
-5.903922,188,19.798487,0.4446773359549477,0.028911729039325245,0.06639395987649467,0.06022681308762333,-0.006408482907984076,0.006541257882065825,0.0022163120567375884,211.1448274817924,1.0
-22.99761,245,20.415442,0.4662880562768743,0.04574025374898757,0.07519100275795641,0.0356001682610728,0.028146889785823713,-0.00380683975935463,0.002040816326530612,205.6315105482786,1.0
-7.431591,215,20.957512,0.44976228943084207,0.01873631871174568,0.06596582546301641,0.053832343855240036,0.004757151524213579,-0.00768199896981344,0.0034883720930232558,203.08447861759302,1.0
-4.062514,138,21.292365,0.42860158217926647,0.022927162989158107,0.06598482074844866,0.07678952319830583,0.008924451560632452,0.006994072547663889,0.003019323671497584,212.26827108327703,1.0
-25.811301,277,22.009372,0.4678933099969341,0.036068071584069106,0.08045939147249215,0.03449485084059001,0.02494520086368311,0.000665817798839005,0.006317689530685918,211.4465098545356,1.0
-11.132246,227,22.587061,0.45603985112249185,0.01625701103143624,0.07019967814659095,0.04678414078836164,0.003934731256674882,-0.0005633705994306733,0.007342143906020555,204.79227302154968,1.0
-6.918091,141,22.945763,0.43561549105200753,0.0233495909365479,0.06801772070696356,0.06942225741866191,0.017287781040697482,0.0077076575350871444,0.0076832151300236405,207.9051218842255,1.0
-3.767548,168,23.376249,0.43807889710469977,0.017479053023440598,0.061542861512588226,0.06658116799776234,0.008248804756481013,0.0010145556812239203,0.006448412698412698,197.0109684127135,1.0
-4.081442,104,23.645289,0.41048375049967206,0.024293881380603764,0.0721482407924919,0.09457691185662508,0.01737224862786823,-0.0013357159331870106,0.014423076923076919,202.66051843255676,1.0
-11.326126,229,24.238526,0.45630778823361606,0.021748694744032765,0.0761774462615254,0.047288788525280304,0.00862844766139745,0.008962511258636383,0.02074235807860262,201.2910586949343,1.0
-2.319537,120,24.532837,0.4190162390798899,0.018748642450203898,0.0672880666961469,0.08751998285832391,0.0014702420279709338,0.0048551385731596475,0.021527777777777774,208.94280114176075,1.0
-13.328641,186,25.017838,0.45276980146200674,0.026607662294694155,0.07562722238016113,0.05029082051476825,0.0206407825432921,-0.00129226062825311,0.019713261648745532,204.39943677243897,1.0
-6.559577,154,25.409447,0.43818121858075204,0.026055133940781936,0.06546364683801048,0.066526328374965,0.020355755552672855,0.007856933793952012,0.02110389610389611,207.65157354753072,1.0
-2.305061,82,25.621191,0.3865472234093381,0.025306723777983854,0.07391371603642775,0.12078044698707047,0.01398192149884875,0.012041801827442822,0.031504065040650404,211.41676421574462,1.0
-7.072498,168,26.025342,0.4454898160948446,0.02011781338478587,0.07444540376554565,0.05949677695812855,0.009961240486159132,0.012401339702281236,0.02380952380952382,202.63828690921486,1.0
-0.564387,87,26.249856,0.38829330646211024,0.019363931161873123,0.0866648989846665,0.1197878286388782,0.009363485702599312,0.0030244191625479074,0.04118773946360154,207.0624648547475,1.0
-3.657382,128,26.555268,0.42682616271567125,0.017540398765386482,0.058292947861966794,0.07916674493542439,0.009717932839145123,0.009194009897886239,0.03385416666666667,207.10428279646376,1.0
-5.774846,120,26.877062,0.42758334006285104,0.01686517116199566,0.07718127971014918,0.07825002994200787,0.0015328475310008533,0.0005133202511675518,0.03125000000000001,203.88894399778218,1.0
-16.700679,145,27.223099,0.4464617674990218,0.04949948311950911,0.08446988814043827,0.05735768152961695,0.04017185359885442,-0.008867273136992695,0.03448275862068964,211.0705877561894,1.0
-5.409254,116,27.521125,0.4226317913275806,0.023500649972432647,0.082413949113694,0.08325981731487808,0.016079364391049504,0.00637843573864228,0.04166666666666667,202.16652146982202,1.0
-1.965662,80,27.715788,0.3847055250864478,0.021514983815036345,0.08208070112442427,0.12402634849312529,0.016540403400630614,0.007802463485356646,0.03229166666666666,204.75638566343977,1.0
-3.399167,60,27.860116,0.35224683383766575,0.026714716000263056,0.10691134007354333,0.15732999274343198,0.02025433398571864,-0.018246270287598818,0.05000000000000001,203.98064904536938,1.0
-4.953442,125,28.187451,0.42742859600302174,0.029733965535918214,0.07431590930982715,0.07848907131375563,-0.008716021960191712,0.006590597199112046,0.04,198.5415030206345,1.0
-6.015611,124,28.493913,0.4267947444376629,0.026338254853063563,0.06103081954946949,0.08011103321766176,0.01967441828242867,0.007497955145340681,0.048387096774193526,208.09316452721416,1.0
-4.105706,127,28.833007,0.42967099607716225,0.02093124640155823,0.06896178325342286,0.07673750524897742,-0.0024779051402427778,0.002980977824306443,0.0564304461942257,200.31322923584355,1.0
-2.650714,80,29.03209,0.38260704878141655,0.03144120817933135,0.08785357225689568,0.12555646189123643,0.018717836288723498,0.01140639521371149,0.05104166666666667,206.7455330910396,1.0
-0.297117,56,29.174429,0.3328469137619644,0.025043423768364725,0.08981740378763019,0.1786194071222713,0.013870284901657965,0.014023568595190451,0.06249999999999999,195.18839505589656,1.0
-3.306161,66,29.353541,0.3654735430414897,0.032904233613881145,0.08872912934044222,0.1435874745999317,0.028016807211120095,0.02167384621644471,0.056818181818181844,205.00431925195034,1.0
-3.032131,117,29.641432,0.4202100952279402,0.02034908672299651,0.06994263957356704,0.08674882623267133,0.015126900001053854,0.0056853364664024245,0.0527065527065527,206.4488288612121,1.0
-5.138997,78,29.836453,0.3925122407011246,0.01835979990208434,0.08964779139076003,0.11446919768281284,0.01288784648983885,0.02572514170050562,0.0544871794871795,202.36367279999564,1.0
1.273997,64,30.010169,0.3461759475487328,0.015237590711709815,0.0806749500551547,0.16600785037479124,0.006306412064468052,0.010037961597589113,0.07421874999999997,198.13394848011538,1.0
-2.130174,56,30.152796,0.3447412520009079,0.030381913887975592,0.08828880032652216,0.16459875010082717,0.025215929284108655,-0.008821526995143816,0.06547619047619048,189.27295361124575,1.0
-2.853446,110,30.422189,0.4153896758368325,0.02324419145526787,0.07405633380226839,0.09256207123030012,0.01674150238044048,0.02215440018980912,0.05530303030303028,203.66354278649547,1.0
-2.640492,113,30.711078,0.4174996116837045,0.025714116356776454,0.06946997659923286,0.08934889173260353,-0.012014534836956806,-0.0031917420595726294,0.07153392330383476,195.08243464252402,1.0
-0.523439,78,30.903296,0.37595579562344256,0.026271837303298108,0.08025450956300742,0.13241123191192458,0.02084095399774258,0.00630681160292354,0.06196581196581198,202.22427971725645,1.0
-2.072861,55,31.036996,0.3364861630439685,0.03299053728937511,0.10390499616043228,0.17403324729815808,0.02803054207755,0.017184910997524026,0.06666666666666668,195.71145531085068,1.0
-2.899475,67,31.19818,0.36662386077656567,0.039324990793012424,0.08946607710828094,0.14084753312114623,0.03374189758579349,0.011757379649059407,0.07213930348258707,199.4359985754491,1.0
-2.192742,89,31.427179,0.3944147834238549,0.02280051001589228,0.09133671054609285,0.1133013554819754,0.0021449848604161194,0.0029046041487227406,0.06273408239700375,196.88033062222547,1.0
-0.138621,74,31.601073,0.3666059884796292,0.030559776595230972,0.06364486745687803,0.14270265626588866,0.00564062822975605,0.010177748114283939,0.0608108108108108,200.34150031598924,1.0
0.883073,49,31.722262,0.31171475658270803,0.024822799317461095,0.09133283876193984,0.20366726594243995,0.015614835847928561,0.00423064730995809,0.0663265306122449,187.78989879096986,1.0
-0.768837,50,31.846511,0.32025856544146813,0.025688659358749595,0.12047282293578826,0.1933940953960517,0.01899021199584225,0.005439029584662623,0.065,187.52162283409328,1.0
-0.740203,73,32.050012,0.3665997609313277,0.038016920733134604,0.08918546729121045,0.14312168834741917,0.03302523850650651,0.0003451022700989838,0.06278538812785388,199.2723591435653,1.0
-2.173054,83,32.25171,0.38624600569822654,0.030915496484102953,0.07474160933043476,0.12169148668415748,0.027961041481889767,0.00029728881689079057,0.08232931726907627,200.05120933095336,1.0
