#{"t_start": 1784551583.7609482, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-207.168199,154,1.719162
-157.573765,86,1.776325
-64.830642,95,1.851445
-101.672038,124,1.938062
-448.423811,117,2.019061
-159.256954,90,2.08076
-382.303986,101,2.152049
-176.744338,99,2.223355
-318.747858,113,2.304219
-102.523971,111,2.38472
-132.99218,90,2.45068
-85.281528,90,3.178957
-116.439718,103,3.782008
-256.996848,187,4.853357
-281.124126,146,5.804128
-179.839651,310,7.921145
-11.23449,1000,18.112645
-121.578684,1000,28.130758
-94.041734,1000,38.164299
-43.502149,1000,45.048857
-54.625799,1000,55.439338
227.633408,435,58.382622
224.604363,319,61.90039
239.952839,338,64.221153
-270.298934,563,68.182299
231.483548,385,71.854702
216.336448,386,74.503266
20.030448,109,75.270115
283.392429,225,76.855716
226.985913,511,81.455103
-8.266507,151,82.471523
222.063851,233,84.042975
-25.155694,112,84.81427
10.607134,130,85.70832
201.226062,381,89.487622
-40.222288,95,90.113378
249.782543,344,92.474993
-42.463692,126,93.33298
-28.633474,1000,101.350683
-33.808136,1000,110.170103
257.985413,265,111.961285
249.022986,264,113.765124
226.431494,358,116.177389
155.503876,554,121.563416
235.38876,327,123.860107
278.846278,186,125.162684
256.464766,294,127.187889
228.571074,456,131.409956
228.415727,336,133.635707
9.333011,100,134.32774
279.269607,259,136.129479
256.45656,266,139.999101
274.066295,269,141.786039
99.932511,573,145.749071
50.356193,141,146.739243
-213.776622,302,149.746072
291.853065,164,150.855201
-66.428784,267,152.672883
233.413932,303,154.767346
198.746787,468,159.352697
200.9875,351,161.783139
208.129153,523,165.415553
237.208663,268,167.270776
20.223912,1000,175.405663
260.784895,372,179.720282
257.022168,261,181.498502
136.783832,781,186.871162
277.823223,363,190.842629
25.714027,1000,197.890109
316.835347,294,200.99652
264.507062,373,203.476216
234.915748,207,204.867579
229.190923,284,206.780059
1.38581,1000,215.193073
214.82472,287,217.219228
18.871656,1000,225.294163
235.970486,208,226.668293
35.848958,1000,234.438853
259.06685,226,236.005911
237.54821,337,239.671816
34.931197,1000,246.510633
251.230576,213,248.805412
290.581783,218,250.317436
244.40684,259,252.074959
228.391436,231,253.676472
-9.65223,1000,261.66665
243.068717,261,263.450035
303.995568,238,265.098398
259.960034,278,268.134541
62.794356,1000,275.084697
265.206506,238,278.06737
216.141563,291,280.100029
224.467281,198,281.48528
257.760561,228,283.056361
304.3359,289,285.092816
254.614623,357,288.509959
263.139412,291,290.486419
243.63318,215,291.997962
15.929894,167,293.163854
272.150923,237,294.787891
282.482279,240,297.454089
235.35224,287,299.456476
68.030453,1000,307.433721
260.983306,266,309.255913
171.440467,611,313.511263
196.782783,383,317.049228
232.196489,236,318.698379
249.032107,215,320.23474
276.707028,229,321.835097
234.333451,316,324.004267
282.559001,191,326.23744
291.913575,323,328.542917
35.809334,1000,336.302717
257.473345,294,338.305186
261.00171,210,339.770813
-75.105499,544,343.565057
284.075657,271,346.197115
90.910921,1000,353.128186
273.845851,222,355.372047
297.042894,211,356.808917
265.375264,260,358.628843
278.134081,282,360.60066
280.381153,238,362.215099
284.326273,295,365.254666
246.292511,217,366.758695
253.548828,270,368.648571
269.614126,225,370.193555
255.349173,232,371.784009
232.86828,245,374.314292
262.771431,448,377.507081
300.867881,306,379.617204
277.289774,239,381.281635
292.67395,209,383.435584
233.231403,243,385.069889
240.838162,227,386.565381
229.394394,473,389.835189
271.913526,262,392.651037
253.09144,252,394.457999
265.062012,246,396.157852
224.413829,233,397.760201
230.881976,244,399.434972
235.598772,244,401.998179
248.228513,217,403.488344
274.392241,229,405.112511
291.235138,210,406.566348
289.021972,265,408.373846
270.356656,257,410.10338
262.839385,210,412.348785
272.577051,192,413.633985
241.183644,462,416.805696
298.605849,276,418.730984
281.727099,230,421.131563
255.554786,354,423.512654
251.261087,275,425.481358
237.171231,511,429.0138
281.727998,178,431.30093
259.757735,251,433.112998
287.869558,333,435.443982
274.154555,221,437.021624
143.012505,738,442.898135
295.384289,192,444.23095
277.081842,192,445.554724
244.595924,230,447.126335
251.311898,239,450.067293
246.417232,255,451.860376
217.857135,369,454.41657
253.00105,218,455.878104
240.384222,411,459.445382
273.95444,202,460.830519
296.75601,236,462.420181
296.705807,211,463.872594
282.755618,216,465.365546
230.844567,496,469.655084
284.204169,206,471.051451
279.245237,200,472.421567
274.91204,224,473.936783
242.600055,222,475.510081
236.170883,242,478.030223
122.840719,1000,484.963056
265.880299,232,486.566499
