#{"t_start": 1785489108.548144, "env_id": "Go2Locomotion-v0"}
r,l,t,episode_vx_rmse,episode_vy_rmse,episode_yaw_rmse,episode_mean_vx,episode_mean_vy,episode_mean_yaw_rate,episode_action_saturation,episode_torque_sq,termination_code
-74.241604,1000,11.544128,0.5011083667048742,0.020809690297569003,0.08097818475928839,-0.00021523842752584462,-0.0002150925621512172,-0.0003108755682451897,0.0,166.7299827478762,0.0
-63.66352,1000,15.010005,0.4969320514732889,0.019771719064619053,0.07599629216166416,0.003533588288198022,0.0008457447072520655,-0.0004955911618979884,0.0,149.34484445426747,0.0
-24.637322,526,16.811139,0.4795448180606398,0.01748887914231722,0.06612366375546704,0.021984531923809197,0.0013336733406170253,-0.0015189080356473245,0.0,183.9362640739443,1.0
-11.544899,328,17.962869,0.46825285557812507,0.01757081625095796,0.06032583079769626,0.03469489494366186,-0.001733758516478849,-0.007485942904015912,0.0017784552845528452,188.76441530103844,1.0
-18.618389,291,18.973886,0.4669604275715071,0.02775586498177729,0.07423358146598162,0.0356335978064225,0.01589402438210914,-0.001476323261947382,0.0042955326460481094,204.6985093423579,1.0
-7.6924,183,19.72335,0.4482996596543872,0.017746717625049084,0.07135013636380369,0.055757126287832456,0.006777276894864278,-0.010140403217379091,0.01001821493624772,198.64495548486067,1.0
-5.355296,107,20.107834,0.4170043430433018,0.022775895395646197,0.07680517586772431,0.09015697045942414,0.011956589853614587,-0.012921525126239973,0.014797507788161994,212.9373222940443,1.0
-10.321381,198,20.805311,0.4551234543625317,0.017391479363052513,0.07230206661548166,0.048700256461632896,0.006700609582652188,-0.011196909258037811,0.02062289562289563,204.3588448291107,1.0
-5.446516,66,21.041063,0.373152023135837,0.04925115687463709,0.1088544105529026,0.13500526962356618,0.04291766641953919,-0.02807368228727405,0.02272727272727272,206.1013165789175,1.0
-5.833784,118,21.457369,0.42620426343962936,0.022104429409971437,0.08863527987376774,0.0803326110231356,0.014931645705192516,-0.014076527903995063,0.03601694915254238,204.97122948648916,1.0
-4.796648,122,21.880388,0.426628873483393,0.02728582927345567,0.07484165329726514,0.07977364233700367,0.010929961264261396,-0.005038030581450834,0.03278688524590165,204.05123460956426,1.0
-6.095901,124,22.319609,0.4317404182535504,0.016438716267567363,0.062206913282549375,0.07408614329394284,0.009810659761047443,-0.013720696236546957,0.04099462365591396,204.88668927614395,1.0
-5.07818,101,22.690678,0.4137729765215224,0.031199797449346475,0.06748805101881188,0.09326308782313934,0.021977756524387194,-0.003044353272868593,0.04620462046204619,203.6656785720125,1.0
-4.011407,104,23.057737,0.417183541876378,0.017601302561393407,0.07702089101525851,0.0906181557278787,-0.013272885878515713,-0.01669213069918958,0.05368589743589742,204.0603903509896,1.0
-3.553311,77,23.320435,0.38583040817920594,0.027503813859530418,0.08392164932749847,0.12353174827166415,0.012717621304585522,-0.005430566809962851,0.04761904761904762,211.2842893098583,1.0
-3.868102,99,23.680451,0.41225073681491303,0.02268499562694084,0.07561838744366645,0.09657544967027698,-0.0003416254809785014,-0.01890236879210801,0.06734006734006731,208.6445967338023,1.0
-3.713729,71,23.940975,0.3780313766982838,0.024429681409472406,0.08916472016888091,0.13122606640527945,0.017214134238880276,-0.01174763265378455,0.05985915492957749,204.48275594800154,1.0
