#{"t_start": 1785489108.5665212, "env_id": "Go2Locomotion-v0"}
r,l,t,episode_vx_rmse,episode_vy_rmse,episode_yaw_rmse,episode_mean_vx,episode_mean_vy,episode_mean_yaw_rate,episode_action_saturation,episode_torque_sq,termination_code
-73.230098,1000,11.52629,0.5006098128354728,0.021078316263217375,0.0783076891649669,9.720065736799728e-05,6.269750466383072e-05,-0.0004649369149459022,0.0,166.5814511472648,0.0
-63.660386,1000,14.992537,0.4977623468790066,0.02076437721268181,0.07022481741987135,0.0027755739486989913,0.0003465829410841637,-0.0019010898351331316,0.0,149.67797455397678,0.0
-36.390354,668,17.281805,0.48500652141384765,0.020116523055336205,0.06342512416393874,0.01592764870255232,0.005793319644091541,-0.0010879017697393214,0.000249500998003992,175.32827386747147,1.0
-14.773826,353,18.521981,0.47066334959225364,0.0187455063948242,0.06833693080087232,0.031770054903644984,-0.004284022304810343,-0.00202618009985923,0.003305004721435316,184.6700212088206,1.0
-6.109333,167,19.139716,0.4437552502307132,0.02309171271427276,0.06767122534025233,0.06079432958058973,0.014385818763392724,0.004225489978032186,0.006487025948103792,200.57739439177385,1.0
-6.246014,180,19.845725,0.4472192309860964,0.026164702525414956,0.06683976652255022,0.057218584237531664,0.009774566540308123,-0.010983737286267899,0.008796296296296293,199.00655457378124,1.0
-6.286268,171,20.451251,0.4451465385514704,0.015555908691371597,0.07861231390752102,0.0601539773480577,-0.0022122039816567796,-0.013062326224714434,0.015594541910331385,198.9986620026798,1.0
-7.687436,188,21.126992,0.451847508298196,0.02854067875838463,0.06384531460364645,0.053394322792934545,0.010417408287815141,0.00037024829589411276,0.023936170212765968,200.20860138896418,1.0
-5.41201,156,21.670879,0.44067560027315195,0.020024843868291002,0.0699380190081886,0.0646687260892009,-0.008748800330901085,-0.015803691791796564,0.02510683760683762,200.41440988662447,1.0
-3.53962,77,21.934979,0.3873186270068763,0.016023132128420697,0.08128609842786329,0.12106870755989625,-0.009017933527338802,-0.019500454628596037,0.030303030303030293,205.0406177553779,1.0
-5.892894,90,22.252137,0.4021081230398029,0.032805966766927284,0.10315581863429757,0.10579908917742191,0.02818800847543221,-0.006852464554683664,0.03055555555555556,216.31062550223882,1.0
-4.510299,85,22.568173,0.39830483409859896,0.02448218989975307,0.08165522129694709,0.1102029356093414,0.019639912253555526,-0.016594425024119924,0.03627450980392158,212.9663283102356,1.0
-7.275595,152,23.103235,0.4436482362077982,0.02482132190868246,0.06773327282542364,0.06193784247697884,0.016629400611256197,-0.010825028386872142,0.05756578947368421,200.64153422722953,1.0
-4.92949,78,23.3805,0.3933138386107636,0.028932798406030105,0.09302920995348166,0.11478189093783134,0.02050363399227537,-0.015904030781517656,0.06623931623931623,199.2344432622452,1.0
-6.289696,92,23.706565,0.41063736473761314,0.029524551115310577,0.08019001576968032,0.09629230244097443,0.022273564279942856,-0.013410235392546845,0.06612318840579709,208.0333848810545,1.0
-4.819078,54,23.90498,0.3512527936477161,0.043270032260014676,0.10612508929072699,0.15925951455786455,0.032127075818591984,-0.03307142836892219,0.046296296296296294,195.62948353924506,1.0
-2.345385,78,24.180596,0.38561577228037086,0.014436432776682292,0.07157965547187996,0.12345340115743408,0.007466537243090244,-0.022061099649081164,0.05341880341880341,202.14413077861477,1.0
-3.708408,62,24.417414,0.3609215778941455,0.05816517351994861,0.0904355253029306,0.14876473675165738,0.05050819025731264,-0.0286722858641539,0.045698924731182804,198.00466182390738,1.0
-4.978493,79,24.706264,0.39194645324913224,0.019057748924720862,0.09424237452823025,0.1168204068189716,0.011961957527647556,-0.033954786601313555,0.05590717299578058,209.66772172236713,1.0
-4.140009,74,24.978925,0.3836704533882556,0.02774976823690824,0.09008008370378484,0.1251421751634967,0.02384088080318906,-0.014938171096772928,0.04504504504504506,208.65464044704285,1.0
-6.43871,142,25.485464,0.44135929251760975,0.013624382734223292,0.06913194802188079,0.06455426041733643,0.0049282010801743326,-0.01392994310532764,0.0721830985915493,202.93246076873908,1.0
-4.668244,102,25.854964,0.4125405173927005,0.023339301884959387,0.07890597255035225,0.0947558735429817,-0.006026162199654972,-0.008737495922278576,0.052287581699346414,205.51946238182595,1.0
-2.384378,67,26.096354,0.3641538580311088,0.03158029544559744,0.0785890690820603,0.1439666130348376,0.018604574889992995,-0.014725450417793854,0.05472636815920399,211.7347573552285,1.0
-2.703841,78,26.370497,0.38391411262821445,0.01877496807218489,0.07696837656860643,0.12457277735888643,0.00128157531472222,-0.015914758930138027,0.06410256410256411,208.08652333604383,1.0
-3.150324,75,26.649479,0.38368131319927956,0.022477556291601395,0.07625610757273919,0.1265229923897254,0.003531951021362936,-0.022950616656878437,0.05666666666666668,206.88296784421172,1.0
-1.492042,70,26.894164,0.3667866400713685,0.017069261946576764,0.08773225479194606,0.1424964875086077,0.012748152499502752,-0.022663921483008647,0.05833333333333334,201.15154137960457,1.0
-1.367269,60,27.11421,0.3464789513225274,0.016345621267040904,0.08895494925579227,0.1646237322136604,-0.003427286583147828,-0.0003904282975716439,0.07361111111111114,206.3456372026673,1.0
-3.335092,77,27.377675,0.38228971974623654,0.031082630973252333,0.08978267315929975,0.12646111558961062,0.014421929744094049,-0.045207471900573726,0.07142857142857138,203.77951484889732,1.0
