#{"t_start": 1785161348.6406035, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-299.216945,104,0.603303
-129.859181,97,0.776206
-103.627912,84,0.926683
-600.70556,138,1.171841
-475.414954,110,1.368943
-41.544205,86,1.519091
-258.986741,100,1.701411
-128.253937,86,1.841249
-435.603734,88,2.002195
-104.157338,147,3.99095
-384.457108,153,4.257714
-276.969205,130,4.478161
-340.762105,120,4.691786
-91.650818,93,4.852622
-78.777885,71,4.975474
-224.471549,119,5.19033
-178.228611,148,5.458412
-106.159703,170,5.754768
-305.320971,96,7.797321
-237.011157,134,8.034221
-186.758602,112,8.234589
-70.551736,94,8.411875
-255.582565,137,8.650112
-267.996123,102,8.827348
-76.576372,136,9.071125
-407.946205,93,9.23199
-278.050037,143,11.163631
-199.796479,116,11.368898
-170.794795,113,11.562935
-178.752629,117,11.768965
-233.518991,103,11.957226
-82.635483,70,12.072194
-50.844334,102,12.249133
-79.659108,102,12.438037
-91.907154,112,12.627172
-89.080574,103,12.817027
-59.412912,114,15.079879
-130.388985,85,15.231931
-204.455102,129,15.468981
-108.48588,65,15.58368
-59.815706,108,15.771758
-224.221744,102,15.948225
-3.144748,98,16.131746
-80.910554,110,16.332262
-5.543174,164,16.616893
-18.850359,182,18.710711
-67.321784,126,18.933034
-94.050421,98,19.105336
-185.068497,164,19.39204
-174.953451,130,19.615651
-108.510167,89,19.779109
-56.648308,101,19.962224
-85.31454,108,20.150306
-97.520439,100,20.319658
-129.158206,107,22.401137
-128.924788,142,22.660163
-54.810387,79,22.804589
-105.038718,109,22.988123
-57.97273,109,23.188893
-50.048492,75,23.323278
-206.045251,124,23.547169
-65.125846,151,23.805179
-71.765056,111,24.002931
-68.780661,78,26.02351
-49.687972,138,26.272948
-71.828314,111,26.469867
-73.131001,160,26.757717
-117.772267,110,26.947689
-58.320298,85,27.10112
-72.319286,93,27.260413
-136.216557,110,27.44781
-80.050846,172,27.748663
-45.463639,155,30.452592
-7.33345,109,30.645223
-39.783129,130,30.86858
-141.463064,127,31.088805
31.370002,160,31.378366
-35.32796,171,31.664588
-123.151376,138,31.909211
-29.373455,91,33.965139
-72.071249,126,34.183518
-132.715162,130,34.421386
-35.980438,148,34.688515
-84.531101,136,34.933952
-12.270659,90,35.089303
-54.575613,149,35.352306
-30.471121,107,35.545728
-64.623984,149,38.193411
-25.638047,119,38.410144
-35.208162,93,38.572243
-57.056839,83,38.717783
-55.141757,145,38.977896
-31.169625,170,39.284288
-59.752374,80,39.435108
-48.749644,127,39.661578
-52.043198,181,41.734131
-97.231024,174,42.036175
-59.513827,72,42.164848
26.536386,148,42.414135
-71.975328,134,42.651463
-21.141211,98,42.82339
20.636683,118,43.039108
-103.656524,171,43.338173
-43.666468,147,46.025551
-36.059371,188,46.357643
-71.867246,108,46.544164
-83.65009,102,46.725183
-4.59616,96,46.899057
-96.280557,173,47.201425
-63.343104,97,47.372958
-71.202923,76,47.495586
-61.024089,82,47.649506
-81.661832,124,49.561994
12.729813,189,49.893515
19.887609,116,50.100292
-63.868831,103,50.285433
-46.30758,164,50.591527
-1.051254,109,50.789357
7.124689,162,51.084255
-44.103523,123,53.818319
-7.673046,147,54.089782
3.904034,142,54.338715
-71.644638,577,55.344308
-0.134778,120,55.555921
-81.100466,1000,59.060037
-110.591914,204,61.921865
-51.041987,196,62.26219
-102.337903,250,62.711334
17.34596,107,62.896187
-18.100737,150,63.158836
-8.802632,216,65.311446
1.948165,1000,69.271095
-53.352596,1000,72.907888
10.464058,94,73.071615
15.341347,203,73.431244
5.231292,113,73.632751
-24.676526,1000,78.756254
63.663987,1000,82.269065
-21.122822,124,82.486574
-0.621634,155,82.775158
-11.388539,116,82.979124
-25.821427,1000,88.477653
-29.461341,126,88.705804
-5.819541,140,88.961421
8.880105,139,91.103221
48.569811,1000,95.899528
31.530925,186,96.214683
56.593479,139,96.462699
-13.174735,195,96.821943
26.086856,128,97.053651
7.108498,119,97.261951
2.29015,173,99.440524
-165.928021,466,100.254489
-25.360812,153,100.519325
37.175589,155,100.801659
-37.027454,196,101.140338
-3.814737,221,104.819856
13.819815,1000,108.379419
28.95673,1000,113.204371
12.166686,232,113.629346
-16.830862,1000,117.31417
24.751557,192,117.657452
26.608104,1000,122.81795
5.975508,1000,126.442105
45.882269,265,126.926555
66.922672,1000,132.156644
83.929052,1000,135.62183
120.457121,1000,140.953658
77.971357,1000,144.621827
109.944574,1000,150.170236
111.364914,1000,153.718194
87.221825,1000,159.647988
-13.02687,322,160.22038
86.734417,1000,163.90196
78.946054,1000,169.973412
22.800507,1000,173.62612
26.838484,339,178.200855
13.806802,254,178.65436
143.931671,1000,182.076352
-2.787292,350,182.722156
32.723898,387,187.129354
27.17805,407,187.865454
25.993774,321,188.436011
113.014565,1000,191.877804
-12.105988,208,192.246257
121.967355,1000,197.999258
120.44994,1000,201.660063
76.520639,1000,207.793886
118.385924,1000,211.479552
103.978146,1000,217.313423
74.128878,1000,220.806684
-50.747281,263,225.314406
89.024543,1000,228.986023
119.312254,1000,235.017192
126.648371,1000,238.623033
-6.094649,293,239.141115
148.564817,1000,244.52195
130.798739,1000,248.1605
70.455882,1000,254.605547
91.895772,1000,258.069462
104.186042,1000,264.412903
109.638619,1000,267.841093
148.972072,1000,273.937529
-49.849173,398,274.648196
69.057509,1000,278.140534
