#{"t_start": 1785288525.6880238, "env_id": "LunarLanderContinuous-v3"}
r,l,t
11.260731,95,1.216005
-147.303474,155,1.333976
-67.784535,174,1.47129
-98.903239,127,1.572928
-150.405253,87,1.639012
-41.722485,152,1.744974
-218.457259,91,1.807462
-100.472578,124,1.891034
-312.972776,106,1.964374
-211.416591,77,2.023115
-204.79292,131,5.022616
-46.367654,1000,41.131013
10.416166,1000,81.682996
168.236645,866,116.87839
-27.170142,139,122.335966
199.900207,302,133.417977
-8.951327,267,143.389645
233.341337,396,159.515511
247.663866,400,174.08062
231.149519,329,186.301163
-87.230719,83,189.424376
-67.628587,119,193.836182
252.925005,336,207.566539
268.370286,285,218.131812
236.307358,498,236.919198
197.063529,616,261.379533
254.36203,257,270.63758
241.230781,249,279.784157
272.683077,358,293.925784
255.340067,266,302.849751
278.080339,197,309.780176
133.915635,790,338.972533
210.606654,278,349.349401
235.208428,484,366.829614
247.975156,272,376.985568
209.976159,372,392.605938
269.716264,382,406.992266
198.144277,523,427.062133
255.181222,350,441.96984
232.595236,272,451.763894
257.608137,481,469.592368
259.972995,218,477.65386
152.963048,527,499.052077
253.498607,280,509.690936
233.102007,275,519.90016
214.278247,228,529.861662
198.524899,286,540.643505
206.852912,378,554.739449
210.914302,398,570.177024
219.518737,473,589.065841
251.387579,254,597.9151
234.542527,288,607.982251
293.245108,271,618.038972
217.731256,287,629.664651
263.708329,169,635.887239
246.683847,247,644.908
242.014737,546,664.934331
270.247048,293,676.570537
272.163066,360,689.469627
247.35938,209,697.261372
290.241774,304,708.443708
266.178225,202,715.763941
295.195808,262,726.406317
248.933398,303,737.349308
275.508951,267,747.274595
-218.912947,270,757.250245
281.249672,160,763.426769
314.140112,219,772.344074
259.349167,169,778.168134
232.430172,237,786.31382
229.870212,831,818.662616
251.445243,210,826.670805
250.985441,240,835.522107
-218.980917,357,848.577955
282.34243,275,859.830657
265.276651,237,868.419616
258.749171,216,876.437042
274.691466,213,884.556753
244.086142,309,895.995717
247.95968,190,903.017037
305.783939,257,913.575458
233.468339,198,921.179039
13.924988,142,926.792591
-39.369094,123,931.404951
285.625503,251,940.788668
277.239634,192,947.602495
281.327401,211,955.806778
272.820293,218,963.601376
249.278184,287,974.160798
258.450471,167,980.333398
230.01618,217,988.419123
305.866379,246,997.497069
273.218569,240,1007.560151
295.729146,233,1016.138038
206.771814,206,1023.6973
263.973029,212,1031.642938
293.210567,220,1039.870794
269.022379,344,1053.233913
273.669636,196,1060.128359
247.235541,195,1066.958013
273.323783,248,1075.96263
264.268504,229,1084.309672
275.914684,337,1097.427888
280.38419,392,1111.875347
284.925389,222,1120.120603
255.666944,193,1127.469365
283.968736,209,1135.112853
282.305694,226,1144.443716
299.749798,183,1151.755319
273.324656,490,1170.293306
275.488158,215,1178.183567
277.260755,179,1184.697039
221.131294,344,1197.619224
290.699439,215,1205.412923
277.439977,216,1213.089419
245.596044,182,1219.539166
279.075357,308,1230.426252
248.324859,184,1237.743653
247.744862,243,1246.564888
269.429096,241,1255.550271
307.610025,204,1263.153659
293.565174,210,1271.00208
262.534903,197,1278.374508
258.694746,172,1285.893426
280.767229,231,1294.29391
276.643807,174,1300.494729
269.323871,182,1307.143177
300.175362,197,1314.5176
273.260376,187,1321.416844
278.088892,240,1331.107544
287.340729,178,1337.775344
296.403405,246,1346.831452
-208.775664,495,1365.186669
287.430125,212,1372.783579
312.013179,220,1381.723312
257.638537,199,1389.053419
285.649986,193,1396.28827
270.464246,453,1412.99475
290.226305,207,1421.551522
288.033505,280,1432.012057
280.022986,264,1441.747567
278.635198,173,1448.170655
271.147132,187,1455.183497
249.861918,186,1462.026002
259.008174,237,1471.476216
272.64133,243,1480.335274
276.094504,188,1487.193257
257.439889,283,1497.614271
280.094533,198,1504.970933
252.592684,259,1514.693013
284.84626,202,1522.936679
273.403926,240,1531.849466
278.301905,240,1540.744143
267.571257,240,1549.349315
292.178326,217,1557.059938
274.394363,261,1567.056597
266.678868,195,1574.01692
289.900701,183,1580.379714
278.174143,190,1586.907521
278.725682,247,1595.396399
275.392356,283,1605.337094
265.728866,217,1613.768247
253.747995,227,1621.994583
287.942788,225,1629.966655
268.466817,199,1637.055222
281.996626,231,1645.666384
283.541669,255,1655.821792
311.267013,246,1664.907692
282.612224,212,1672.751025
273.35016,188,1679.554901
267.985922,199,1686.747433
283.62992,217,1694.795467
257.943766,203,1702.532172
237.489413,184,1709.219904
277.121537,203,1716.584783
254.951703,173,1722.857307
253.478041,187,1729.66178
241.294156,171,1735.790685
274.740643,337,1748.846984
272.539067,184,1755.835591
250.507873,227,1764.24747
275.382258,282,1774.744017
272.78802,183,1781.615213
274.889344,168,1787.919493
262.522648,269,1798.548349
262.187378,222,1806.807411
268.379711,204,1814.455097
270.822976,200,1821.904145
259.878536,188,1828.879735
269.847737,193,1836.006514
284.626795,197,1844.106735
295.603065,230,1852.72063
249.62754,178,1859.271775
263.120839,211,1867.181579
307.618764,213,1875.214491
264.730155,195,1882.556451
257.331243,185,1890.104952
285.688109,173,1896.395451
275.688679,181,1903.15989
272.874513,200,1910.527161
269.939761,193,1917.772963
293.231673,180,1924.431293
274.574403,239,1933.812299
265.476595,261,1942.816578
273.887398,234,1951.024939
285.282322,255,1960.441492
241.564093,262,1970.137932
267.512398,187,1977.026825
262.327327,227,1986.57643
71.021799,170,1993.03208
258.75128,152,1998.655187
315.34382,224,2006.480647
281.138701,176,2012.681389
291.518215,192,2019.377592
250.549313,215,2027.085212
294.150197,320,2037.899562
284.756796,203,2044.990844
276.030847,235,2053.198837
251.513827,167,2059.047513
285.781702,195,2065.848488
260.845009,206,2073.671545
277.795046,179,2079.986916
291.213083,165,2085.964258
309.165489,210,2093.621339
283.590986,219,2101.596591
281.722806,178,2108.129374
286.123878,340,2121.757377
284.229954,207,2129.425678
272.026434,242,2138.375924
303.890854,234,2147.133389
253.356141,177,2153.640574
294.567486,221,2162.545666
276.454447,178,2168.900049
271.251639,183,2175.63042
302.413176,209,2183.240951
279.288444,169,2189.434194
283.461328,240,2198.076311
303.662229,218,2206.130681
302.675395,169,2213.064695
293.541115,176,2219.525963
257.380575,179,2226.112252
285.886343,168,2232.279798
264.448082,183,2238.997982
271.039785,163,2244.988846
287.274619,159,2250.832087
273.920524,215,2259.500281
271.706061,191,2266.500911
276.61262,218,2274.093186
259.336855,265,2283.824855
287.603633,207,2291.566588
288.031507,220,2299.584888
