#{"t_start": 1785319028.2560384, "env_id": "Go2Locomotion-v0"}
r,l,t
1239.347152,1000,14.06671
1856.020753,1000,29.779921
1396.382784,1000,46.082126
1466.141166,1000,61.328801
1048.346652,1000,76.52413
1489.295311,1000,91.777203
1252.962487,1000,107.695966
1678.685659,1000,122.766979
2044.453436,1000,138.136514
1906.243454,1000,154.48879
1349.388434,1000,169.760303
1927.499032,1000,185.471978
1158.509285,1000,201.870872
2070.601541,1000,217.3113
1805.442899,1000,232.72802
1190.453798,1000,248.103744
1327.951886,1000,262.828663
1552.580014,1000,276.847582
1979.953653,1000,290.540019
1832.875443,1000,303.263835
1977.557436,1000,316.350317
2101.22063,1000,328.540606
2008.721338,1000,340.864185
2022.622856,1000,352.416446
1420.25654,1000,363.7631
2170.057988,1000,374.932767
1801.801715,1000,387.231333
1781.954528,1000,399.495492
1714.493483,1000,411.630699
1159.803566,843,423.104368
2060.859898,986,435.824839
1775.339871,1000,447.147208
2241.078958,1000,459.183744
2224.206883,1000,471.128677
1255.954002,976,483.066988
1318.51887,955,495.456983
2134.163182,1000,507.008338
993.932698,651,518.161898
1539.532979,1000,530.288562
1764.442675,1000,542.596812
2360.469822,1000,555.743769
1323.97401,1000,568.927831
1136.167853,1000,581.709482
1466.430903,1000,594.643754
1895.777521,1000,606.650078
394.066046,361,607.617321
2273.483589,1000,619.254261
1539.244698,1000,630.600577
2036.810893,1000,641.871806
2124.45732,1000,653.486962
2153.837193,1000,664.9435
1055.102342,1000,676.483842
1150.785933,1000,688.675676
961.972149,901,701.039324
1630.934125,1000,713.209819
1122.892716,1000,725.752572
1296.779535,1000,738.202939
1755.751248,1000,750.324886
1702.902736,1000,762.980945
1519.956999,1000,775.653457
990.246182,1000,789.501038
1291.06979,1000,802.416972
518.529229,285,803.149661
1310.170226,1000,816.485683
444.640104,410,827.852823
1143.640912,623,829.517009
1447.045487,1000,842.382972
1526.574356,1000,854.664382
1768.09137,1000,867.924647
579.578655,443,880.37882
1015.224034,1000,894.156241
2241.845621,1000,907.604566
2242.506325,1000,921.407375
1749.118976,1000,934.742383
637.095469,478,936.296732
679.228779,356,947.011963
1444.058354,1000,960.862913
618.918909,414,962.23293
1067.804043,1000,976.148905
484.912816,294,977.10489
996.497619,1000,991.064867
1523.872785,774,1004.334413
1644.674708,1000,1017.569894
1902.849983,1000,1030.641952
1587.429562,1000,1044.082921
1139.587639,1000,1057.476407
985.311573,1000,1071.575255
1101.822793,1000,1085.318026
1271.522571,1000,1098.917082
1497.153669,1000,1113.170846
1039.190295,1000,1125.94355
1542.325272,1000,1138.995425
1188.775416,1000,1153.022431
1533.745907,1000,1166.593157
1283.105295,1000,1181.03383
1244.352557,1000,1194.897442
1492.457419,1000,1208.852588
1525.886733,1000,1222.184195
892.028812,705,1235.350172
1274.59826,1000,1248.843483
475.329771,420,1250.203675
1689.660793,1000,1264.371494
1192.487918,1000,1277.906706
1934.79462,1000,1291.468516
1809.366805,1000,1304.961683
1155.948002,1000,1319.122475
1756.870484,1000,1333.581784
915.395151,440,1346.536769
1089.733291,1000,1361.417696
1579.21044,789,1375.308743
1556.326083,1000,1389.206624
1662.667739,1000,1403.527805
1060.125812,715,1405.854975
1254.155964,1000,1420.176533
1022.286194,1000,1434.375676
954.968138,756,1447.875751
736.04924,410,1449.168242
1101.967642,1000,1464.397614
1323.589531,1000,1479.227609
1253.323649,1000,1494.634369
1574.323739,1000,1509.66498
1854.197549,1000,1524.547763
477.195879,473,1537.607838
2184.016841,1000,1551.961073
581.961481,413,1553.270618
1997.170509,1000,1568.772886
965.339063,689,1583.394484
1204.23219,541,1596.089778
1059.289312,1000,1610.516483
1535.838148,1000,1625.43595
1372.455235,1000,1640.220091
1108.613167,1000,1655.343176
1821.424806,1000,1670.351734
1945.29944,1000,1685.239853
1830.910077,1000,1700.408639
1356.642269,1000,1715.944501
1473.469797,1000,1731.080151
1423.710355,705,1733.375351
1034.81947,1000,1748.150695
1081.458481,1000,1763.249959
1194.146129,1000,1779.233432
1488.46935,1000,1794.842741
880.515845,527,1808.674188
1527.972994,1000,1823.971787
1725.666124,1000,1839.073212
915.178944,531,1840.78463
923.820961,932,1856.13808
1872.911514,1000,1872.289653
918.112224,479,1885.820545
582.229688,567,1887.676472
1655.828825,1000,1902.887908
1352.216988,1000,1918.050529
1065.565597,1000,1933.841668
784.733697,430,1947.867516
947.909642,1000,1963.041262
1334.553904,1000,1978.448489
1593.031227,1000,1993.591993
1160.954384,1000,2008.745724
1312.375696,1000,2023.999037
386.608975,323,2025.035657
1451.886981,1000,2040.757233
1056.820052,1000,2055.880172
1323.573337,1000,2071.463914
1272.451101,1000,2087.109697
1061.172611,1000,2102.757787
1042.322024,1000,2117.914786
1087.347076,1000,2133.292909
836.281976,446,2147.181828
1522.145801,1000,2162.287686
1212.459875,1000,2177.552532
