#{"t_start": 1785251838.6310775, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-194.801259,124,2.071225
-342.664279,116,2.229565
-323.67987,95,2.365837
-477.750277,89,2.482106
-71.551922,131,2.651331
-259.411838,120,2.793291
-143.107953,120,2.953521
-203.155428,98,3.100667
-538.445588,128,3.291852
-59.273218,92,5.443847
-102.350527,106,5.624087
-248.682682,123,5.828934
-197.033487,126,6.021152
-140.117006,112,6.187963
-363.910131,102,6.333385
-281.636573,87,6.493494
-101.761679,78,6.63427
-358.793965,170,6.907635
-282.682143,133,9.231081
-27.468145,102,9.406574
-115.072386,102,9.584535
-272.09003,172,9.892453
-234.662349,94,10.054123
-24.877399,173,10.366426
-147.980601,142,10.620079
-62.306912,88,10.777811
-336.176853,148,12.940177
-151.099616,162,13.235327
-64.169386,155,13.505605
-173.616624,152,13.773432
-272.13461,103,13.963201
-160.413426,161,14.261991
-24.844267,145,14.525616
-55.191084,178,17.071691
-77.92149,73,17.208583
-89.789193,135,17.431198
-132.667827,109,17.633348
-298.85705,193,17.966653
-77.509144,182,18.28454
-53.97651,74,18.406522
-96.985791,97,18.572316
-119.958843,100,20.634609
-54.118389,79,20.786217
-118.552597,117,20.999848
-144.140524,159,21.290279
-32.459174,105,21.465539
-124.071688,99,21.636847
-36.142675,113,21.834589
-158.285603,162,22.115245
-85.186311,85,22.264234
-18.702224,136,24.686061
-161.219633,135,24.931702
-60.636504,112,25.140175
-3.982236,112,25.35021
-51.127373,115,25.560402
-50.196351,131,25.78937
-7.19003,96,25.969375
-190.68271,113,26.173475
-107.129203,1000,29.85639
-23.639249,104,30.050277
-19.29921,163,32.600883
-45.201839,144,32.859292
-35.181663,180,33.173075
-36.607001,158,33.459458
-67.054045,161,33.76209
-39.778035,177,34.097777
2.338368,120,36.211137
-3.744083,150,36.479245
-24.977881,119,36.69417
-69.273341,128,36.925783
-73.016589,104,37.101549
-46.586582,96,37.269402
-119.980813,230,37.690279
-34.245746,146,37.964215
-37.871589,147,40.468709
-52.284191,123,40.691275
34.197296,174,41.014872
9.476024,155,41.307503
-46.852154,139,41.559256
39.819727,130,41.795387
-12.771791,117,42.015268
-45.997281,88,44.077978
16.781289,109,44.274193
-47.857375,90,44.443642
-249.522048,588,45.483464
29.231986,1000,49.883391
6.438545,137,50.135789
16.247138,202,52.445955
1.59969,137,52.692003
13.558852,94,52.858018
-210.455295,286,53.367262
-102.161005,1000,57.995445
-16.036566,1000,61.663515
-12.470768,86,61.814963
6.543711,115,62.016111
52.608623,1000,66.507113
-165.978338,291,68.952547
44.349915,127,69.193494
22.288421,1000,73.715862
51.96273,98,73.895531
11.618859,143,74.160544
-19.625434,186,74.50327
53.596868,1000,78.187747
21.745069,152,78.454155
30.903349,129,78.687421
21.001876,141,78.948287
90.10237,1000,83.342195
102.115552,1000,87.01223
66.9667,1000,91.506901
50.785524,186,93.745474
53.546334,1000,98.21721
85.67959,1000,101.93007
127.48472,1000,103.728263
115.60779,1000,108.242536
128.328324,1000,111.952463
100.59195,1000,116.44347
136.100821,1000,120.1856
97.33469,1000,124.865196
69.271618,1000,128.596667
135.262252,1000,133.031767
106.122994,1000,136.695518
139.799066,1000,141.447298
47.253996,1000,145.13578
136.029372,1000,149.735496
126.331489,1000,153.413464
146.603186,1000,157.902835
-17.595249,190,158.252059
109.925939,1000,161.94921
123.977116,1000,166.484348
133.232927,1000,170.197103
149.319765,1000,174.750465
156.523847,1000,178.299103
103.539767,1000,182.649074
142.937156,1000,186.225815
115.681653,1000,190.611687
142.558196,1000,194.168988
137.477692,1000,198.821208
182.466798,1000,202.304145
172.789658,1000,206.676021
159.199687,1000,210.17646
138.71207,1000,214.573595
127.088482,1000,218.01084
98.437488,1000,222.689707
112.899385,1000,226.216227
142.462125,1000,230.687148
128.136118,1000,234.099908
167.890022,1000,238.719445
146.562768,1000,242.131332
109.437195,1000,246.48254
130.712384,1000,250.027442
168.051544,1000,254.410025
174.642014,1000,257.821427
