#{"t_start": 1784559914.0507038, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-298.840172,94,1.405851
-276.316983,99,1.478544
-173.044673,136,1.579849
-167.755583,81,1.645422
-77.239148,120,1.742537
-485.811384,91,1.811728
-55.579642,77,1.879918
-18.214909,117,1.965665
-278.391571,105,2.045615
-249.410655,106,2.127861
-390.937606,137,2.224484
-73.377415,78,2.28081
-98.08644,165,8.463428
-22.840166,1000,45.223241
-11.976161,1000,85.051372
-180.391499,981,123.087177
-6.771794,1000,162.669721
-50.947759,1000,200.959093
-27.638398,1000,237.032897
-35.868469,1000,275.665209
-9.137133,1000,314.906021
-26.915642,135,319.925373
-38.239014,118,324.246917
157.015986,419,341.718697
-8.729736,1000,376.954754
-165.038467,768,408.337217
-12.316231,1000,447.507999
136.10688,937,485.166304
24.984729,1000,521.735915
10.711112,1000,561.868811
-14.489852,1000,601.123038
54.496749,1000,638.85111
-277.475467,105,642.53166
-24.965391,329,654.322188
-17.165305,158,659.953835
179.970763,491,680.279659
202.122767,607,702.254879
184.717728,847,735.696075
4.909926,1000,773.974933
-199.200285,663,798.360378
200.060066,572,822.090301
241.223049,518,840.584455
246.334542,396,855.110788
249.40036,204,862.597494
-262.479812,387,877.881701
258.970633,378,891.686608
207.778236,628,916.732853
229.123303,317,928.36076
193.449561,422,944.037323
240.224409,362,957.522113
239.251284,377,972.672941
183.726344,437,988.872571
206.882326,496,1007.017453
85.694285,1000,1044.961537
278.004905,418,1061.492463
238.871306,659,1085.618777
82.646357,1000,1124.596621
233.688735,408,1139.215774
220.536069,278,1149.478075
275.279856,292,1161.251193
-8.968925,146,1166.593626
258.957534,357,1179.601029
167.392259,1000,1216.448515
239.506165,176,1222.920046
239.146966,171,1228.854943
254.172218,274,1238.85492
281.850527,289,1250.397937
301.132716,184,1257.10768
273.43354,182,1263.829155
288.602811,203,1271.356707
279.436868,257,1280.829746
253.397482,215,1288.826204
286.577063,234,1298.275459
-109.574592,102,1301.757624
-45.242978,116,1305.917002
248.614662,198,1313.184439
237.805551,185,1320.042591
