ts,gpu%,gpu_mem,cpu%,ram_mb
02:49:38,3,88,5.2,
02:50:08,14,91,17.4,
02:50:38,30,91,71.3,
02:51:09,24,91,21.2,
02:51:39,57,91,71.2,
02:52:09,24,91,5.8,
02:52:39,24,91,71.1,
02:53:10,11,91,17.8,
02:53:40,28,91,71.5,
02:54:10,23,91,71.5,
02:54:40,29,91,17.2,
