ts,gpu%,gpu_mem,cpu%,ram_mb
01:21:32,24,88,5.7,
01:22:03,10,285,9.5,
01:22:33,9,285,5.8,
01:23:03,15,285,5.8,
01:23:33,10,285,13.7,
01:24:04,10,285,17.6,
