ts,gpu%,gpu_mem,cpu%,ram_mb
23:49:12,23,88,6.7,
23:49:42,10,285,5.8,
23:50:13,10,285,16.2,
23:50:43,22,285,22.5,
23:51:13,10,285,18.7,
23:51:43,10,285,17.2,
