ts,gpu%,gpu_mem,cpu%,ram_mb
22:11:01,3,88,6.1,
22:11:31,24,91,70.9,
22:12:02,22,91,71.4,
22:12:32,23,91,71.4,
22:13:02,11,91,19.0,
22:13:32,22,91,71.6,
22:14:03,24,91,16.7,
22:14:33,28,91,71.5,
22:15:03,22,91,71.2,
22:15:33,24,91,70.9,
22:16:04,22,91,70.9,
