ts,gpu%,gpu_mem,cpu%,ram_mb
01:24:30,3,88,6.2,
01:25:01,38,325,6.6,
01:25:31,14,325,8.1,
01:26:01,30,325,7.2,
01:26:31,30,325,6.1,
01:27:02,13,325,6.2,
01:27:32,29,325,11.0,
01:28:02,35,325,6.7,
01:28:32,12,325,5.8,
01:29:02,51,325,6.7,
01:29:33,28,325,11.2,
01:30:03,29,325,8.0,
01:30:33,36,325,7.1,
01:31:03,37,325,7.2,
01:31:34,32,325,5.7,
01:32:04,29,325,5.8,
01:32:34,35,325,6.2,
01:33:04,56,325,6.8,
