ts,gpu%,gpu_mem,cpu%,ram_mb
20:43:29,24,88,6.2,
20:43:59,12,285,5.8,
20:44:29,11,285,16.4,
20:44:59,37,285,14.5,
20:45:30,10,285,14.9,
20:46:00,10,285,5.6,
