ts,gpu%,gpu_mem,cpu%,ram_mb
20:38:02,9,88,9.4,
20:38:32,33,91,79.3,
20:39:02,24,91,71.3,
20:39:33,31,91,16.7,
20:40:03,27,91,74.4,
20:40:33,24,91,71.8,
20:41:03,30,91,77.6,
20:41:34,27,91,74.5,
20:42:04,32,91,74.2,
20:42:34,24,91,19.8,
20:43:04,24,91,71.1,
