ts,gpu%,gpu_mem,cpu%,ram_mb
02:55:07,24,88,8.8,
02:55:37,9,285,9.6,
02:56:08,9,285,16.4,
02:56:38,38,285,6.9,
02:57:08,38,285,20.2,
02:57:38,9,285,17.1,
