ts,gpu%,gpu_mem,cpu%,ram_mb
23:52:11,3,88,6.1,
23:52:41,34,325,7.5,
23:53:12,35,325,7.2,
23:53:42,36,325,7.2,
23:54:12,16,325,6.3,
23:54:42,32,325,7.5,
23:55:13,34,325,6.7,
23:55:43,33,325,8.6,
23:56:13,27,325,9.1,
23:56:43,29,325,7.7,
23:57:13,31,325,6.2,
23:57:44,35,325,6.1,
23:58:14,29,325,7.6,
23:58:44,36,325,7.5,
23:59:14,30,325,7.6,
23:59:45,30,325,6.2,
00:00:15,29,325,6.7,
00:00:45,36,325,5.9,
