ts,gpu%,gpu_mem,cpu%,ram_mb
20:46:21,3,88,8.8,
20:46:51,28,325,7.0,
20:47:21,35,325,6.1,
20:47:51,18,325,5.8,
20:48:22,15,325,5.3,
20:48:52,15,325,5.6,
20:49:22,15,325,5.3,
20:49:52,15,325,5.7,
20:50:23,35,325,7.8,
20:50:53,36,325,7.5,
20:51:23,33,325,7.2,
20:51:53,34,325,7.4,
20:52:24,35,325,7.0,
20:52:54,34,325,6.7,
20:53:24,38,325,6.9,
20:53:54,35,325,7.7,
20:54:25,30,325,10.5,
