ts,gpu%,gpu_mem,cpu%,ram_mb
22:16:25,30,88,6.7,
22:16:56,31,285,13.2,
22:17:26,28,285,14.9,
22:17:56,11,285,14.7,
22:18:26,8,285,18.3,
22:18:57,34,285,5.3,
