ts,gpu%,gpu_mem,cpu%,ram_mb
02:58:01,3,88,5.6,
02:58:31,35,325,6.6,
02:59:01,35,325,8.3,
02:59:31,33,325,7.4,
03:00:02,34,325,6.3,
03:00:32,37,325,6.3,
03:01:02,36,325,8.0,
03:01:32,15,325,5.2,
03:02:03,35,325,6.7,
03:02:33,15,325,5.8,
03:03:03,35,325,6.1,
03:03:33,35,325,6.8,
03:04:03,37,325,7.9,
03:04:34,35,325,7.1,
03:05:04,30,325,7.6,
03:05:34,28,325,8.0,
03:06:04,14,325,5.8,
