ts,gpu%,gpu_mem,cpu%,ram_mb
01:16:07,3,88,6.2,
01:16:37,23,91,5.3,
01:17:07,16,91,70.9,
01:17:37,22,91,70.8,
01:18:08,60,91,37.9,
01:18:38,22,91,71.1,
01:19:08,36,91,71.7,
01:19:38,11,91,71.7,
01:20:09,22,91,71.4,
01:20:39,11,91,17.0,
01:21:09,29,91,70.9,
