ts,gpu%,gpu_mem,cpu%,ram_mb
22:19:14,3,88,5.7,
22:19:44,34,325,7.6,
22:20:14,15,325,6.1,
22:20:44,35,325,7.5,
22:21:14,35,325,6.9,
22:21:45,36,325,10.5,
22:22:15,34,325,6.5,
22:22:45,24,325,5.3,
22:23:15,35,325,5.8,
22:23:46,18,325,5.2,
22:24:16,12,325,6.2,
22:24:46,12,325,5.3,
22:25:16,16,325,5.3,
22:25:47,15,325,5.6,
22:26:17,34,325,6.3,
22:26:47,34,325,7.3,
22:27:17,34,325,7.9,
