ts,gpu%,gpu_mem,cpu%,ram_mb
23:43:45,3,88,5.3,
23:44:16,24,91,6.1,
23:44:46,57,91,71.1,
23:45:16,22,91,71.1,
23:45:46,19,91,71.3,
23:46:17,24,91,19.1,
23:46:47,45,91,71.0,
23:47:17,33,91,71.4,
23:47:47,22,91,71.6,
23:48:18,11,91,71.9,
23:48:48,23,91,16.1,
