#{"t_start": 1785194095.136857, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-93.039988,80,0.837012
-281.072115,117,0.935304
-121.015901,113,1.018688
-10.214232,92,1.079525
-349.896442,87,1.133306
-215.408388,109,1.207976
-272.111245,63,1.261092
-59.509015,161,1.373357
-337.708938,101,1.446888
-356.410577,106,1.52001
-304.980971,121,1.603733
-293.081751,124,3.016263
-130.267024,431,18.906412
-232.857801,442,35.492888
-67.707045,1000,76.662132
-13.859645,1000,117.023356
-10.371116,1000,157.504784
-49.59009,1000,195.25078
-50.317721,1000,235.385864
-27.51292,1000,275.006405
3.161686,1000,313.805341
-11.227753,1000,352.875831
30.573646,1000,389.679147
10.889712,1000,429.212175
-10.870993,1000,469.945632
-5.2753,1000,509.234782
0.045276,1000,550.317838
-7.453159,1000,587.48725
-38.415765,1000,628.396587
17.880988,1000,668.968252
-5.112107,1000,709.463479
-1.25446,1000,750.257339
-17.202263,1000,787.317111
14.100278,1000,828.020381
11.198195,1000,868.784853
-16.004397,1000,909.872531
4.386117,1000,950.830822
-10.058362,1000,987.490927
-24.343726,1000,1028.020736
-10.457438,1000,1068.959324
38.229207,1000,1109.477167
3.701421,1000,1150.265542
5.51932,1000,1187.677346
-13.421873,1000,1228.733803
26.241658,1000,1269.40536
15.961936,1000,1308.690331
-9.761158,1000,1348.929842
24.807144,1000,1386.265669
-24.344797,1000,1427.167736
-23.142243,1000,1468.015238
60.164217,1000,1508.55247
-1.540806,1000,1548.717716
16.169321,1000,1586.414062
41.065214,1000,1627.462684
28.073581,1000,1668.515976
-17.687299,1000,1708.474283
-2.120753,1000,1749.588471
48.806127,1000,1785.773331
9.162099,1000,1826.856853
37.34955,1000,1867.844361
-7.819498,1000,1908.006843
54.158234,1000,1948.66374
37.818679,1000,1985.321704
2.98552,1000,2026.2904
8.856098,1000,2067.230537
-21.593891,1000,2107.986522
-2.228282,1000,2149.186407
34.689798,1000,2186.55998
22.454467,1000,2227.538878
8.815272,1000,2268.584142
36.132811,1000,2308.65513
35.188057,1000,2349.365294
-19.171608,1000,2385.338975
52.288316,1000,2426.54522
