#{"t_start": 1785159733.7693045, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-169.85803,94,1.643734
-373.134598,86,1.792664
-70.968197,70,1.913203
-210.228923,173,2.201615
-332.844786,185,2.493085
-176.821219,115,2.683469
-86.310374,162,2.966218
-435.970412,134,3.192839
-215.603279,153,5.436338
-289.837611,156,5.72237
-86.040534,76,5.857813
-37.949685,91,6.017941
-191.516594,70,6.141965
-200.088698,114,6.335611
-143.763524,82,6.483476
-60.524024,102,6.657532
-55.967334,133,6.884974
-110.727199,73,9.031793
-99.785861,128,9.255942
-183.438132,131,9.487765
-213.985005,124,9.698081
-146.619301,135,9.931836
-359.616705,110,10.122724
-197.962489,114,10.317317
-92.795077,89,10.475062
-195.375686,127,10.707367
-168.006569,104,12.61369
-271.289728,127,12.836519
-19.625454,86,12.980796
-59.806142,78,13.119455
-87.506682,134,13.352946
-86.07914,198,13.680697
-41.104032,149,13.939428
-13.615793,193,14.277333
-39.105923,84,16.373982
-109.218092,88,16.530389
-207.779064,176,16.829066
-421.974659,196,17.179244
-74.653575,106,17.361075
-136.533028,87,17.505684
-145.710625,179,17.816524
-83.945122,140,19.69479
-76.152704,89,19.85133
-14.054098,109,20.040767
-66.677375,149,20.297581
-35.801184,201,20.652489
-34.936985,150,20.913425
-211.944554,125,21.131987
-49.636081,116,21.337403
-12.020355,146,23.598048
-119.277829,69,23.718326
0.422511,113,23.916363
-79.454259,132,24.142148
-135.962026,164,24.428905
-71.310778,142,24.676423
-45.413467,95,24.838428
-53.177202,132,25.077021
-21.422197,134,27.184498
-78.129007,154,27.445715
-46.353226,85,27.584481
-72.132304,86,27.738737
-52.244744,88,27.888648
-82.915505,217,28.256695
-55.519023,77,28.383536
-28.8777,130,28.608822
-36.043638,167,31.133996
3.944886,106,31.314539
-115.353256,157,31.603924
-0.625152,77,31.732803
-95.794184,120,31.941748
-23.129184,115,32.140802
-26.414658,78,32.279344
-24.99352,121,32.492542
-6.017291,139,32.734028
6.117937,179,34.885567
-95.88176,151,35.152089
-21.613772,160,35.438197
1.186322,157,35.709575
-85.989211,147,35.964338
-70.367237,110,36.166644
-21.266189,139,36.405303
-12.794653,130,38.631763
-39.740157,1000,42.014807
-15.428375,112,42.213647
-7.080715,134,42.447425
-16.162571,150,42.711513
-6.801339,169,43.01066
-33.653321,130,43.230415
-12.184459,94,43.388325
-12.53326,97,43.55455
19.961042,173,46.188728
3.939975,122,46.403548
31.730465,122,46.608288
36.390923,191,46.929826
38.083655,196,47.263723
17.324692,123,47.471807
-7.824024,154,47.743739
21.074418,1000,51.329589
-8.109777,1000,55.809435
-118.186727,283,58.146055
-5.643977,163,58.42544
23.719794,111,58.620362
-246.879904,993,62.967677
32.410263,1000,66.601213
-126.717148,465,67.412664
27.252195,123,67.619537
64.271198,1000,71.97082
-21.726676,1000,75.556295
37.795692,186,78.392904
39.819957,1000,82.020005
93.232839,1000,86.401412
52.964818,137,86.646336
29.673333,1000,90.139851
90.681691,1000,94.47834
54.389437,1000,98.049801
145.502043,1000,102.244469
76.737604,1000,105.684497
62.680429,1000,110.102443
57.486757,1000,113.493604
172.085365,1000,117.965331
144.577022,1000,119.681564
117.826682,1000,123.027172
124.7992,1000,127.276842
144.077337,1000,130.638432
108.31935,1000,135.163727
142.113612,1000,138.758108
155.324738,1000,143.200288
146.248483,1000,146.558601
172.663288,1000,151.032534
115.162797,1000,154.623399
96.470587,1000,158.877095
156.235948,1000,162.483804
136.633993,1000,166.892451
147.540456,1000,170.484509
171.065449,1000,174.950634
123.0284,1000,178.521476
161.453378,1000,182.992493
153.871698,1000,186.602234
36.737381,245,187.03664
131.739617,1000,191.574309
170.881525,1000,194.92626
155.102729,1000,199.413904
150.137056,1000,202.979386
112.098724,1000,207.291874
117.897137,1000,210.67229
111.442283,1000,214.997649
165.633349,1000,218.348391
137.279779,1000,222.65879
142.438824,1000,226.131772
140.477985,1000,230.563412
125.014682,1000,233.909111
148.15049,1000,238.230808
153.545226,1000,241.831238
149.751543,1000,246.24505
169.6784,1000,249.82389
