#{"t_start": 1785288525.3797266, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-383.449142,120,1.543391
-241.143389,99,1.619932
-143.101377,89,1.694222
-332.453714,124,1.785304
-99.320442,83,1.852631
-271.060254,107,1.930748
-44.276624,76,1.989096
-392.805039,97,2.0573
-323.107977,120,2.140282
-53.294927,79,2.191073
-130.436005,77,2.24409
-176.000652,110,2.325895
-289.427327,199,7.590029
-43.86691,360,21.01286
-226.85751,465,37.424503
-209.118885,349,52.142673
169.281584,711,79.914922
233.396145,597,104.776617
-55.529424,1000,142.444711
207.221613,347,156.849676
14.159872,146,162.178575
271.154919,304,173.254209
-104.915924,72,176.015723
204.258498,258,185.513807
-221.285414,389,201.27566
4.093995,247,210.411702
233.602434,280,220.783283
213.788759,390,235.320911
234.670758,466,254.63732
215.449698,307,265.812567
192.370354,588,287.362445
256.477647,483,305.085978
255.851241,268,314.402611
239.360438,338,325.937016
255.638616,316,338.882977
224.866439,327,351.157117
255.871387,293,361.778953
258.270276,341,373.868817
301.38813,290,386.309802
150.247666,684,412.471281
232.144817,210,420.534923
211.122137,697,448.455012
207.986713,239,457.024477
256.234499,507,475.912193
197.055111,486,495.645775
298.596956,406,511.127933
232.088155,342,523.803678
283.142291,236,534.235068
0.868263,151,539.82309
-12.106602,294,550.762483
267.259952,296,562.1777
276.617178,468,581.03964
291.96595,322,592.860835
-156.018414,497,610.271205
265.032118,218,618.455523
261.339245,332,631.721698
237.649425,338,644.131615
258.209712,276,654.26655
288.67439,291,664.912877
263.219508,232,674.387824
234.119341,254,683.24011
289.422977,251,692.564754
271.989797,330,704.751117
292.478648,318,716.357517
208.777239,415,732.765534
263.22002,196,739.514734
262.137001,266,749.549001
239.458421,200,756.935385
261.784442,193,765.244662
294.18696,322,776.75479
220.60607,232,784.722276
276.372566,316,796.363391
274.817234,341,809.630821
245.141834,194,817.66257
235.698144,285,828.46102
254.817724,180,835.103887
276.908283,250,844.208794
302.305061,258,853.763801
-112.976243,362,867.957345
271.945514,191,875.108965
268.460631,178,881.949255
278.413811,211,889.730104
310.234932,228,898.19784
263.691764,333,911.563916
211.431402,224,919.96188
266.519812,603,942.954202
279.077655,230,950.923471
213.982352,254,960.832337
265.914378,185,967.520372
275.488141,203,974.972865
266.864113,228,983.479697
275.485814,238,992.256734
246.326976,227,1001.551459
285.794302,262,1011.514124
270.591968,215,1019.456342
230.760192,389,1033.875243
231.8708,180,1040.62662
278.216247,191,1048.600471
261.704548,200,1055.638403
262.286557,247,1064.291887
249.156442,174,1070.586161
14.734087,184,1077.210204
293.938455,362,1090.439942
234.309772,240,1099.935342
268.250616,313,1111.538006
257.44002,172,1117.875557
248.361746,201,1125.37055
263.190736,189,1132.397868
295.489434,223,1141.581792
258.251794,235,1150.830537
263.772285,192,1158.467322
274.086884,196,1165.709252
301.91241,209,1173.422475
252.005793,181,1180.130047
286.496052,243,1189.543545
288.781896,205,1196.768984
276.268992,207,1204.238736
290.059828,263,1213.610762
283.424175,246,1222.174087
263.984487,238,1230.734682
253.285836,270,1241.084835
303.773759,224,1249.411771
268.033182,180,1256.080597
290.092357,208,1263.825923
272.771726,188,1270.854953
247.143516,195,1278.162061
276.935683,190,1286.344735
221.828822,226,1294.566071
289.532102,152,1299.964927
278.802627,185,1306.715999
268.381686,238,1315.584991
258.611358,191,1322.678964
229.910152,224,1331.740674
278.902518,253,1341.225687
283.440341,246,1350.26654
235.192537,164,1356.329143
277.527173,211,1364.18291
271.107536,205,1371.597117
286.751589,213,1380.170271
304.054701,204,1387.676411
291.003109,210,1395.540794
281.618587,178,1402.158564
283.692721,246,1411.218747
272.3854,219,1419.25414
257.858312,236,1429.018337
272.192756,234,1437.692558
283.704244,234,1446.324171
252.672838,229,1454.886698
