#{"t_start": 1784562555.992476, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-343.564479,152,1.478374
-292.827882,76,1.609606
-305.977594,77,1.749104
-315.905939,176,2.04661
-407.911408,146,2.282406
-264.573612,108,2.469486
-441.07985,114,2.668446
-157.358615,78,2.797152
-512.454771,88,2.95023
-177.567298,110,3.730548
-63.228085,137,3.958912
-297.72497,162,4.23027
-422.492172,122,4.436889
-99.195287,122,4.657583
-355.421254,94,4.828287
-201.628603,109,5.018734
-208.960674,144,5.268589
-313.311781,154,6.266179
-60.231828,128,6.48773
-130.380272,74,6.61247
-103.061329,85,6.765601
-211.57206,120,6.968226
-362.015364,167,7.264546
-317.926077,128,7.495525
-156.640981,107,7.688102
-368.543174,110,8.311737
-106.654954,99,8.489594
-124.875335,148,8.753264
-25.485138,124,8.98185
-178.475032,124,9.205819
-74.583083,83,9.348991
-100.77133,238,9.759737
-157.69202,86,9.916142
-155.002273,81,10.054364
-234.591049,142,10.992024
-128.95006,109,11.173183
-66.799095,113,11.3728
-67.13131,103,11.547772
-91.422039,170,11.827801
-310.000559,108,12.021979
-115.655737,105,12.203048
-213.122505,272,13.162431
-61.720403,104,13.343325
-36.978766,114,13.532756
-81.077187,104,13.712873
-180.851431,102,13.884333
-95.557423,109,14.067794
-64.815312,72,14.194375
-42.633282,81,14.343261
-86.482662,93,14.508521
-48.241894,72,14.637944
-53.034911,172,15.685879
3.98981,180,16.003569
-105.125506,91,16.160555
-86.958779,103,16.325011
-9.192295,163,16.603534
-35.047618,115,16.810203
-11.942578,112,17.003377
-36.200714,143,17.255902
-24.557278,101,17.885671
-72.923534,152,18.144978
-76.192829,102,18.322398
-104.460261,102,18.495337
-54.071016,109,18.686323
-48.401835,90,18.850706
-84.811313,145,19.102977
-49.451884,118,19.307673
-6.639785,85,19.45797
-57.449867,89,20.383012
-2.293262,121,20.598368
-14.491543,156,20.862766
-49.677257,86,21.02273
-19.134667,147,21.286672
5.181759,113,21.474599
-38.767262,122,21.678818
-80.350248,112,21.872984
-14.360372,112,22.05307
-39.830005,159,22.730658
-34.403123,82,22.86687
-71.50194,103,23.04445
-27.261752,158,23.303473
-59.850658,106,23.46874
7.754406,124,23.678578
-22.046032,147,23.931866
-14.64322,192,25.058025
33.467477,109,25.246978
-9.578003,113,25.442951
13.682619,143,25.695807
-6.979015,144,25.935746
-19.785675,154,26.191073
-6.133731,113,26.396458
6.159629,123,26.604198
-56.81829,112,27.224986
47.33989,165,27.509156
-19.69324,132,27.737702
-16.02482,178,28.049506
-26.14729,164,28.348864
-119.736433,365,29.003819
-8.530679,93,30.179412
-33.266688,146,30.436609
-25.692428,140,30.673786
-60.971846,147,30.923947
-43.183956,149,31.178736
-9.905564,164,31.467094
-7.666201,150,31.726347
-26.203832,153,32.411039
-25.645559,156,32.687518
47.911063,1000,35.436637
-6.721247,116,35.641549
70.427986,1000,37.833547
21.139249,146,38.081847
34.458512,120,38.299823
10.370296,142,38.565255
15.686809,150,38.839144
-197.48343,289,40.513874
-13.77752,173,40.815087
90.024037,1000,43.042259
31.397047,145,43.284568
96.164111,1000,46.31931
112.889515,1000,48.511478
44.006517,146,48.771611
33.717025,174,49.072613
30.472057,132,49.312977
107.054795,1000,52.221546
-16.07508,128,52.443786
115.416604,1000,54.620278
56.141011,1000,57.663577
52.350734,1000,59.890212
111.146698,1000,63.254276
-34.116709,265,64.157823
157.663935,1000,67.991601
133.886856,1000,70.199885
108.176708,1000,73.597431
159.493461,1000,75.32117
119.565883,1000,77.506924
61.217404,1000,80.783001
121.890016,1000,82.998335
150.278955,1000,86.377245
124.644242,1000,88.61137
152.253256,1000,92.205591
132.727237,1000,94.422383
105.343444,1000,97.897441
127.053317,1000,100.097659
130.621739,1000,103.482664
119.206623,1000,105.703114
130.06055,1000,109.02071
136.303907,1000,111.197972
153.803408,1000,114.816734
124.796463,1000,117.024485
158.678735,1000,120.234735
188.620397,1000,122.421131
148.398263,1000,125.641953
133.91143,1000,127.841689
173.470631,1000,131.251712
163.101764,1000,133.460748
109.001411,1000,136.663689
128.234894,1000,138.829828
158.19383,1000,142.03948
137.02826,1000,144.201721
107.674798,1000,147.406603
167.670822,1000,149.578285
159.42377,1000,152.744772
152.543023,1000,154.886611
176.572985,1000,158.076248
110.897294,1000,160.25516
174.588146,1000,163.650735
125.413085,1000,165.8711
132.977349,1000,169.020761
162.933466,1000,171.222606
