#{"t_start": 1785196543.717705, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-272.506137,124,0.976388
-91.172413,98,1.070405
-104.587299,124,1.192157
-98.627812,164,1.369028
-263.600715,106,1.485894
-126.598879,148,1.627325
-408.448532,138,1.742533
-407.406937,84,1.819353
-196.764745,67,1.886736
-77.831666,74,1.96012
-138.953264,131,3.112463
-120.94371,178,19.253183
-129.629301,627,76.221817
-43.961588,1000,167.478508
-6.155711,1000,260.142055
-31.218109,1000,354.677329
210.683134,443,395.018705
-32.269127,1000,489.29469
-21.972712,1000,583.61158
56.411982,1000,674.218132
183.689468,449,718.133735
-1.270298,1000,808.640717
4.351773,1000,902.539741
-11.07198,1000,996.984296
-19.179872,1000,1090.135632
-56.64648,1000,1183.954867
206.750294,619,1239.1707
4.434795,1000,1333.566509
-18.431485,1000,1427.446785
-41.698651,1000,1521.256156
-0.517072,1000,1612.371814
245.227857,328,1645.042826
280.003908,325,1674.637637
246.724419,284,1700.473555
246.913759,260,1724.158602
256.981479,296,1753.320357
214.706815,363,1786.197062
265.970868,443,1826.069014
242.472839,292,1852.189547
255.423202,306,1881.395573
238.791366,301,1908.340972
296.457627,272,1932.79157
242.719306,283,1958.500331
231.770913,509,2006.163506
261.352123,238,2027.832995
269.189921,227,2048.217636
283.275428,299,2075.348384
267.905137,359,2108.954534
253.080057,251,2131.801104
267.234741,245,2154.10569
280.639673,323,2183.506149
247.407076,342,2216.947323
268.856313,227,2237.340386
249.171124,260,2260.990953
263.906597,285,2286.819554
235.37537,205,2305.501959
298.786004,271,2331.197472
237.665471,210,2350.328724
237.583864,239,2371.698578
286.432187,285,2397.658241
265.002703,465,2440.936324
289.055941,237,2462.327825
249.593828,219,2482.262043
268.818857,195,2500.009024
294.602409,302,2527.531357
243.633043,219,2547.388625
297.190279,220,2567.898513
287.731331,245,2589.685782
269.952532,308,2617.7721
265.501263,231,2638.790115
240.135918,207,2657.628025
281.192368,217,2678.115471
261.038576,208,2697.065718
253.117342,186,2714.001973
269.64691,407,2751.104776
282.359513,179,2767.420496
303.509417,251,2791.010749
294.997242,258,2814.08462
283.50545,243,2836.222856
269.921506,230,2857.11369
285.569971,307,2884.706805
284.032927,186,2902.127127
280.767395,245,2924.182199
266.30003,174,2940.000492
263.085061,236,2961.409154
270.274809,278,2986.721892
274.179106,231,3008.625712
280.27607,230,3029.486603
260.020661,207,3048.346494
284.999257,250,3071.066082
275.344359,250,3093.306589
287.430034,208,3111.81071
293.182426,211,3131.579911
278.203372,247,3154.053284
277.396305,344,3185.163581
269.98415,182,3201.739507
295.950547,206,3220.463999
293.177029,205,3239.991304
278.280127,231,3260.987166
278.647271,206,3279.731104
261.945422,218,3299.622211
279.84754,299,3326.865678
232.548683,383,3362.596041
278.261964,207,3381.433967
242.747918,218,3401.279511
262.167456,273,3426.146424
260.941192,206,3444.921297
258.893077,261,3469.547675
262.924336,235,3490.953395
272.730355,247,3513.449057
244.518777,237,3535.072099
231.481263,196,3552.88148
265.057562,188,3569.949534
247.44379,350,3602.542559
276.100721,214,3622.022579
277.548086,306,3649.906158
247.297696,190,3667.239476
247.383088,207,3685.947472
246.473471,230,3707.597983
253.203937,192,3725.064807
266.429445,191,3742.178317
297.232328,227,3762.561759
245.950085,710,3827.828698
309.970992,245,3850.15364
309.799524,223,3870.455592
294.770612,216,3890.111479
269.868152,196,3907.985796
291.576495,247,3931.278772
279.537342,346,3962.773757
306.971773,265,3986.910138
258.503735,244,4009.09502
288.289629,248,4031.096943
267.672643,230,4052.797395
290.786336,207,4071.619115
256.125618,175,4087.396602
266.629788,206,4106.138967
273.841586,232,4127.268457
284.522738,203,4145.482793
295.325937,224,4166.421023
250.194145,185,4183.277071
296.368054,213,4202.651099
304.673083,271,4226.889605
265.408584,216,4246.549092
252.372245,257,4270.672325
275.469966,217,4290.248829
268.958289,208,4309.199375
281.61422,186,4326.11458
263.066474,179,4342.397902
264.883898,224,4362.796614
295.678936,248,4386.114731
247.985055,164,4400.888371
274.697923,162,4415.447404
262.761055,225,4435.908743
257.069806,173,4451.362243
268.753202,191,4468.367446
292.151823,200,4486.578756
242.399685,178,4503.524019
300.407534,232,4524.68877
267.974078,175,4540.235763
282.039465,228,4560.227196
264.715291,198,4577.649647
280.729504,162,4592.369289
306.888961,226,4613.62255
284.569349,254,4636.71935
311.543181,197,4654.644294
299.088258,199,4672.72766
289.277643,263,4696.688468
312.708602,265,4721.373665
244.435229,187,4738.420912
294.326923,220,4758.451097
285.229892,215,4778.00863
236.556483,190,4795.279058
280.547115,230,4816.20285
260.109528,223,4837.505014
267.676678,175,4853.443568
259.402706,199,4871.560501
263.812705,166,4886.514691
291.860558,238,4907.609954
301.312223,237,4928.7707
280.924228,337,4959.528199
299.44577,205,4977.881699
255.898465,181,4994.328004
246.60396,224,5014.68661
254.174231,163,5029.519733
262.580444,218,5049.329899
249.248092,202,5068.71668
298.674074,230,5089.257214
275.134859,195,5107.013425
295.106199,218,5126.788733
244.605275,185,5143.347169
270.858296,155,5157.273198
284.963321,193,5175.188804
278.340191,228,5195.665112
277.176508,205,5214.315456
291.779438,194,5231.991582
284.063894,211,5251.199806
313.172118,217,5270.95557
249.414797,209,5290.427651
304.808687,198,5307.917986
271.282784,205,5326.151141
277.952238,203,5344.628097
324.075222,239,5366.396566
295.113696,216,5386.048092
262.841046,227,5407.489559
240.261608,187,5424.506634
242.422274,799,5497.163169
302.292774,212,5517.246504
258.333151,226,5537.821295
291.38367,240,5559.695601
251.434109,189,5576.896683
269.9907,165,5591.82897
266.615875,186,5608.756487
