#{"t_start": 1785164785.4004264, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-383.585888,90,0.680483
-325.051425,104,0.756398
-70.990326,95,0.82542
-58.518446,141,0.934973
-132.652186,97,1.025128
-306.779755,79,1.095692
-357.016567,100,1.189814
-119.763725,142,1.293474
-236.246885,117,1.371154
-411.469719,92,1.437794
-369.142983,90,1.502235
-91.989688,72,1.549284
-359.480423,103,4.409034
-163.381936,112,8.60231
-468.788542,260,18.35332
-261.107566,92,21.778737
-203.947692,95,25.354362
-141.969871,353,38.41852
-246.068002,94,41.929962
-97.944581,276,52.938291
145.864287,505,71.615256
-145.965876,194,78.799033
-69.747561,240,87.541219
-23.595724,135,92.150857
-76.442144,247,101.668842
-164.995372,241,110.658139
-162.624834,292,121.521685
-141.861646,79,124.488557
-213.719412,999,163.126585
-35.793016,480,181.021665
-7.638146,227,189.524164
-17.471283,231,198.812532
22.233026,266,208.450005
83.39227,1000,247.123344
167.166112,537,267.173702
172.45454,655,293.554971
-99.454043,572,314.820001
-49.482052,1000,354.822847
11.087467,1000,395.854425
-6.702247,1000,436.731572
-8.65908,1000,474.282859
-30.186913,1000,513.851033
-61.901632,1000,553.684599
-83.397807,1000,594.112077
-71.149494,1000,634.367162
-207.435531,923,665.916059
-148.874081,587,690.750211
-64.555164,1000,730.75686
-63.55068,1000,768.204929
-97.665079,1000,808.705245
-72.670052,1000,849.439201
-33.04456,1000,889.767779
-2.121791,1000,930.654012
-8.561402,1000,968.096972
-28.522586,1000,1008.782784
-11.556846,1000,1049.502285
-55.831598,1000,1090.240218
15.351436,1000,1131.143683
-12.315767,1000,1168.177583
-30.100153,1000,1209.15729
-9.005992,1000,1249.98535
-41.207368,1000,1290.131133
-29.52792,1000,1328.665707
10.375134,1000,1365.203954
-11.039205,1000,1405.914874
-22.389971,1000,1446.14759
-4.775879,1000,1486.222638
83.777682,988,1525.631731
14.078735,1000,1560.758878
-27.113593,1000,1601.703386
94.157912,959,1640.140851
-11.949405,1000,1680.128395
8.233175,1000,1717.191015
60.996779,1000,1757.750211
-29.281427,1000,1798.311839
44.284876,1000,1839.139677
89.477803,943,1877.000994
-28.63393,1000,1914.185319
-36.269365,1000,1953.936709
6.264388,1000,1994.489451
34.529552,1000,2035.29828
12.095091,1000,2075.796414
-43.66311,1000,2113.166875
38.675067,1000,2153.890487
70.178522,1000,2194.182454
-32.671992,1000,2234.518687
5.111899,1000,2275.038166
-25.403823,1000,2312.468594
-45.345861,1000,2353.262629
-12.427167,1000,2393.16704
