#{"t_start": 1785209311.4818947, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-216.797659,88,0.876485
-315.281264,92,0.962851
-44.274657,65,1.012212
-360.212284,108,1.091112
-307.159473,93,1.154397
-111.95922,97,1.219399
-152.774951,85,1.273931
-239.100779,155,1.376386
-260.573054,104,1.443449
-216.408152,108,1.51406
-310.289072,95,1.586388
-323.045541,95,1.651134
-105.760176,106,16.434039
-219.325304,106,54.412741
-424.368706,165,113.48768
-42.04262,124,157.847229
-382.147044,626,381.849967
-136.614311,560,583.68922
-177.579006,256,675.363538
-167.849729,173,737.374316
-66.495337,1000,1098.236063
-108.642313,342,1220.687736
-55.634369,1000,1581.431308
-24.775748,1000,1942.014823
-273.399667,430,2096.045877
-95.881785,1000,2456.73969
-39.431836,1000,2818.824073
-18.415429,1000,3180.802128
-19.177601,1000,3539.048229
27.355838,1000,3900.434488
-4.204612,1000,4262.237392
15.095338,1000,4624.239879
-7.742797,1000,4985.721405
-4.168037,1000,5343.898856
-34.180943,1000,5705.833641
8.247044,1000,6067.674372
-23.734143,1000,6429.390087
-41.547675,1000,6790.766011
-39.140543,1000,7148.753026
13.053202,1000,7510.444253
16.875142,1000,7871.959144
16.155162,1000,8233.785973
29.17493,1000,8595.67528
13.05528,1000,8953.87471
20.7824,1000,9316.251428
11.453514,1000,9677.748555
15.857375,1000,10039.533679
4.28707,1000,10401.439258
33.981428,1000,10759.75741
-24.444794,1000,11121.292813
-7.688483,1000,11482.692705
10.428395,1000,11844.086573
-25.63784,1000,12205.570065
