#{"t_start": 1785162490.7495878, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-93.039988,80,1.442905
-281.072115,117,1.525741
-121.015901,113,1.61499
-10.214232,92,1.68619
-349.896442,87,1.743138
-215.408388,109,1.819
-272.111245,63,1.862821
-59.509015,161,1.974847
-337.708938,101,2.045379
-356.410577,106,2.125508
-304.980971,121,2.212952
-283.214754,123,3.579114
-5.098698,203,10.585496
-227.581683,807,39.839242
21.442518,315,52.438622
-275.255318,317,64.017738
-95.428314,165,70.037883
-37.963946,145,75.204304
-194.810668,858,106.925523
-126.625824,1000,144.765638
-12.98101,137,149.508201
-16.584775,1000,186.119413
-83.640432,1000,225.144258
-308.445133,803,257.262254
-169.692066,661,281.354757
-83.449535,1000,318.234587
-3.302957,1000,357.870409
-60.552728,1000,393.929179
-60.383375,1000,433.805086
81.194742,1000,470.313984
-5.691186,1000,509.281621
-43.157021,1000,548.057688
-65.322988,1000,587.261913
207.332525,650,610.989204
233.129291,457,628.420911
-147.920706,132,633.033136
-26.351388,1000,668.223432
-68.130098,1000,704.359396
-173.437554,777,734.384965
-10.364833,134,739.298292
-50.058331,1000,777.929307
-53.260823,110,781.914062
189.955265,631,805.966596
233.313344,478,822.887363
14.402368,115,827.134254
16.161749,120,831.519202
270.565351,452,847.121396
191.111174,356,861.393018
-11.161559,137,866.398828
261.182123,300,877.38843
213.550743,298,888.259569
182.504035,396,904.172533
247.960915,440,920.366472
-105.010329,503,938.798342
-83.642424,133,944.893096
242.975761,374,958.245469
250.638175,404,972.988169
221.169512,397,987.592968
222.199204,276,999.31608
278.731031,378,1013.229722
222.100005,311,1024.494652
-58.736752,1000,1062.285357
239.120362,364,1075.457804
237.322321,286,1087.974816
7.332715,276,1097.9266
239.322932,277,1107.493729
225.709634,360,1120.034657
292.708066,320,1133.401579
-187.019855,65,1135.818275
261.643984,273,1145.784064
276.415359,265,1155.601496
-331.275023,878,1189.419923
218.272442,282,1199.938826
245.24674,331,1212.096491
278.977983,254,1221.34653
251.019399,271,1233.340671
255.299589,363,1246.439502
23.932713,327,1258.336222
-21.14172,1000,1295.037698
255.009666,331,1306.736192
264.355133,232,1315.024582
282.669378,248,1325.174271
230.306098,265,1334.777813
287.710899,242,1343.416424
278.487278,343,1355.753661
282.798458,295,1367.694177
287.951944,312,1378.904159
266.095681,320,1390.587756
257.692549,258,1400.002821
266.185439,342,1413.773367
269.744129,227,1422.090313
239.156771,248,1431.238607
206.601543,640,1454.304555
240.183412,439,1471.313702
274.917605,234,1479.873857
245.897454,341,1492.415545
-72.646665,89,1495.647125
283.361366,250,1506.090332
301.211484,308,1517.117766
291.90283,284,1526.916579
279.477315,261,1536.42697
277.262939,296,1547.231359
221.52414,240,1556.934449
284.813114,277,1566.681992
244.261577,309,1577.64713
234.088393,300,1588.526391
235.595341,254,1598.711763
250.622893,245,1607.205193
297.977628,346,1619.918845
272.540138,222,1628.05061
270.532751,230,1636.479479
269.36367,281,1647.629521
285.69188,340,1660.130827
291.519645,306,1671.341769
60.390687,1000,1708.636623
240.842975,323,1720.493936
260.883865,249,1729.654309
244.278658,576,1751.596737
272.524841,252,1760.792772
284.498739,244,1769.646422
284.927932,266,1778.751867
271.900954,243,1787.938844
257.666992,221,1796.011881
282.952593,261,1805.30255
286.883666,211,1812.945659
239.678756,233,1821.509898
240.645362,221,1831.071134
274.7862,206,1838.625093
18.982021,151,1844.155577
275.16723,232,1852.609478
284.320964,212,1860.364031
274.006761,218,1868.287452
280.643609,217,1877.092274
280.236867,218,1885.077292
265.864267,337,1897.334037
245.226294,226,1905.646862
279.83919,354,1918.567137
295.363383,260,1928.902282
280.549577,318,1940.334946
287.553487,259,1949.238969
240.400856,238,1957.519158
247.213261,370,1971.579112
243.881136,229,1979.836172
270.829175,615,2002.299087
273.32129,299,2013.856351
267.664547,180,2020.4059
250.894752,190,2027.335443
246.624554,220,2035.3998
278.910264,354,2048.343207
255.14453,203,2055.748903
257.774316,465,2073.786255
250.707546,247,2082.834498
266.268849,296,2093.709279
274.470394,229,2102.112349
272.522779,204,2110.587786
274.990352,201,2118.029397
-7.633981,128,2122.731905
285.014221,350,2135.4744
269.017041,230,2143.893068
273.785182,216,2152.661794
219.274231,248,2161.653664
259.195449,185,2168.432223
257.297352,209,2176.154184
15.606429,1000,2213.740237
224.53452,249,2222.82419
268.252738,233,2231.489787
258.138958,293,2242.230664
251.52562,217,2251.288773
258.237516,281,2261.575855
264.380141,290,2272.219491
-39.740698,94,2275.675912
263.275079,206,2282.797758
