#{"t_start": 1783924125.377352, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-267.889041,135,1.719991
-244.190945,127,1.849605
-140.076113,144,2.216893
-385.299591,87,2.29332
-252.293478,131,2.391205
-106.45765,154,2.506469
-337.208229,92,2.584426
-199.718675,150,4.118826
-165.512993,161,4.275792
-42.143053,85,4.345305
-349.999718,107,4.424399
-133.84858,106,4.50557
-217.961108,124,4.579178
-439.361419,88,4.628909
-343.787534,193,4.764101
-241.823845,98,4.812596
