#{"t_start": 1785158644.8888924, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-73.916913,79,0.93112
-372.93786,231,1.293931
-247.536959,75,1.418252
-55.495226,100,1.572093
-297.733776,92,1.705042
-295.565615,92,1.84186
-272.332815,101,2.016191
-113.871624,69,2.137232
-387.470898,973,5.531867
-365.471431,137,5.768404
-341.289637,132,8.263727
-79.193937,120,8.471241
-163.215907,101,8.640091
-282.4319,88,8.803002
-133.359762,145,9.05805
-42.955518,91,9.215858
-73.272441,99,9.397683
-302.75425,190,9.73813
-104.967053,94,9.90205
-107.246392,100,11.737851
-219.578125,160,12.014192
3.945956,102,12.193643
-113.259548,86,12.346573
-265.259962,161,12.616367
-423.893109,131,12.840504
-233.222432,128,13.060328
-153.509914,87,13.212685
-210.4497,103,13.394117
-23.794238,78,15.645626
-98.633896,103,15.828259
-89.962541,100,16.010871
-88.744533,117,16.218314
-16.81479,86,16.36818
-106.441346,94,16.525686
-220.712995,122,16.735956
-26.90734,88,16.896856
-119.561804,72,17.022362
-153.620679,148,17.286629
-115.935648,130,19.339191
-141.789141,129,19.556278
-302.662505,107,19.742386
-124.880207,98,19.920367
-236.628692,164,20.22278
-176.578122,146,20.474612
-73.724712,116,20.682141
-119.677545,108,20.871377
-65.466589,98,22.921068
-45.804108,100,23.095676
-71.5126,96,23.257159
-45.313465,150,23.508322
-211.03252,161,23.80073
-46.114293,157,24.059398
-254.144318,124,24.278339
-68.410428,79,24.410122
-75.770941,74,24.539461
-76.500523,120,26.403073
-157.893052,116,26.602253
-94.740567,79,26.745496
-74.063928,127,26.976754
-15.166137,155,27.250273
-139.295524,144,27.507262
-55.731718,127,27.747152
-19.201718,105,27.939261
-64.38922,81,28.077732
-76.109835,137,30.314895
-68.178997,110,30.511807
-39.728538,74,30.642153
-72.597209,91,30.802378
-37.964306,159,31.077422
-29.342223,72,31.214321
-88.810273,84,31.366937
-101.796115,127,31.602607
-83.117727,89,31.759972
-51.615571,122,33.661534
-54.943986,116,33.884179
6.656549,112,34.081552
-27.194521,79,34.216964
-63.168241,129,34.444158
-40.239998,112,34.640284
-68.784682,115,34.848948
-43.810857,86,35.007184
-54.198403,94,35.169686
-88.828013,123,35.391285
-2.34772,130,37.610927
-52.664335,131,37.8526
-137.995048,133,38.098437
-127.476192,96,38.270839
9.813305,111,38.467586
-35.018181,111,38.668038
27.838893,107,38.855874
-87.642732,86,39.0211
-40.123621,149,39.295521
-49.261704,153,41.383771
-4.309392,141,41.630969
-52.160913,119,41.829258
-148.950057,101,42.014192
-28.247345,131,42.240514
-19.051206,169,42.5398
-68.561821,147,42.810257
-40.106577,119,45.003374
-21.429764,156,45.288393
-55.336429,99,45.464027
-11.23198,160,45.742989
-23.688551,93,45.907038
-13.754901,165,46.194133
-22.86303,153,46.458004
36.853431,100,46.639978
24.66716,90,48.575326
29.980857,115,48.775001
-17.554418,130,49.008421
-40.859747,147,49.258808
-6.595045,127,49.473831
59.517977,108,49.667832
10.122395,86,49.819201
-38.561729,197,50.173099
-94.454855,105,52.735152
-19.016013,1000,56.153981
42.305196,104,56.331924
8.730813,84,56.481607
-202.209001,263,56.948265
-40.988454,1000,61.200305
-259.265196,436,61.986662
10.705246,146,62.246252
-28.621501,160,64.363455
28.776826,169,64.64855
5.482209,1000,68.943213
22.102201,108,69.126217
4.086793,1000,72.647823
11.687769,194,72.994237
3.687563,1000,77.074042
-5.570545,168,77.37166
38.79826,140,77.628252
-10.184908,138,77.874326
-5.459372,175,79.924162
-141.606499,257,80.375946
-7.118987,134,80.600392
43.297054,1000,84.914239
19.44481,145,85.179913
-185.427507,919,88.642337
21.528798,155,88.920868
11.488163,1000,93.314004
6.067776,130,93.539374
25.75549,163,93.833354
78.701183,1000,97.266976
-138.314835,386,100.655113
57.654734,1000,104.175266
40.723475,1000,108.545959
41.539122,241,108.969151
56.683769,245,109.394777
-41.73173,178,109.711055
94.490566,1000,113.306967
77.409891,1000,118.044208
110.938274,1000,121.48223
-8.621518,203,124.813841
111.832629,1000,128.279019
92.06241,1000,130.066186
60.401061,1000,135.572546
102.583892,1000,139.030133
69.993016,1000,144.371217
94.346368,1000,147.893183
-25.758389,313,151.920615
52.219815,1000,155.584347
137.87176,1000,161.342184
139.798112,1000,165.02471
69.537583,1000,170.913849
23.341343,1000,174.364533
118.39281,1000,179.60019
117.462269,1000,183.04805
132.433102,1000,188.371685
48.555268,1000,190.144276
117.743102,1000,193.700004
-32.3315,278,198.153427
160.081214,1000,201.813988
111.794707,1000,208.3201
70.578775,1000,211.947087
123.89218,1000,218.195004
133.248884,1000,221.766023
73.066092,1000,227.692198
125.461667,1000,231.370598
-99.176675,381,232.039722
136.537163,1000,237.454994
136.860629,1000,241.029153
107.059856,1000,246.338906
134.49551,1000,249.79858
164.260598,1000,255.637168
107.543642,1000,259.211157
132.362601,1000,264.848005
131.056278,1000,268.427876
