#{"t_start": 1784546460.2458165, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-159.658537,75,1.077438
-353.146248,91,1.088421
-343.971117,91,1.099702
-343.048081,103,1.11242
-152.057957,105,1.125865
-300.82749,95,1.137229
-306.87106,128,1.15279
-157.260229,116,1.166401
-184.446637,127,1.182513
-326.701706,109,1.196074
-55.640558,78,1.205495
-180.502018,96,1.217003
-357.170551,108,1.230508
-86.918958,111,1.243907
-119.919892,89,1.254659
-115.096192,79,1.264033
-77.82406,88,1.275557
-134.959202,96,1.287038
-212.432796,88,1.29762
-280.081175,105,1.31043
-64.802335,67,1.319582
-165.713188,68,1.328179
-289.97855,88,1.338851
-317.077485,106,1.35142
-137.924623,114,1.365563
-6.557377,101,1.378375
-65.170357,131,1.393783
-278.938258,97,1.40602
-141.724732,160,1.425751
-311.901408,92,1.436777
-184.570865,107,1.44991
-19.180845,91,1.461181
-374.884025,127,1.47719
-134.019914,132,1.492942
-86.754623,113,1.506875
-228.032581,105,1.519756
-60.094733,84,1.530934
-169.347234,117,1.544861
-288.833218,109,1.557856
-147.310475,120,1.571866
-328.83501,98,1.584749
-171.522179,108,1.597533
-269.705527,95,1.608764
-54.287596,77,1.618386
-216.45163,122,1.633842
-290.477094,98,1.645545
-402.967341,110,1.658425
-26.593004,82,1.668177
-441.204715,136,1.685293
-264.090304,96,1.696927
-348.347028,86,1.707125
-333.061153,105,1.720373
-51.574804,95,1.732379
-261.109565,113,1.745801
-86.230985,86,1.75693
-216.208022,97,1.768792
-96.263275,71,1.777732
-129.518786,76,1.78718
-350.646873,113,1.801148
-47.327002,170,1.821345
-24.614971,95,1.833544
-128.342586,123,1.848144
-115.189706,115,1.862062
-64.497221,78,1.871454
-72.292116,68,1.880002
-209.991909,109,1.893173
-85.59447,117,1.907667
-299.814562,92,1.919133
-391.860749,148,1.937543
-277.981811,86,1.94808
-372.264279,86,1.958525
-146.106091,158,1.977191
-430.390667,112,1.991337
-282.482156,147,2.009699
60.334377,1000,2.139004
-289.430034,112,2.152596
-345.981265,152,2.171409
-164.58652,139,2.187712
-131.567317,109,2.201165
-110.825615,100,2.213605
-276.048066,114,2.227564
-81.43664,121,2.242497
-177.766266,106,2.255058
-331.948809,112,2.268069
-263.896529,100,2.280329
-418.810281,66,2.288755
-141.046978,90,2.300265
-195.926268,100,3.407206
-175.542797,129,4.034981
-3.856749,161,4.812818
-298.585396,142,5.504961
-102.356451,169,6.31489
-210.873291,135,6.966144
-214.6016,193,7.909851
12.731391,1000,12.526489
43.610706,1000,17.117259
-8.352963,1000,21.844834
-198.568285,360,23.537899
-103.048462,569,26.30188
-142.090729,833,30.362844
168.965174,581,32.876593
138.333784,1000,37.081275
225.436398,457,38.983264
-55.009747,1000,43.48442
-16.052265,1000,47.695349
219.724924,429,51.293025
248.148168,388,53.176381
-238.419425,285,54.565568
233.911532,399,56.518932
-405.914673,260,57.791289
286.598428,227,58.903741
-15.422479,149,59.631904
-203.806509,347,61.203419
-86.371234,187,61.982311
218.935057,388,63.606323
42.305113,163,64.29168
187.597935,353,65.774729
242.758002,286,66.969831
147.695003,477,69.10093
-20.027553,246,70.298666
-34.651996,122,70.901504
-29.076471,183,71.788449
15.357871,143,72.492758
-2.595283,1000,77.395172
275.301229,178,78.262841
272.213542,355,79.992171
-48.063482,1000,84.861007
8.637323,146,85.586183
189.835123,368,87.384881
28.296403,122,87.978416
-29.731765,145,88.683909
-44.002498,135,89.333877
-310.806374,165,90.13807
38.300937,144,90.848274
257.555302,296,92.284239
261.851711,161,93.070974
-20.023515,97,93.546942
243.696415,301,95.023779
207.868809,471,97.330087
186.661839,438,100.753368
6.071374,115,101.316318
239.544069,473,103.619256
137.748734,756,106.890558
274.783584,417,108.645998
-343.827764,553,110.993273
-192.452792,132,111.547014
177.547792,551,114.010197
194.457716,485,116.189434
10.158259,127,116.805412
235.749296,212,117.834341
188.074512,717,121.346255
183.927477,333,122.96108
259.896121,295,124.242858
-36.04636,117,124.743565
227.213231,514,126.983443
127.476907,889,131.168406
-77.009816,99,131.584553
149.766591,719,134.881883
219.469508,289,136.088673
197.640243,283,137.281037
-187.655676,481,139.307405
194.661477,255,140.38278
212.970091,438,142.251019
-8.337552,110,142.706435
-168.71497,287,144.896492
272.839586,691,147.826794
10.538712,198,148.700181
-193.765627,196,149.536104
-37.326163,74,149.848489
19.50906,128,150.391426
-42.958244,135,150.996468
213.824826,230,152.073882
3.677193,129,152.614959
211.01148,323,153.970006
-141.558392,469,156.065567
-45.408769,204,156.927688
-28.821782,92,157.317901
169.057459,671,160.142244
191.278642,454,162.130392
-36.263644,180,162.922148
-40.193727,164,163.619709
26.807017,135,164.208442
215.111402,339,165.869638
44.893432,265,167.181664
-147.756073,309,168.689518
251.566075,456,170.702205
233.735251,506,172.838627
267.616393,184,173.6181
27.016676,282,174.805886
-185.935819,358,176.312029
-263.600927,677,179.148109
251.845679,369,180.705336
157.846008,839,184.253886
244.678132,446,186.382319
276.802794,286,187.781591
198.274066,465,192.402488
292.830712,188,193.33904
96.033854,804,196.967093
2.020385,1000,201.545208
235.036796,365,203.093148
178.153171,906,207.380601
173.182063,627,210.022849
16.510167,94,210.416056
57.518726,217,211.327224
36.878539,96,211.73213
292.543205,531,213.965143
-27.473542,94,214.362433
1.028251,181,215.131917
-172.208186,108,215.627641
242.017521,164,216.32152
-36.917882,85,216.701567
-33.054996,102,217.19611
21.045277,86,217.62845
9.727233,91,218.084981
-86.122184,149,218.744986
-41.217568,98,219.158512
-12.954485,114,219.644292
-132.438137,236,220.64385
-23.697741,174,221.368892
-66.993321,112,221.846544
-70.88892,77,222.178451
306.502216,264,223.388653
-106.302086,59,223.638488
-240.289983,155,224.289746
-61.453687,87,224.658166
-100.170214,82,225.008465
-28.673191,81,225.347725
-96.253251,61,225.623679
-188.268532,116,226.19651
-61.382088,110,226.735207
-43.312045,95,227.155713
-110.826929,97,227.567514
-34.169389,101,227.99298
-167.254094,178,228.765574
271.267658,260,229.859027
235.20322,241,230.897645
192.011706,474,232.891869
-170.653906,789,237.452899
231.197599,269,238.760685
188.146456,616,241.788802
270.201414,243,242.952505
283.040555,258,244.043369
268.227579,495,246.124151
252.019075,248,247.185798
221.850547,258,248.268213
-269.040354,163,248.959508
264.37858,263,250.068017
271.963556,275,251.227178
208.373444,306,252.516409
-57.881764,120,253.021075
262.342094,265,254.140999
254.462143,262,255.240086
254.048377,240,256.258917
298.409657,193,257.085226
-14.221023,89,257.45958
299.584456,175,258.19863
271.09558,290,259.427787
292.830849,212,260.328861
16.40515,148,260.956709
53.016649,146,261.56886
266.722946,263,262.688784
13.662755,128,263.226969
261.332559,251,264.277438
287.793318,227,265.237305
294.441903,209,266.124674
270.97954,289,267.407395
301.999657,243,268.444103
283.237088,266,269.568037
259.408236,214,270.529261
246.332877,300,271.804429
265.402768,223,272.74832
-82.85679,110,273.215362
300.78126,227,274.167238
264.555647,244,275.223773
278.304243,249,276.269906
239.391221,469,278.240278
272.409105,194,279.085039
-21.535194,109,279.541362
276.571801,246,281.327058
241.855688,265,282.496363
291.116648,190,283.427496
277.155136,253,284.664885
0.641944,117,285.240107
280.585392,233,286.399096
-183.498028,173,287.252388
281.787124,253,288.493332
252.632845,245,289.686941
258.484962,353,291.404747
204.802514,491,293.813076
265.117696,299,295.270324
53.532795,122,295.859918
241.334775,189,296.781732
252.926344,225,297.89081
-2.264401,128,298.517339
253.796144,268,299.834888
215.192384,587,302.729852
265.048815,227,303.844204
275.740512,236,304.976787
15.637316,197,305.944493
241.340273,256,307.19997
236.069261,250,308.418595
287.626864,276,309.773111
262.979317,332,311.423198
230.462924,201,312.420832
-6.718884,1000,317.262692
265.156376,234,318.264837
110.152848,864,321.927327
255.91661,306,323.404934
208.072993,445,325.588585
174.50563,465,327.869627
235.202212,272,330.038086
242.906584,294,331.500594
257.936234,221,332.568747
186.968268,465,334.527577
-27.525525,134,335.086716
264.213664,258,336.174964
238.636709,169,336.913455
-9.409248,1000,341.205842
237.404952,208,342.090194
281.981583,179,342.916835
285.968727,229,344.041474
223.076565,501,346.496806
237.563612,417,348.497345
268.254601,236,349.501822
249.803591,250,350.567198
263.588638,293,351.80558
261.907433,205,352.665769
266.554613,206,353.530652
38.744933,161,354.232826
266.164401,581,356.996214
-1.337403,245,358.205216
236.227912,269,359.517098
214.436152,373,361.336948
285.230229,676,364.633977
-26.480814,1000,369.533662
264.640288,273,370.860789
10.720829,265,372.160163
256.765782,152,372.902121
252.595387,332,374.518112
238.786051,393,377.163728
20.037255,113,377.634935
37.75384,193,378.449837
246.110018,346,379.899046
240.178504,271,381.040596
301.453873,248,382.13441
-51.024763,222,383.234065
263.341436,198,384.200702
251.19902,292,385.635998
264.904035,330,387.243431
225.021076,214,388.198472
282.922952,172,388.932758
264.552579,221,389.903735
248.24118,174,390.631942
272.421625,315,391.957361
243.723744,387,393.618929
249.569763,389,395.253711
255.987822,150,395.883207
227.164671,284,397.068223
267.691332,216,397.976474
262.419803,197,398.809885
60.261154,185,399.592745
238.271043,276,400.757476
33.268501,100,401.179711
282.279277,282,402.365032
225.631956,366,404.007625
49.511069,82,404.347079
254.797172,140,404.931952
241.906247,232,405.901021
75.625558,88,406.269019
242.066195,292,407.550052
-32.946142,270,408.751513
225.112793,309,410.090466
285.193957,166,410.897616
254.574432,297,412.298134
240.970331,340,413.785077
252.833852,498,415.881928
269.35421,246,416.916747
-21.351157,273,418.06774
-47.323445,128,418.605781
253.370421,160,419.279675
188.097915,353,422.619089
250.168338,475,424.621278
262.530701,233,425.602132
169.337277,511,427.763366
275.318484,346,429.220287
265.732264,365,430.746223
295.270038,227,431.705262
258.472334,327,433.13216
243.654557,167,433.840111
-17.555231,92,434.229408
276.56266,369,435.780983
-220.295481,133,436.334391
244.935492,482,438.378084
254.839306,240,439.381501
247.956573,526,441.595578
247.297965,261,442.696287
255.067447,245,443.72767
251.59935,240,444.739658
281.635113,240,445.755146
285.427728,563,448.151348
-159.710504,125,448.682125
308.411805,203,449.530768
21.474491,136,450.103237
300.97082,186,450.887783
301.643605,217,451.81484
291.100985,253,453.010473
278.041939,215,453.925504
266.441795,218,454.845118
299.315623,210,455.734428
241.131029,214,456.638952
266.689721,177,457.384198
278.608852,239,458.398287
281.756468,205,459.259747
274.345067,264,460.367994
263.322754,264,461.526098
269.244264,203,462.447719
183.023236,577,466.023287
275.026857,220,467.111428
253.685654,220,468.196056
261.002564,344,469.834197
262.796026,226,470.784751
282.166305,286,472.014017
263.824308,221,472.945235
296.743048,209,473.860431
270.546559,223,474.792682
282.85044,271,475.92116
244.70562,206,476.793091
247.292894,318,478.150804
280.015189,194,478.97158
269.184919,235,479.962223
217.642447,383,481.582278
244.383797,230,482.549093
239.071856,229,483.521693
276.597246,204,484.387725
260.195089,205,485.251796
46.97152,158,485.917585
285.512574,216,486.826665
284.06669,272,487.984212
236.20199,188,488.771972
254.99131,600,491.47085
273.328922,285,492.665874
256.997757,206,493.536568
235.827666,196,494.355659
227.022695,292,495.587268
274.999317,237,496.585392
267.802102,272,497.729237
225.635326,192,498.582426
262.034219,352,500.242507
271.126091,323,501.827399
298.006547,194,502.786104
244.059493,326,504.383843
276.06903,171,505.2268
268.444939,182,506.115855
248.681933,238,507.271989
203.585853,309,508.796067
276.501508,259,510.804447
248.239794,339,512.338531
240.335844,367,514.131557
232.031231,236,515.284962
273.802307,239,516.300796
251.296727,302,517.612015
-185.258032,100,518.031994
242.751514,243,519.071897
292.82586,238,520.076479
3.421593,189,520.87522
246.656345,224,521.819049
244.804876,171,522.538512
257.693368,239,523.547152
253.70971,337,524.968947
248.796874,171,525.696687
270.309702,535,527.957274
263.133678,566,530.356225
276.246705,168,531.173076
25.952705,153,531.921752
267.599162,237,533.07487
232.788412,234,534.221025
262.123008,178,535.090999
284.430408,272,536.424382
240.5672,230,537.55331
238.244119,334,539.202144
242.04654,317,540.778351
278.590355,226,541.89362
268.055848,211,542.942068
288.531974,151,543.688177
250.653423,216,544.765815
234.673826,371,546.592813
271.035331,292,548.022096
-76.751526,106,548.537374
257.399174,286,549.940651
256.405426,188,550.864502
242.107187,448,553.066381
276.941886,266,554.377351
249.979956,227,555.485706
273.227411,248,556.708641
237.355536,310,558.984164
-58.280849,179,559.856287
265.385817,256,561.109304
256.284958,204,562.110046
32.650651,161,562.902466
261.240251,259,564.087355
239.200838,241,565.114126
259.610744,194,565.931539
261.190823,266,567.052826
276.166407,231,568.039131
256.231743,195,568.865296
266.550503,249,569.918666
285.733167,224,570.864261
283.235515,239,571.881376
252.757533,196,572.713972
263.612079,312,574.040931
256.487088,150,574.679139
268.435365,365,576.212236
260.07439,192,577.022167
-59.284657,159,577.705459
-136.451093,331,579.107235
283.708003,280,580.286199
-176.355386,144,580.894527
-179.151909,135,581.471689
233.050381,245,582.5148
5.763085,130,583.060008
242.278221,195,583.886616
249.330728,206,584.764565
293.305328,197,585.595441
233.944144,252,586.664129
272.243311,238,587.67148
265.590801,205,588.542774
-64.300076,179,589.311386
245.580873,172,590.037446
299.999234,193,590.848987
299.601862,216,591.765043
-78.722665,141,592.359916
272.826671,178,593.11456
252.571862,210,593.993166
271.919892,242,595.016819
306.986125,192,595.822928
265.996298,214,596.722971
-40.576984,115,597.201347
294.576293,187,598.011107
299.766478,200,598.85587
197.207103,380,600.456008
226.694028,309,602.59417
271.314133,222,603.534616
253.456652,183,604.319642
292.99312,200,605.190978
292.268467,191,605.99701
305.40645,189,606.813604
250.87488,204,607.819536
264.765995,199,608.80859
252.741389,137,609.48282
259.818088,199,610.452564
-42.502321,111,611.004435
277.437742,234,612.156817
225.331785,553,614.866645
-219.246145,138,615.539979
267.558294,246,616.744103
294.458164,235,617.89984
264.642568,226,619.01543
260.291396,230,620.152801
257.643004,254,621.394605
236.211577,259,622.665653
-154.0289,144,623.371743
297.13778,216,624.439912
235.372939,234,625.595979
244.231737,239,626.761283
247.674314,234,627.905275
226.089755,254,629.14854
270.203679,219,630.23145
-94.427182,158,631.008956
276.099693,225,632.11389
-138.652764,157,632.879732
296.513427,217,633.941961
283.525178,187,634.862981
272.663718,246,636.076078
253.370257,351,637.813322
239.361153,241,639.000599
-178.018971,253,640.247936
248.8086,231,641.374208
292.531297,218,642.446392
256.137251,235,643.591367
-36.19372,187,644.502232
222.031891,236,645.656682
282.323277,251,646.884872
261.181026,196,647.845622
245.512406,252,649.078528
-111.321332,221,650.161927
271.39575,545,653.660819
248.650036,314,655.198554
316.462491,234,656.345417
261.9383,270,657.691193
266.381382,241,658.872672
297.265422,247,660.089773
271.153892,271,661.419371
269.700757,247,662.631789
265.626601,268,663.93765
301.036042,251,665.175258
262.571525,337,666.81756
311.075568,228,667.932355
249.453152,240,669.111212
278.966168,230,670.23876
234.236899,225,671.339956
308.857258,225,672.380029
309.476869,235,673.53427
264.240655,213,674.582328
284.229785,245,675.782351
242.629801,229,676.911447
233.545622,244,678.107884
255.14415,222,679.191583
267.179287,190,680.127245
279.973,274,681.462024
288.434062,171,682.294458
261.903233,289,683.710204
244.176381,277,685.100352
275.269058,204,686.112332
219.537771,185,686.988073
240.872526,523,689.274075
264.265529,311,690.583493
272.644294,350,692.067118
309.070642,246,693.113281
273.34489,186,693.904077
280.612075,187,694.694427
242.38371,193,695.510534
288.320359,255,696.600105
239.04782,338,698.021074
258.096264,226,700.024406
239.325351,367,701.837904
270.298587,239,703.018223
269.395142,231,704.151932
241.191541,278,705.532589
250.318124,195,706.495697
291.740589,265,707.813862
256.944539,219,708.901792
243.818158,396,710.85239
240.641962,271,712.179583
304.45647,229,713.251139
292.417623,205,714.11518
280.000569,250,715.176786
296.970628,285,716.378598
227.098735,371,717.942009
255.764468,279,719.123107
263.559835,260,720.21855
306.405859,207,721.089553
254.010942,219,722.022493
279.277708,226,723.060071
291.464521,244,724.104252
266.45425,251,725.179389
250.088887,207,726.056093
265.234967,205,726.925958
280.41143,191,727.738566
260.695634,322,729.102989
301.419882,190,729.910579
291.771872,320,731.263698
209.315886,274,732.479322
268.722269,228,733.604567
297.499701,206,734.530627
286.656887,218,735.450523
307.769783,261,736.560146
305.794132,207,737.439316
303.093275,221,738.3845
287.172696,238,739.401491
272.02286,215,740.314045
235.092334,216,741.246944
228.493059,251,742.30561
288.742401,299,743.571939
291.15006,225,745.516593
261.151337,221,746.602984
245.076031,235,747.760872
296.732905,229,748.880847
282.214131,194,749.828012
272.873841,198,750.818666
266.276364,180,751.706118
264.211303,230,752.845945
245.164014,237,754.022146
274.313864,265,755.319207
249.894356,235,756.481921
266.292197,178,757.356136
272.256471,210,758.385937
246.399804,198,759.351747
268.153467,217,760.413264
261.839134,229,761.539284
285.456613,217,762.601775
290.473095,240,763.778034
277.965501,272,765.111673
294.313421,214,766.154422
237.432666,384,768.034317
249.234624,197,768.994708
239.699562,254,770.230427
269.301146,202,771.224467
300.274664,224,772.32428
274.892446,260,773.592808
283.411521,290,775.001932
256.205367,187,775.919768
249.203244,222,776.864076
242.840793,200,777.741759
239.65607,214,778.749863
276.583446,173,779.59285
248.685856,213,780.636108
270.163941,196,781.528111
246.696726,191,782.341585
273.98625,198,783.179751
270.713384,229,784.141223
286.17334,260,785.245011
269.967215,253,786.31764
275.672037,193,787.134497
304.77706,225,788.082266
276.085925,263,789.195756
280.96267,209,790.072596
251.813409,222,791.01121
245.938132,209,791.930382
256.970595,169,793.377772
268.75374,212,794.27518
304.764596,249,795.322575
289.49061,182,796.080365
271.671688,184,796.85996
281.371779,239,797.949867
270.138068,189,798.878952
259.425445,228,799.899261
276.420976,167,800.691894
261.952131,217,801.642924
288.57207,269,802.784085
304.17891,198,803.699473
263.719902,194,804.561785
277.02834,263,805.681477
277.315424,162,806.404865
276.47635,199,807.251098
270.889311,207,808.134302
253.039069,468,810.284258
294.659183,222,811.372212
280.352705,215,812.427372
278.081377,182,813.333362
301.954543,186,814.251878
250.093941,177,815.117753
278.319923,183,816.02239
265.829234,252,817.276588
235.801471,218,818.347771
298.381458,197,819.310149
279.691697,184,820.215844
271.397323,184,821.120198
292.452702,198,822.092143
254.848193,209,823.129582
269.656406,229,824.262456
258.222708,350,826.000304
281.511906,175,826.869443
-0.147068,131,827.519216
244.851984,286,828.949278
310.925349,198,829.915765
239.128335,178,830.793011
272.079021,173,831.682214
248.775561,167,832.516075
291.422122,249,833.739882
-0.589255,147,834.453754
275.156348,198,835.413814
311.669846,198,836.384012
265.914585,195,837.33616
264.753249,246,838.554581
251.373699,210,839.590089
261.58994,227,841.457599
-5.954092,135,842.128887
262.987485,198,843.110166
15.376491,144,843.816335
245.518241,233,844.965943
307.507803,184,845.870451
49.078992,125,846.471306
297.207469,189,847.271008
249.787559,239,848.278976
288.75903,211,849.189306
314.286654,184,849.965921
-6.043172,137,850.539258
250.425869,198,851.373387
18.937486,139,851.961888
273.451612,517,854.14483
299.820093,219,855.058938
283.707664,207,855.929634
260.120281,247,856.986477
247.205435,183,857.791229
274.181702,210,858.682206
289.398496,179,859.438602
283.633296,166,860.163185
240.572139,195,861.008428
239.510924,174,861.783826
287.621562,229,862.899268
278.337207,220,863.978549
286.884163,224,864.955597
269.82452,208,865.845558
267.98597,190,866.653981
274.382583,207,867.536691
267.158635,267,868.665516
306.577323,248,869.833057
279.879775,176,870.578487
270.825385,222,871.508595
-3.380215,139,872.100933
33.39948,126,872.627493
272.44362,258,873.815291
292.702494,203,874.815492
262.611294,153,875.569721
289.335917,235,876.740439
288.141491,222,877.77622
292.635661,241,878.791126
7.339429,156,879.452501
239.83046,491,881.533817
16.500197,100,881.954179
241.721285,221,882.888358
261.530304,181,883.647904
257.380856,187,884.439385
258.567062,207,886.095947
254.201463,183,886.858601
240.183942,216,887.76738
268.00845,171,888.488479
256.762774,209,889.377066
256.489005,165,890.072916
273.094261,212,891.004359
290.862588,170,891.743164
258.335065,179,892.516126
283.042011,180,893.281708
279.702619,158,893.955094
245.338934,210,894.83405
258.105533,251,895.914532
254.010139,166,896.617215
291.368697,261,897.718611
263.154164,257,898.796763
260.449819,192,899.691688
247.90131,261,900.788049
278.961771,245,901.835658
241.857383,181,902.723142
276.967033,204,903.722867
282.667594,242,904.906157
222.834075,221,905.988209
294.236984,225,907.096424
246.861918,173,907.945929
256.837483,313,909.470331
249.950268,164,910.282925
281.271686,171,911.130756
247.825893,180,912.017871
265.618297,161,912.813476
310.635516,241,913.993759
241.48152,234,915.086048
301.309294,201,915.944702
281.332659,206,916.820289
284.720696,156,917.476113
288.776175,216,918.384547
313.196018,212,919.276506
30.347738,110,919.74517
293.795724,165,920.444992
292.091138,195,921.271524
251.138998,216,922.188075
224.216171,222,923.118302
298.358002,278,924.290813
260.984497,213,925.192255
244.572352,244,926.220098
272.897759,176,926.964219
288.570016,195,927.788827
252.365821,254,928.90767
283.277155,206,929.785408
276.144383,193,931.324811
272.322226,412,933.127234
262.521844,191,934.069454
281.949232,213,935.105174
254.673294,175,935.970136
241.427423,223,937.055509
263.299817,256,938.32453
295.248542,201,939.305322
232.650646,375,941.149038
249.75603,172,942.00386
299.421524,190,942.939466
271.897269,178,943.818234
233.61346,172,944.657801
271.242769,174,945.521483
283.438962,222,946.617187
277.379531,232,947.746748
272.19678,201,948.731993
278.979269,183,949.628945
280.230031,247,950.729544
224.992511,338,952.163075
275.284733,215,953.092482
301.17567,210,954.014274
-73.842568,251,955.255443
252.145644,154,956.009383
289.496499,255,957.271093
305.7248,203,958.252514
272.744293,165,959.06798
286.720544,241,960.259514
271.016611,211,961.310874
261.188316,216,962.387573
302.806222,193,963.335911
249.891137,240,964.522678
259.205545,190,965.450952
292.946971,249,966.67862
281.346736,229,967.810564
262.288252,153,968.545401
260.847445,203,969.541983
283.584358,207,970.554174
301.115818,244,971.747604
265.393165,168,972.573228
279.264,233,973.715379
289.132117,168,974.542015
294.789155,182,975.428737
291.678447,233,976.576768
258.133214,219,977.661328
294.136779,205,978.669238
279.193053,570,982.190786
257.4026,236,983.359914
301.756171,209,984.351005
284.737306,258,985.435662
299.751555,231,986.410382
278.495061,211,987.296818
255.525481,227,988.256821
277.230167,181,989.02185
239.205237,218,989.951277
280.852863,209,990.837344
281.9689,202,991.710127
263.419259,200,992.562386
243.928645,168,993.280964
260.750248,297,994.544929
273.894623,245,995.584502
237.999656,496,997.706151
218.019365,184,998.485648
206.973648,209,999.362828
267.368717,352,1000.86398
292.011671,202,1001.720843
299.108024,184,1002.502093
284.147331,211,1003.402868
273.305943,216,1004.322432
272.98669,157,1004.992904
283.811363,219,1006.006591
247.416206,227,1006.96594
305.504141,255,1008.058602
298.470463,202,1008.935937
288.467549,211,1009.836611
314.130754,255,1010.918891
238.77468,179,1011.674733
267.547812,201,1012.523257
282.356638,238,1013.516724
296.041495,196,1014.395211
267.325355,221,1015.488813
249.142719,218,1016.559861
311.795613,252,1017.794893
291.040906,215,1018.862447
254.19503,194,1019.741106
285.725163,176,1020.515654
251.042335,214,1021.42661
269.730383,168,1022.137767
261.798313,202,1023.109962
278.371164,224,1025.007142
229.996055,393,1026.948632
262.772569,216,1028.009285
256.780025,187,1028.927655
296.4434,196,1029.886548
283.320048,426,1031.916309
258.534118,204,1032.795185
252.919991,206,1033.672276
282.508949,164,1034.362545
232.40745,200,1035.212878
268.559857,205,1036.082381
280.179888,152,1036.729492
262.014519,709,1040.161991
243.53473,196,1041.123883
240.216847,204,1042.135137
283.704316,403,1044.140534
277.224441,231,1045.18257
273.332109,214,1046.228
248.973784,166,1047.045994
278.117792,205,1048.063203
281.781211,163,1048.87056
238.736553,254,1050.113758
270.557005,229,1051.260223
285.662378,201,1052.245235
318.90461,253,1053.500353
276.570834,193,1054.451169
-160.163194,69,1054.789023
296.0282,198,1055.757533
298.633642,234,1056.905943
264.934328,514,1059.436496
238.994957,157,1060.10813
250.709446,164,1060.801437
287.935266,163,1061.536186
297.137705,244,1062.720563
277.199246,215,1063.780682
277.823888,182,1064.672824
-76.509817,98,1065.152543
