#{"t_start": 1784557156.532321, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-63.80239,159,1.420904
-280.577519,106,1.516981
-157.186473,79,1.587669
-97.143394,93,1.656597
35.571846,1000,3.759978
-112.079465,233,5.331245
-175.453656,226,6.812896
-24.185864,210,8.239858
-53.469281,1000,18.380047
-55.957644,1000,27.542484
-228.108923,408,30.347772
-89.210552,1000,40.417344
-32.018521,1000,50.292969
-30.116104,1000,59.891435
-53.42714,1000,66.773882
-219.691574,287,70.212474
-211.393104,214,71.748477
18.674593,395,74.470555
-20.126556,90,75.101388
-71.9229,599,80.502435
-366.125105,572,84.467492
-28.780859,1000,93.977907
166.751598,768,99.264707
-20.955841,1000,108.666112
240.38556,670,114.442073
1.920969,114,115.232611
167.110766,381,117.820714
231.041987,372,120.371392
159.395021,581,125.346423
-10.93993,153,126.415821
-233.683882,317,128.604461
235.886519,308,131.514186
-105.165668,527,135.146745
197.778359,413,138.022913
217.488866,208,139.466259
215.735713,371,142.806012
227.765566,464,145.939483
120.010346,546,150.83532
32.651985,107,151.584472
215.3125,351,153.966323
-6.62431,98,154.652063
227.546732,262,156.409165
207.074304,398,160.525921
237.333277,248,162.19672
143.570004,789,167.602776
173.024279,356,171.948024
260.217365,229,173.56314
230.521435,429,176.527848
201.334382,320,178.758981
200.371581,343,182.175313
93.988542,778,187.635498
-195.484444,286,191.127569
169.667019,700,195.97385
266.713624,286,197.958545
135.617638,626,203.659591
240.701593,249,205.339828
279.926233,309,207.459632
252.043096,216,208.960133
235.485064,556,214.533209
208.199156,745,221.146659
225.733451,546,224.913564
262.070994,279,226.887937
-212.507987,189,228.178586
252.633734,201,231.186412
216.968041,316,233.305026
263.730261,243,234.989825
241.868694,418,237.859499
207.346248,368,241.657508
265.183153,319,243.867473
-258.301508,340,246.203217
234.513096,345,248.534414
191.995971,842,255.697001
252.681717,331,258.003259
211.839053,380,261.934096
248.804893,454,265.063599
176.607518,970,272.845828
268.385908,312,274.970368
-12.864374,77,275.506233
265.364526,328,277.787158
205.943181,540,283.077333
219.017247,488,286.475469
-9.203271,102,287.180557
243.158151,415,290.974871
239.965979,207,292.411437
238.175033,192,293.74858
250.760261,173,294.982687
224.815579,575,299.040735
203.675877,496,304.088941
241.559611,311,306.238845
258.938867,217,307.773108
261.837001,272,311.096887
252.688879,513,314.625787
295.746218,267,316.485102
211.007733,255,318.247951
233.45735,588,323.847364
207.812811,300,325.96153
196.415024,524,329.562676
234.340798,314,333.371475
207.126473,458,336.579007
245.782462,219,338.098108
252.773239,294,341.352105
-15.151371,193,342.747293
213.327706,306,344.854388
266.60197,288,346.859214
249.75614,225,348.429868
253.700585,306,351.401557
261.715753,243,353.144877
235.198815,262,354.959021
208.393296,322,357.238556
241.618388,289,359.257365
-17.390605,204,361.875518
234.086783,293,363.907542
209.214533,378,366.501632
259.803614,230,368.121009
-262.919847,403,372.2348
272.292109,210,373.679944
223.424822,357,376.139399
244.077428,601,381.669458
224.592478,199,383.043101
248.359712,240,384.687134
209.593813,195,386.062102
272.812036,274,387.921064
232.767107,357,391.870739
293.367707,249,393.598609
214.076062,453,396.821782
216.176123,398,399.627207
268.124491,237,402.531015
275.836695,305,404.634263
203.161274,411,407.513035
265.568904,243,409.209426
210.2887,352,412.527046
170.657307,383,415.184132
269.816144,211,416.669581
240.287823,332,418.930575
196.331079,221,421.406214
274.061987,325,423.594597
262.149964,282,425.535675
270.287762,285,427.536004
265.182531,282,430.607696
240.852175,265,432.394352
272.446292,239,434.073462
266.328766,238,435.736998
288.564645,218,437.243047
268.921505,268,440.13039
274.078329,229,441.727633
267.578033,324,443.893975
234.183574,221,445.435076
191.517547,379,448.134841
248.627939,308,451.586814
254.890077,213,453.043569
265.426093,227,454.592345
224.450072,314,456.725541
218.023705,399,460.405775
185.620654,236,462.088896
208.817387,291,464.156844
294.019603,307,466.316083
220.978429,217,468.738726
198.244806,375,471.333644
286.575814,293,473.367284
258.354687,246,475.037905
293.090963,358,478.490359
242.649459,269,480.355702
215.458252,297,482.418951
252.104328,277,484.310572
251.939083,236,485.941678
260.812002,232,488.463357
243.411023,240,490.139203
245.444172,260,491.94701
277.086293,298,494.041787
238.262041,244,495.708887
