#{"t_start": 1784548751.5470552, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-292.071645,169,1.648803
-84.514155,77,1.702826
-282.752392,94,1.776218
-205.504862,124,1.871985
-84.564752,74,1.929767
-276.50236,92,2.005668
-71.878467,73,2.058604
-400.520256,90,2.119359
-84.541994,79,2.17647
-248.15918,124,2.265854
-116.431457,100,2.341879
-166.454664,132,2.44361
-286.403275,122,6.767685
46.199364,1000,44.131087
174.887121,641,70.510965
-252.395881,352,83.509708
35.503191,102,87.312064
-13.307076,258,96.777573
-38.77625,153,102.836833
244.086029,189,109.927752
187.370313,653,134.491152
37.643193,92,137.928211
276.521587,298,149.664784
-62.133441,95,153.186475
236.11002,268,163.34691
-58.522045,100,167.101796
-69.777944,106,171.083217
249.647688,502,190.078337
204.906754,284,203.101233
267.427763,407,218.358404
218.982974,362,231.418726
263.180506,366,245.29099
274.398486,273,255.313926
194.045361,531,274.972642
-309.558594,976,312.280601
289.943141,265,322.233737
275.820484,314,333.89952
306.861061,276,345.296422
294.118522,209,353.469591
233.314457,239,362.571571
300.189891,219,370.784176
276.742823,451,388.415943
56.8299,1000,425.097098
267.224975,263,435.489282
-99.963444,87,438.772989
243.914143,202,446.334597
282.219467,246,455.511268
286.959763,274,465.377947
224.340323,346,478.467606
253.800062,207,487.289756
220.89801,257,497.030219
255.962764,217,505.008456
17.330511,126,509.733482
287.18221,212,517.775192
280.916321,200,524.94604
257.459504,199,533.649371
240.350991,189,540.506577
267.454804,333,553.150308
-277.437369,60,555.392641
268.220233,266,565.532704
-153.154302,51,567.259704
-158.308362,65,569.578342
90.581891,511,589.548818
269.47122,175,596.133512
259.503314,192,603.32894
274.888536,225,611.821806
253.73003,174,618.363587
283.871029,173,625.639284
256.274004,185,632.406574
268.017635,156,638.134873
312.402582,216,646.191025
303.419955,193,653.290108
266.43371,224,661.738512
252.22184,166,667.996134
266.291902,165,674.955726
254.415249,344,687.602706
281.840902,267,697.733642
266.593932,178,704.404036
297.507683,164,710.579338
252.535424,192,718.448627
279.630539,512,737.602772
288.214943,214,745.518461
297.234045,373,759.244659
266.042378,215,768.210513
257.870226,143,773.598094
268.585995,226,781.474417
271.089055,165,787.560274
274.317778,236,796.492007
245.353263,303,807.821908
252.794099,184,815.528293
279.518454,158,821.458291
270.459703,205,828.744249
209.067112,296,839.861223
-7.245115,118,844.319422
277.084171,217,852.337197
319.005169,212,861.114886
268.635074,172,867.631217
265.282038,150,873.251362
27.255679,143,878.627973
288.656826,153,884.369159
275.083762,177,890.942259
284.505738,367,904.266589
308.495275,189,911.926637
255.516432,163,918.039909
243.26765,214,926.094616
291.503404,129,931.004452
217.061461,439,947.553826
148.896042,777,977.690021
274.305181,176,984.2576
271.488374,148,989.843246
231.444899,178,996.393802
270.807414,185,1003.75713
273.933951,134,1008.363074
33.559171,112,1012.165252
244.734471,200,1019.207891
34.688828,1000,1056.738984
252.192987,147,1062.260795
303.434756,218,1070.437093
253.39216,162,1076.538582
288.147915,194,1083.910348
25.134562,248,1092.922087
281.500586,189,1101.098059
260.251084,181,1107.874772
266.630071,145,1113.312845
292.495473,175,1119.851723
310.598179,228,1128.446541
249.489195,150,1134.070073
281.511569,197,1141.432025
299.244425,217,1150.245272
247.780429,147,1155.840192
287.624546,196,1162.901119
284.456291,154,1168.662355
275.379499,242,1177.802264
283.482235,153,1183.591773
244.148424,194,1191.470045
306.495648,257,1200.873666
256.600977,217,1209.027132
310.212707,238,1217.569556
278.075329,290,1228.548497
274.870576,177,1235.249976
260.45434,198,1243.597035
298.776628,201,1251.091761
266.214183,163,1256.92187
312.009683,196,1264.264676
290.416752,309,1275.492684
300.105173,245,1285.37123
318.32926,226,1294.005237
283.905646,241,1303.000862
263.238322,292,1314.032767
268.954177,181,1320.879442
288.211684,204,1328.440339
225.570144,524,1348.051032
315.603172,192,1355.118128
251.008285,170,1361.621219
307.81468,300,1373.011181
241.845615,166,1379.895979
255.435962,142,1385.061122
271.560328,144,1390.306551
270.979467,143,1395.700478
299.897707,421,1411.472184
300.520075,155,1417.341389
-10.563451,101,1421.15377
275.24446,170,1428.37308
301.574557,250,1437.807024
-75.670266,126,1442.533604
6.875804,363,1456.06734
213.0387,341,1468.833155
284.407998,183,1476.473913
288.305386,174,1483.062123
24.650288,117,1487.473224
286.026013,184,1494.522311
270.902119,169,1500.894517
266.777689,173,1507.337463
285.886387,192,1514.537157
272.630601,208,1522.916966
261.334685,189,1529.963543
267.136692,174,1536.475393
312.232559,224,1544.781959
249.04133,153,1550.471667
290.120287,216,1558.621029
261.663089,158,1564.523128
237.349793,321,1577.832177
309.337094,225,1586.361357
278.114189,233,1595.15199
295.770245,178,1601.786512
291.156735,256,1611.418305
244.669916,235,1620.763137
289.010824,157,1626.711842
294.230474,237,1635.655076
194.668029,534,1655.837909
286.629583,177,1662.490729
248.609304,178,1669.790468
286.450728,180,1676.543338
277.955069,195,1683.860411
299.336233,195,1690.726582
294.014454,223,1698.639514
319.170479,213,1706.231767
286.584087,194,1713.977374
282.671971,191,1720.617701
261.86549,189,1727.260624
238.934415,215,1735.126448
261.299763,244,1744.241654
281.936843,172,1750.62108
297.042853,170,1757.563707
267.031438,187,1764.147871
288.531744,383,1778.674244
296.739005,197,1786.120981
316.040178,207,1793.902478
-77.24182,217,1802.207016
299.370039,204,1810.60854
245.639622,183,1817.560507
245.412803,193,1824.999026
262.740381,150,1830.664908
286.602921,173,1837.311279
274.227522,237,1846.069198
264.566598,142,1851.185283
312.428183,225,1860.318902
287.655514,191,1867.473853
284.042714,193,1874.846435
244.782789,204,1882.243804
277.453721,223,1890.635509
183.377434,822,1922.443752
307.138777,231,1931.182269
260.595182,165,1936.996874
291.771031,272,1947.834008
-74.663249,472,1965.470604
299.568884,165,1971.563019
302.08228,171,1977.978461
267.217894,164,1984.179427
233.20289,373,1998.846727
284.713232,189,2005.785124
299.787301,226,2013.94634
292.189111,244,2022.995825
264.782059,244,2031.690269
260.780798,169,2037.999227
270.976077,169,2045.034541
285.334926,199,2052.004722
301.159272,221,2060.320732
251.901784,181,2067.085398
247.948427,192,2074.255423
284.997308,199,2081.801734
46.428626,117,2086.180787
262.725208,177,2093.572677
270.489904,176,2100.210758
280.421839,180,2107.031153
268.471011,172,2113.590945
276.54701,171,2119.912299
266.352683,141,2125.192858
267.732189,140,2130.461633
249.025254,146,2136.555103
254.052806,389,2151.25273
256.522707,199,2158.68021
264.358992,180,2165.226087
269.468624,196,2172.747876
22.013452,165,2179.013439
310.461897,197,2186.858001
266.859478,202,2193.96528
292.46769,212,2201.619257
325.720218,228,2210.179616
312.330043,219,2218.342271
254.728931,156,2224.070297
279.721245,176,2231.019759
266.702491,184,2237.794838
261.263753,185,2245.338972
282.371576,190,2253.250356
310.658189,203,2261.111504
285.832847,165,2267.739061
240.777612,171,2274.258183
260.422069,207,2282.650904
247.646573,176,2289.357458
321.554524,221,2297.92614
-27.693034,293,2309.902498
298.813365,178,2317.317581
279.908465,189,2324.804639
