#{"t_start": 1785286199.7469633, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-93.039988,80,1.465028
-281.072115,117,1.562166
-121.015901,113,1.645525
-10.214232,92,1.715949
-349.896442,87,1.776341
-215.408388,109,1.853977
-272.111245,63,1.897667
-59.509015,161,2.010556
-337.708938,101,2.082372
-356.410577,106,2.147676
-304.980971,121,2.222476
-283.214754,123,3.632934
-5.098698,203,11.13373
-227.581683,807,41.084891
21.442518,315,53.62484
-275.255318,317,64.877352
-95.428314,165,70.514553
-37.963946,145,75.417728
-194.810668,858,107.016993
-126.625824,1000,144.621349
-12.98101,137,149.439243
-16.584775,1000,184.941153
-83.640432,1000,224.488909
-308.445133,803,256.371548
-169.692066,661,279.965878
-83.449535,1000,317.461491
-3.302957,1000,358.065537
-60.552728,1000,395.8099
-60.383375,1000,435.179878
81.194742,1000,472.649039
-5.691186,1000,514.390132
-43.157021,1000,557.277958
-65.322988,1000,599.110823
207.332525,650,621.120045
233.129291,457,638.650297
-147.920706,132,643.237858
-26.351388,1000,678.576498
-68.130098,1000,713.280947
-173.437554,777,742.534523
-10.364833,134,747.250254
-50.058331,1000,786.080854
-53.260823,110,790.218194
189.955265,631,815.028413
233.313344,478,832.870813
14.402368,115,837.199531
16.161749,120,841.71413
270.565351,452,858.757858
191.111174,356,873.220663
-11.161559,137,878.170007
261.182123,300,889.005313
213.550743,298,899.343531
182.504035,396,914.643573
247.960915,440,930.303082
-105.010329,503,948.533627
-83.642424,133,954.417201
242.975761,374,968.378917
250.638175,404,983.626935
221.169512,397,998.742264
222.199204,276,1010.503292
278.731031,378,1023.668947
222.100005,311,1034.850986
-58.736752,1000,1073.131764
239.120362,364,1087.01608
237.322321,286,1099.62262
7.332715,276,1109.846895
239.322932,277,1120.058659
225.709634,360,1132.436975
292.708066,320,1145.410625
-187.019855,65,1147.798351
261.643984,273,1158.005509
276.415359,265,1167.83627
-331.275023,878,1202.617969
218.272442,282,1213.255055
245.24674,331,1225.803768
278.977983,254,1235.468685
251.019399,271,1247.681323
255.299589,363,1261.553429
23.932713,327,1273.47371
-21.14172,1000,1311.606084
255.009666,331,1323.146983
264.355133,232,1331.550005
282.669378,248,1341.993811
230.306098,265,1351.91206
287.710899,242,1360.997891
278.487278,343,1373.944984
282.798458,295,1386.127144
287.951944,312,1397.728168
266.095681,320,1409.65861
257.692549,258,1419.063161
266.185439,342,1433.19463
269.744129,227,1441.635413
239.156771,248,1450.932107
206.601543,640,1474.378429
240.183412,439,1490.840441
274.917605,234,1498.960779
245.897454,341,1511.644551
-72.646665,89,1515.017311
283.361366,250,1525.82519
301.211484,308,1537.458239
291.90283,284,1548.04841
279.477315,261,1557.922641
277.262939,296,1569.016202
221.52414,240,1578.622955
284.813114,277,1588.465444
244.261577,309,1599.412111
234.088393,300,1610.024611
235.595341,254,1620.455961
250.622893,245,1629.643982
297.977628,346,1642.529557
272.540138,222,1650.787877
270.532751,230,1659.298597
269.36367,281,1670.743311
285.69188,340,1683.304119
291.519645,306,1694.751839
60.390687,1000,1733.26753
240.842975,323,1745.440261
260.883865,249,1754.778625
244.278658,576,1776.930737
272.524841,252,1785.631762
284.498739,244,1794.171695
284.927932,266,1803.388795
271.900954,243,1812.69437
257.666992,221,1820.286369
282.952593,261,1829.106127
286.883666,211,1836.32605
239.678756,233,1844.2844
240.645362,221,1853.602266
274.7862,206,1860.887368
18.982021,151,1866.120523
275.16723,232,1874.718434
284.320964,212,1882.450222
274.006761,218,1889.80078
280.643609,217,1898.076848
280.236867,218,1905.611691
265.864267,337,1917.322634
245.226294,226,1925.221852
279.83919,354,1937.685058
295.363383,260,1947.600401
280.549577,318,1958.862394
287.553487,259,1968.573604
240.400856,238,1977.524286
247.213261,370,1993.974176
243.881136,229,2002.680128
270.829175,615,2026.124994
273.32129,299,2038.270221
267.664547,180,2044.722778
250.894752,190,2051.916428
246.624554,220,2060.046751
278.910264,354,2073.187855
255.14453,203,2080.654795
257.774316,465,2098.793938
250.707546,247,2107.853411
266.268849,296,2118.814925
274.470394,229,2127.279605
272.522779,204,2135.7586
274.990352,201,2143.253262
-7.633981,128,2148.059931
285.014221,350,2160.9604
269.017041,230,2169.531323
273.785182,216,2178.276749
219.274231,248,2187.336608
259.195449,185,2194.058258
257.297352,209,2201.709049
15.606429,1000,2240.619488
224.53452,249,2249.21262
268.252738,233,2257.439651
258.138958,293,2267.713025
251.52562,217,2276.195372
258.237516,281,2286.082638
264.380141,290,2296.198587
-39.740698,94,2299.415961
263.275079,206,2306.844018
