#{"t_start": 1784573710.50489, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-362.466453,100,1.925272
-36.667507,100,2.101655
-238.204523,137,2.342319
-385.729822,165,2.618721
-208.611467,116,2.806426
-197.21306,82,2.946691
-539.484837,109,3.137784
-280.379929,84,3.280215
-410.477583,109,3.470961
-212.583203,170,4.350448
-373.181617,108,4.536605
-269.73335,172,4.832224
-162.788255,156,5.103963
-282.270974,81,5.243832
-244.390594,137,5.486095
-192.1996,111,5.67858
-298.730966,89,5.834573
-291.273663,94,6.703645
-347.261892,94,6.868073
-277.598475,84,7.020181
-354.227501,144,7.274748
-365.822338,141,7.515689
-171.773709,144,7.767242
-331.525157,86,7.92099
-183.06818,193,8.256629
-32.210969,73,8.864442
-111.97161,102,9.039672
-68.504399,74,9.167297
-278.042247,159,9.455002
-249.260559,139,9.705514
-90.503991,107,9.887219
-31.667877,158,10.165636
-40.335993,70,10.288057
-340.959377,117,10.499891
-522.34058,180,11.497612
-77.520464,77,11.637264
-94.669751,78,11.763051
-97.945827,133,11.994073
-205.285216,101,12.173384
-229.156779,131,12.385606
-77.870008,107,12.57206
-83.750811,105,12.7482
-166.404959,107,12.930847
-146.228668,107,13.599178
-71.691084,153,13.873222
-122.128864,147,14.131833
-74.775641,167,14.431134
-156.284021,134,14.654349
-135.270133,140,14.902312
-108.23576,94,15.06881
-81.983653,103,15.254568
-138.335813,150,16.182076
-74.531029,154,16.456153
-117.423025,143,16.710959
-80.990227,83,16.852445
-53.853763,77,16.990632
-98.297632,100,17.178956
-120.981491,166,17.471714
-85.077986,132,17.701591
-157.744089,143,18.438001
-80.600479,131,18.655605
-11.090797,85,18.80409
-55.338379,88,18.954907
-61.263048,129,19.17886
-83.627792,97,19.348183
-109.663759,113,19.539707
-30.693123,78,19.68103
-107.367148,95,19.839763
-75.11601,77,19.973991
-49.642073,132,20.925663
-71.349502,92,21.082582
-83.698358,162,21.354982
-65.811397,89,21.515319
-40.712015,84,21.66638
-87.878632,125,21.892441
-52.357418,118,22.106088
-80.531563,144,22.36586
-26.495745,96,22.537025
-37.959333,131,23.190467
-72.394487,112,23.373722
-117.477173,109,23.561815
-79.544138,114,23.753735
-6.770081,86,23.902818
-46.580574,118,24.117461
-79.201188,160,24.399528
-85.664504,95,24.567815
-56.327716,118,24.775487
-17.771717,125,25.756819
-40.09814,104,25.942409
-107.146495,126,26.154779
-29.524157,101,26.327782
-16.221255,116,26.532974
-33.956089,105,26.720233
-19.494437,118,26.92906
-188.328832,116,27.134699
-6.911421,110,27.33129
33.299116,87,27.941077
-20.149686,130,28.166049
-43.061023,137,28.386131
-8.822632,109,28.568568
-59.221713,144,28.821607
-31.970304,104,29.007047
73.373151,1000,31.595471
31.847775,1000,33.758879
-0.606416,122,33.981371
-32.126938,145,34.233823
-4.805508,133,34.474168
43.269599,103,35.602841
-3.673366,108,35.786355
-11.017439,108,35.968882
18.545244,101,36.153522
31.050652,113,36.349831
30.956275,89,36.502855
62.323555,1000,38.730833
71.640365,1000,41.631885
23.148293,127,41.853285
10.097635,119,42.057739
39.161982,139,42.304756
64.790214,1000,44.49526
126.124576,1000,47.468612
76.099809,133,48.133381
61.542503,127,48.358463
68.294509,145,48.608363
17.612731,165,48.900212
25.70973,178,49.212201
-0.3787,133,49.450176
116.708786,1000,52.543921
76.15607,155,52.825138
60.986136,188,53.59195
132.666147,1000,56.608989
139.91709,1000,58.823623
25.989889,192,59.164868
56.949458,168,59.45373
40.577989,197,59.804923
139.470002,1000,62.905989
89.820111,1000,65.068625
137.780065,1000,68.153816
52.023607,1000,70.381477
116.660799,1000,73.638141
137.682733,1000,75.849032
115.455171,1000,79.004206
153.190058,1000,81.255494
149.80899,1000,84.372105
138.576026,1000,86.575958
138.867147,1000,89.61038
179.46138,1000,91.819676
163.356947,1000,94.854906
45.859935,167,95.160039
149.11233,1000,97.407167
131.382539,1000,100.476714
74.846166,188,100.804232
171.939303,1000,103.049832
126.482609,1000,106.128876
137.810873,1000,108.326293
156.219352,1000,111.380013
142.465496,1000,113.562273
181.969502,1000,116.564438
124.432934,1000,118.710935
177.899179,1000,121.67756
138.680933,1000,123.866433
173.412745,1000,126.878462
155.059927,1000,129.080951
153.428929,1000,132.118685
158.968406,1000,134.354871
156.094988,1000,137.433245
162.410928,1000,139.644624
126.559298,1000,142.752269
139.792995,1000,144.984474
191.321414,1000,147.963015
154.178034,1000,150.154663
146.486304,1000,153.32275
175.836095,1000,155.591415
161.17791,1000,158.659711
131.925547,1000,160.842822
154.521597,1000,162.59443
178.298845,1000,165.63229
162.89202,1000,167.863074
