#{"t_start": 1785288525.376687, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-190.409901,84,1.515823
-86.784362,88,1.587642
-269.349894,108,1.673225
-297.648884,98,1.750229
-218.835891,125,1.845826
-119.889335,126,1.940887
-53.860594,67,1.990386
-15.033072,105,2.064924
-356.181897,106,2.137109
-138.268197,94,2.199649
-140.575282,122,2.284435
-285.304121,120,2.374325
-157.175045,164,8.592614
152.278326,705,34.188548
161.877558,447,52.328843
81.510837,910,87.590616
-198.340268,549,110.596665
-248.289312,266,121.190011
-213.022028,457,138.048407
-35.01657,210,145.849964
235.448395,196,154.567105
-140.92143,172,160.898735
212.983103,319,172.498533
-58.654541,130,177.362113
-87.18823,96,180.942006
-48.607079,108,184.904313
-81.684817,77,187.789449
-144.159673,128,192.599793
239.208569,240,202.699405
240.237691,428,218.585114
216.539245,402,233.457717
195.372285,375,249.50624
208.929037,655,273.317674
245.038227,220,281.443897
247.095752,413,297.267317
256.439022,319,308.250761
194.795303,663,331.353508
219.868313,351,345.604875
286.309398,297,356.936237
240.677502,286,366.878225
267.620305,337,379.424138
226.213053,262,390.782821
215.801394,941,426.743443
189.952664,498,447.082993
233.428694,203,454.246128
255.299048,514,473.402507
265.742018,358,487.86716
203.399679,461,505.88165
261.114424,324,517.921857
10.758957,143,523.182638
261.453208,269,534.896859
184.172195,564,555.937715
270.316256,187,563.181687
233.86313,288,574.170523
212.699751,353,588.654868
240.226737,455,604.49747
251.353782,308,615.748269
236.182434,261,626.389845
257.176585,459,643.262265
274.795793,311,654.677021
269.107069,354,667.614273
237.110939,237,677.191898
263.774768,393,691.363169
-2.861492,213,699.268624
290.254193,273,709.308241
309.219293,204,716.689748
252.38834,314,729.341075
279.03419,252,738.251323
266.931079,290,749.124021
250.038613,213,756.973671
276.239188,314,769.81777
276.498704,159,775.320159
293.221444,263,784.391288
280.659176,244,793.256179
282.377806,180,800.2175
254.623591,231,809.194981
253.194152,172,816.407456
272.95106,240,825.529199
285.792018,163,831.570137
238.388704,265,841.252219
304.618608,260,850.855291
268.749374,205,859.436229
301.485005,233,867.849013
258.173973,201,875.37249
289.002834,161,881.565668
273.947065,200,888.960284
261.488862,210,896.737985
259.099674,300,908.772704
264.514904,186,915.761993
289.448616,336,928.882488
296.536527,242,937.867964
238.48298,182,944.68707
187.548876,392,959.257523
268.241573,198,966.341722
264.916576,226,974.661442
280.743931,344,987.46035
253.887694,363,1001.741327
282.328554,221,1010.186011
288.47479,226,1018.532504
299.665433,253,1027.857338
259.488293,302,1039.169497
242.100666,259,1049.653374
276.280857,238,1057.963707
275.188564,396,1072.117408
271.002279,262,1081.42929
255.128056,197,1088.741078
262.462375,239,1098.295493
280.857463,280,1108.620052
291.932094,224,1116.881058
244.902398,472,1134.459443
266.144772,189,1142.406919
288.442834,207,1150.484135
275.373583,238,1159.929918
272.333879,240,1168.753925
263.487204,234,1177.365125
279.329454,261,1186.846014
292.393215,205,1194.814979
282.826407,207,1202.2035
239.0741,166,1208.275756
253.290226,189,1214.913797
245.034922,192,1221.592474
273.805687,209,1229.087518
253.518703,182,1236.411947
280.747014,511,1255.08105
270.041985,237,1263.900188
282.031117,245,1273.067545
255.390376,200,1281.349148
243.083333,184,1288.503612
270.820915,192,1295.421456
312.893506,290,1305.887876
303.414518,184,1312.757067
241.843302,337,1325.241183
282.498778,189,1332.993101
250.704064,177,1339.672055
272.784812,223,1347.842353
267.876675,182,1354.608217
301.821676,205,1362.229775
303.53539,261,1371.693557
263.433618,182,1379.116741
308.593683,214,1387.020355
276.270703,187,1394.051862
298.488728,208,1401.750169
283.177334,211,1409.518034
196.859992,641,1434.242442
269.759024,263,1443.891976
252.376762,221,1452.206005
260.862007,161,1458.154563
260.523458,216,1466.100151
254.169753,208,1474.461101
270.367145,254,1483.687522
236.959942,208,1491.368474
272.466005,205,1498.871771
284.351416,205,1506.508833
248.987088,197,1513.946209
272.648393,198,1522.022668
241.935015,169,1528.275421
269.536396,206,1535.905382
247.641804,185,1542.727374
275.03021,260,1552.039467
278.034449,196,1559.050239
238.814623,164,1565.522199
247.519511,203,1572.828183
291.806288,205,1580.002032
283.128734,202,1586.904112
249.722404,233,1594.882838
274.942633,298,1605.362455
280.100661,195,1613.034097
267.548635,219,1620.935968
256.587864,180,1627.344698
269.935414,189,1633.989779
266.248563,209,1641.726935
278.884029,209,1649.396455
275.999226,181,1656.874104
284.580276,143,1662.196681
251.831681,256,1671.650805
228.839286,221,1679.634982
271.832519,208,1687.167132
260.213808,185,1694.092253
274.361383,159,1700.410528
280.725122,156,1705.817537
257.924622,214,1713.660816
270.42178,204,1721.055246
250.838753,189,1727.914458
276.291127,200,1735.097605
269.02427,171,1741.236274
271.32977,175,1748.467842
282.187278,238,1757.438393
261.217426,193,1764.594983
230.850365,194,1771.805914
271.408117,239,1780.798122
297.576272,221,1789.044819
261.047549,194,1796.886894
260.633047,184,1803.691049
274.942757,173,1810.280723
272.919539,281,1820.709172
305.428887,226,1829.078287
263.960893,187,1835.980812
268.022279,186,1843.679858
272.475704,192,1850.872883
271.416066,194,1858.041659
257.760586,173,1864.500613
264.236396,553,1885.232159
273.034813,213,1893.834793
273.812749,199,1901.215733
256.175094,176,1907.675403
273.435344,206,1915.335022
255.20777,176,1921.908388
320.786568,225,1930.28029
286.363393,160,1936.550199
233.769822,162,1942.060894
267.98158,161,1947.674346
262.67216,188,1954.381993
241.809637,173,1960.862133
235.66753,273,1970.965389
247.818637,174,1977.373741
276.693265,151,1983.880614
311.353867,211,1992.079184
274.199301,187,1999.001592
285.878882,186,2005.475269
273.127098,199,2012.514087
274.302992,175,2018.586993
284.277657,231,2026.910774
252.498729,184,2033.064659
273.822303,231,2041.05278
275.731777,203,2048.107836
282.560684,202,2055.173548
247.093529,173,2061.238588
300.514429,201,2068.868896
298.490905,200,2075.831811
269.220617,180,2082.276672
306.297264,203,2089.615107
279.083215,190,2096.552336
266.815821,170,2102.744471
262.476398,182,2109.425216
250.588206,179,2117.126433
258.27175,194,2124.258575
299.484218,212,2132.140639
252.690957,188,2139.088673
256.685293,169,2145.440347
289.161144,185,2152.253466
295.796095,223,2160.452949
311.691368,207,2168.678852
288.353632,218,2176.662674
271.34276,181,2183.263885
278.050541,275,2193.301244
303.988652,187,2200.023795
266.549819,186,2206.910366
270.404641,187,2214.498426
276.6275,168,2220.684788
285.820258,157,2226.459917
293.247612,192,2233.503052
257.503141,190,2240.530737
286.144791,190,2247.445062
288.537163,152,2253.092834
300.968934,203,2261.396229
291.611642,165,2267.335944
267.636134,170,2273.216625
290.353549,200,2280.521353
246.164812,169,2286.745342
280.47986,195,2293.997949
