#{"t_start": 1785194095.471967, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-196.60795,152,0.568977
-127.405178,81,0.623996
-83.581543,133,0.721837
-362.616707,108,0.788661
-350.362512,96,0.850183
-376.126676,81,0.919036
-100.650658,75,0.971932
-311.806273,136,1.065209
-478.611994,92,1.132711
-283.136477,146,1.233645
-405.691558,83,1.296656
-257.308044,178,5.93436
-102.759625,216,13.915847
-110.305968,462,31.076525
-147.058572,833,66.007754
-103.731697,1000,107.019271
0.706289,1000,143.225781
-46.001189,1000,184.601259
-36.665124,1000,224.789177
-10.923785,1000,265.25363
-2.23065,1000,303.884614
-4.635743,1000,339.236763
-18.473106,1000,379.119685
15.621137,1000,418.857222
3.671584,1000,459.470824
12.067874,1000,498.658734
44.78535,1000,536.061495
-16.755045,1000,576.959742
-6.105774,1000,617.684964
9.603842,1000,658.289111
-1.781431,1000,698.779281
-67.247904,106,702.767617
7.602287,1000,740.051303
13.019873,1000,780.658978
57.034729,1000,821.432069
-95.22277,264,831.224719
14.294835,1000,872.023724
-22.6566,1000,913.066581
53.505526,1000,954.076748
11.606109,1000,990.723331
-8.54691,1000,1031.237061
36.395892,1000,1072.228729
3.082345,1000,1112.484017
8.123537,1000,1153.464316
11.080608,1000,1190.924383
10.786001,1000,1231.99025
0.049593,1000,1272.635242
-3.976872,1000,1311.912989
-32.468948,1000,1352.175855
4.778965,1000,1389.473453
-39.139111,1000,1430.415019
8.051119,1000,1471.237183
-14.346629,1000,1511.559298
15.484365,1000,1551.947973
14.858362,1000,1589.593423
1.908255,1000,1630.735245
24.238336,1000,1671.715743
21.776707,1000,1711.727305
-9.45401,1000,1752.810861
40.659271,1000,1789.012179
-15.019618,1000,1830.115143
-2.700106,1000,1871.082427
-35.005659,1000,1911.197725
51.929351,1000,1951.927903
5.051694,1000,1988.619601
33.824449,1000,2029.54153
-5.936829,1000,2070.231811
50.621888,1000,2111.266187
29.055113,1000,2152.434505
21.333257,1000,2189.798551
172.902647,793,2222.956085
30.730929,1000,2264.048399
161.421606,542,2283.351102
-11.531031,1000,2324.384201
43.584311,1000,2364.288476
22.479461,1000,2404.808903
